Element,Count
122,"[72508, 0]"
8,"[69349, 0]"
49,"[59525, 0]"
124,"[46414, 0]"
516,"[46325, 0]"
51,"[39881, 0]"
171,"[39569, 0]"
150,"[39447, 0]"
121,"[38702, 0]"
158,"[35133, 0]"
146,"[34204, 0]"
149,"[34169, 0]"
878,"[33879, 0]"
60,"[33370, 0]"
308,"[33035, 0]"
22,"[30589, 0]"
379,"[30370, 0]"
514,"[29506, 0]"
1,"[29156, 0]"
84,"[29086, 0]"
524,"[28627, 0]"
81,"[27626, 0]"
511,"[24536, 0]"
476,"[24255, 0]"
1051,"[23634, 0]"
905,"[23535, 0]"
6,"[23389, 0]"
140,"[23154, 0]"
590,"[22851, 0]"
469,"[22572, 0]"
406,"[22334, 0]"
9,"[22298, 0]"
88,"[21858, 0]"
76,"[21765, 0]"
519,"[21559, 0]"
444,"[21267, 0]"
422,"[21110, 0]"
506,"[20796, 0]"
603,"[20765, 0]"
72,"[20694, 0]"
20,"[20512, 0]"
472,"[20361, 0]"
123,"[19815, 0]"
561,"[19770, 0]"
53,"[19610, 0]"
863,"[19254, 0]"
448,"[19010, 0]"
220,"[18975, 0]"
147,"[18970, 0]"
142,"[18941, 0]"
116,"[18809, 0]"
48,"[18803, 0]"
376,"[18717, 0]"
275,"[18670, 0]"
471,"[18664, 0]"
185,"[18584, 0]"
338,"[18554, 0]"
459,"[18369, 0]"
509,"[18338, 0]"
380,"[18095, 0]"
294,"[18057, 0]"
520,"[18047, 0]"
873,"[17731, 0]"
646,"[17664, 0]"
845,"[17611, 0]"
401,"[17525, 0]"
14,"[17500, 0]"
361,"[17484, 0]"
857,"[17377, 0]"
157,"[17208, 0]"
998,"[17193, 0]"
402,"[17175, 0]"
355,"[17006, 0]"
468,"[16892, 0]"
485,"[16743, 0]"
313,"[16702, 0]"
475,"[16690, 0]"
330,"[16677, 0]"
842,"[16655, 0]"
407,"[16649, 0]"
138,"[16593, 0]"
536,"[16587, 0]"
591,"[16559, 0]"
179,"[16507, 0]"
112,"[16489, 0]"
54,"[16077, 0]"
238,"[15745, 0]"
31,"[15731, 0]"
461,"[15727, 0]"
1793,"[15724, 0]"
21,"[15577, 0]"
1236,"[15567, 0]"
370,"[15458, 0]"
340,"[15334, 0]"
684,"[15065, 0]"
208,"[14867, 0]"
805,"[14863, 0]"
228,"[14792, 0]"
521,"[14623, 0]"
417,"[14580, 0]"
419,"[14444, 0]"
90,"[14370, 0]"
40,"[14339, 0]"
369,"[14235, 0]"
510,"[14201, 0]"
679,"[14123, 0]"
455,"[14041, 0]"
503,"[14017, 0]"
595,"[13951, 0]"
1345,"[13929, 0]"
563,"[13916, 0]"
319,"[13912, 0]"
1181,"[13895, 0]"
386,"[13851, 0]"
1029,"[13825, 0]"
287,"[13721, 0]"
860,"[13703, 0]"
764,"[13690, 0]"
1158,"[13611, 0]"
1024,"[13540, 0]"
198,"[13500, 0]"
596,"[13366, 0]"
414,"[13350, 0]"
312,"[13348, 0]"
339,"[13310, 0]"
66,"[13230, 0]"
1241,"[13216, 0]"
493,"[13150, 0]"
439,"[13102, 0]"
588,"[13066, 0]"
1206,"[13026, 0]"
331,"[13022, 0]"
225,"[12990, 0]"
884,"[12982, 0]"
389,"[12944, 0]"
954,"[12890, 0]"
202,"[12885, 0]"
398,"[12767, 0]"
621,"[12711, 0]"
165,"[12614, 0]"
168,"[12599, 0]"
504,"[12592, 0]"
431,"[12559, 0]"
586,"[12533, 0]"
1112,"[12440, 0]"
934,"[12406, 0]"
213,"[12386, 0]"
659,"[12329, 0]"
906,"[12171, 0]"
470,"[12049, 0]"
381,"[12041, 0]"
1098,"[12030, 0]"
2188,"[11981, 0]"
1242,"[11979, 0]"
1977,"[11973, 0]"
1077,"[11930, 0]"
306,"[11907, 0]"
1285,"[11897, 0]"
1440,"[11855, 0]"
560,"[11722, 0]"
30,"[11719, 0]"
154,"[11706, 0]"
938,"[11665, 0]"
377,"[11642, 0]"
325,"[11598, 0]"
295,"[11583, 0]"
280,"[11575, 0]"
55,"[11569, 0]"
332,"[11567, 0]"
490,"[11566, 0]"
1682,"[11555, 0]"
18,"[11443, 0]"
42,"[11387, 0]"
992,"[11319, 0]"
86,"[11244, 0]"
187,"[11240, 0]"
1088,"[11228, 0]"
335,"[11194, 0]"
673,"[11178, 0]"
1523,"[11117, 0]"
1114,"[11116, 0]"
85,"[11082, 0]"
1228,"[11019, 0]"
430,"[10991, 0]"
2558,"[10956, 0]"
824,"[10937, 0]"
498,"[10913, 0]"
879,"[10859, 0]"
512,"[10851, 0]"
523,"[10829, 0]"
1432,"[10815, 0]"
1576,"[10745, 0]"
543,"[10666, 0]"
1172,"[10622, 0]"
191,"[10618, 0]"
790,"[10568, 0]"
1056,"[10568, 0]"
517,"[10566, 0]"
980,"[10566, 0]"
1539,"[10562, 0]"
1801,"[10532, 0]"
2633,"[10502, 0]"
838,"[10496, 0]"
359,"[10382, 0]"
1312,"[10378, 0]"
453,"[10367, 0]"
513,"[10348, 0]"
13,"[10332, 0]"
528,"[10237, 0]"
400,"[10215, 0]"
1003,"[10203, 0]"
870,"[10184, 0]"
803,"[10159, 0]"
412,"[10128, 0]"
354,"[10087, 0]"
746,"[10027, 0]"
1054,"[9995, 0]"
495,"[9969, 0]"
216,"[9937, 0]"
1827,"[9927, 0]"
794,"[9897, 0]"
858,"[9862, 0]"
1095,"[9836, 0]"
440,"[9830, 0]"
393,"[9815, 0]"
702,"[9787, 0]"
174,"[9770, 0]"
92,"[9759, 0]"
486,"[9757, 0]"
241,"[9752, 0]"
38,"[9751, 0]"
255,"[9748, 0]"
1368,"[9746, 0]"
1324,"[9738, 0]"
58,"[9728, 0]"
346,"[9718, 0]"
1835,"[9662, 0]"
259,"[9655, 0]"
177,"[9644, 0]"
530,"[9617, 0]"
