Element,Count
b'\xd2\x1d9\xfa\x00P\x0f\x13I\x9a\xf89\x06',168765
b'\xb7\xf6h\xd0\xc1\x8b+\xfc\xe1\x08\x00P\x06',106089
b'E.\x1c)\xa4\xb2\x89\xb6\x06\xba\xd2\xad\x06',96390
b'V+x\xe8\x00Po\xcd\xe4\xde\xccw\x06',85947
b'\x01l|\xff\x8f\r\x01l\xc5\xc8\x01\xbb\x06',78822
b'\x01l$\xce\x0e\xad\x01l\xc5\xc6\x01\xbb\x06',77414
b'\x01l$\x98\xb0~\x01l\xc5\xc6\x01\xbb\x06',71905
b'\x01l|\xec\xcc\x1b\x01l\xc5\xc8\x01\xbb\x06',58306
b'\x90\xbcT\x17\xc3\xba\x01 \x8a\x0c\x01\xbb\x06',56046
b'\xc9W\xf7#\x00P\x01-3\xc6\xbe\xeb\x06',48816
b'\x05\x06\x1b\xd0\xcb\xa4h\xef\x88\xf3\x1f\x90\x11',46055
b'z\xdd\xc7\x86U_\x01|y\xdb\x01\xbb\x06',44868
b'e\x86\xc2d\xfd\x84h\xef\x88\x96\x1f\x90\x11',42024
b'\x1d\xb9\x7f\xd3_\x85\xdd\xc3\xe7&\x00\x14\x06',39672
b'E\x0c\xd5\xf7\xd7(\xdd.\xdc\xec\x00P\x06',39270
b'+?\x82\xd6\xafok\x1f\x9a\xaf\x01\xbb\x06',39007
b'\xb7\xd4|4\xe1\xc7+\xfc\xe2\x11\x00P\x06',35015
b'I\x95\xba\xfb\xcc\xcco\xcd\xe4r\x1f\x90\x11',34607
b'\x91\xdc\xd6\x91\x00Pf\x03\xc7\xad\xd2&\x06',34260
b'\xce\x93D[\xee\x9c+\xfc\xe0\x9b\x00P\x06',33031
b'\xd0\xfd=\x0e\xad\x92\xdd\xc3\xe7#\x00\x14\x06',33007
b'p\xe01\xdd\xd2P\x01`\xe64\x00P\x06',32899
b'B\xf2A\x84\xcf\x92\xdd\xc3\xe7$\xa2D\x06',32709
b'OZ\x0e\xae\xdc\xf1o\xcd\x19\xf0\x1f\x90\x11',32507
b'\x05?\xc10\xf6mo\xcd\xe4\xd7\x1f\x90\x11',32472
b'\x86\x82d8k\xe1f\x00\xedP$\xcf\x11',32163
b'K@>o\xc8\xcd\x01`\x9bV\x01\xbb\x06',31430
b'E\x0c\xd5\xf5\xa4\x14\xdd.\xdc\xec\x00P\x06',30805
b'\xd8\x1en\xff\x01\xbbI\xf0\xa7\x85\x8b\xbc\x06',30534
"b""l\x0e\x92\xf8'\xf0\x01`\xa6\xc7\x01\xbb\x06""",30454
b'l\xa8\xf3\xa2\xd6\xaf\x03\xed\x7f\xf2\x01\xbb\x06',30196
"b'\x89\xa0\x02\xb7\x00P\x99\xc1u""\xa1>\x06'",29492
b'\xdc\x1bP\xc6\x00P++(\x18I\xa0\x06',29382
b'\r\x01W\xaa\xcdL\x03\xff\x02\x82\x01\xbb\x06',29330
b'<\xf2\xdc\xd0K`Cc\x0f\xe3\xea\xfb\x06',29320
b'\xdc\x1bP\xef\x00P++(\x10k\x8f\x06',28824
b'\xdd\x01b\xdf\xd5\xce\xdd.\xdc\xf1\x00P\x06',28763
b'\xb8e\xb7\x0cz6o\xcd\xe4\xedgg\x11',28663
b'\x92\x91\xa1\xfb\xd2\xff\xd2l1\xa6\x00P\x06',28592
b'\x92\x0f8t\xb1`\x01`\x8e[\x00P\x06',28589
b'y\x83\xcc\x8dJM\x01`\xe7\xea\x01\xbb\x06',28502
b'\xb7\xa7Rp\x8cd+\xfc\xe2\x1b\x00P\x06',28477
b'\xd4\xeeN\x82\xc3\xda\x01`\xa6\xfa\x01\xbb\x06',28456
b'E\x0c\xd1T\xb3b\xdd.\xdc\xf2\x00P\x06',28298
b'\xcd\xac3.\x8b\xcdk\x1e\xed\xdf\x01\xbb\x06',28283
b'\xc9&\xf8\x83\xc6\x07o\xcd\xe4i\x1f\x90\x11',28279
b'o&\x05\x7f\x00P\x11\xea\xcf\x9e\xe7\xef\x06',28137
b'\xac\xd2+T\x01\xbb+\xfc\xe0\x0f\xbdL\x06',28117
b'\x0c+\x188\xc2\xc2+\xfc\xe1P\x00P\x06',28098
b'\xc7\xe8~#\xb4\xd0\xdd.\xdc\xf0\x00P\x06',28062
b'\xc7\xe8~!\xa5\x9f\xdd.\xdc\xf0\x00P\x06',28011
