Element,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3561
1 6 3,3510
4 3,3000
55 3,2377
11 1 6,2375
4 6,2340
4 6 3,1758
11 1 6 3,1753
6 55,1749
294,1653
2,1601
6 55 3,1374
490,1225
27,1167
294 3,1161
2 3,1152
7,1100
218,1055
11 4 6,954
64,907
6 294,890
6 2,882
11 1,880
73,849
91,838
11 4 6 3,809
490 3,799
11 6 55,761
4 1,754
6 294 3,743
218 3,742
3 7,734
27 3,730
218 6,680
6 2 3,673
6 7,667
138,666
77,648
3 73,641
490 6,640
316,628
11 6 55 3,619
27 6,615
11 1 3,588
1 55,581
3 64,556
6 3 7,538
490 6 3,488
218 6 3,487
4 1 3,486
6 64,480
6 73,479
27 6 3,472
3 316,463
446,461
148,427
145,425
11 6 2,422
246,416
3 77,411
648,408
6 91,408
993,407
269,399
4 1 6,395
6 77,393
278,390
138 3,390
11 6 294,389
11 4,388
6 3 64,387
5,382
152,381
1751,380
1 55 3,380
91 3,375
6 3 73,371
6 138,370
590,367
11 6 7,359
11 6 77,358
18,345
11 6 2 3,342
1 6 55,332
11 6 294 3,326
6 316,318
6 3 77,311
11 55,310
6 138 3,305
11 218 6,299
11 6 3 7,297
11 6 138,296
11 4 3,289
3 446,286
4 1 6 3,280
11 490 6,273
11 6 3 77,268
1 2,267
269 3,266
6 3 316,263
215,259
3 278,259
11 490 6 3,257
11 27 6,255
303,251
1 294,249
11 6 64,247
11 55 3,246
69 11 6,242
6 446,237
4 55,236
3 148,235
69,234
11 218 6 3,233
145 3,228
6 91 3,227
1 6 55 3,226
993 3,223
246 6,218
6 278,216
11 27 6 3,215
490 1,214
273,214
246 3,210
11 6 3 64,209
6 148,208
648 3,207
1 294 3,206
83,206
215 3,205
1 7,205
504,202
6 1751,198
145 6,198
6 3 446,197
1751 3,197
152 3,196
4 55 3,196
18 3,196
590 3,195
5 3,195
11 6 73,195
11 6 138 3,193
6 993,192
11 218 6 148,191
303 3,190
5 6,189
648 6,185
6 18,184
11 4 1 6,182
1 218,181
11 6 316,179
1 2 3,179
269 6,177
6 215,177
737,176
27 1,176
136,175
11 6 3 73,174
69 6,169
6 152,168
69 11 6 3,166
6 3 148,160
11 2,157
6 590,156
1 138,153
11 6 737,152
1 73,150
3 737,150
269 6 3,150
69 3,150
11 6 215,149
6 3 278,148
1 3 7,148
4 294,147
11 6 91,145
1 6 294,145
1 64,145
11 1 6 55,143
4 6 55,142
504 3,142
17,142
987,141
1 218 3,140
1 91,140
11 6 83,138
246 6 3,138
11 294,137
1 6 2,137
11 4 1 6 3,135
6 504,135
6 303,133
6 737,132
6 215 3,132
11 6 3 316,131
509,130
69 6 3,130
40,130
11 490,129
490 1 3,129
11 6 446,129
635,128
273 3,127
3317,125
1 6 294 3,124
27 1 3,124
314,121
3 136,121
83 3,120
1164,120
54,119
6 83 3,119
1779,118
4 6 55 3,118
1017,117
6 273,117
11 218 6 3 148,117
483,116
5 6 3,115
4 2,115
40 6,114
1 218 6,114
146,114
2186,113
6 83,112
3589,112
11 27,111
145 6 3,111
11 1 6 55 3,111
11 2 3,110
1 6 7,110
6 3 737,110
616,109
6 18 3,109
11 7,108
643,108
4426,108
14,107
295,107
11 6 3 737,107
2309,107
82,107
1 6 2 3,107
656,106
605,106
4315,106
27 1 6,106
11 6 667,106
638,106
621,106
269 11 6 3,105
3347,105
484,105
1850,105
622,105
3620,105
217,104
11 6 278,104
1599,103
11 6 148,103
275,103
801,103
11 6 3 446,103
288,103
1 6 138,103
40 3,103
1490,102
2009,102
72,102
4 490,102
617,101
11 6 215 3,101
749,101
2081,101
607,100
1180,99
2895,99
11 6 136,99
3001,99
3315,98
4 2 3,98
218 6 148,98
3826,98
1 3 73,98
3003,97
922,97
3764,97
2985,96
11 27 3,96
485,96
1 6 3 7,96
1105,96
4 7,95
1 6 64,95
490 1 6,95
1059,95
3090,95
11 294 3,95
11 40 6,94
55 294,94
4 294 3,94
4035,94
502,94
1177,94
6 136,94
291,93
2247,93
1057,93
880,93
6 378,93
6 1751 3,93
6 303 3,92
11 3 7,92
269 11 6,92
314 3,92
648 6 3,91
2324,91
3181,91
1637,91
293,90
1777,90
246 11 6,90
488,90
1 77,90
323,89
11 64,89
532,89
1056,87
11 6 273,87
11 490 3,87
6 152 3,87
2 55,87
487,86
2247 3,85
612 3,85
490 1 6 3,85
52,85
640 3,85
605 3,85
6 993 3,85
1 138 3,85
801 3,84
4426 3,84
11 648 6,84
11 6 91 3,84
621 3,84
928 3,83
987 6,83
1 3 64,83
217 3,83
1039,83
1581,83
11 6 438,82
52 3,82
145 11 6,82
251,82
928,82
612,82
749 3,82
40 6 3,81
1 218 6 3,81
1164 3,81
1078,81
11 6 378,80
1039 3,80
622 3,80
3589 3,80
849,80
17 3,80
535,79
1 278,79
1180 3,79
3347 3,79
799 3,79
11 6 303,79
70,79
1078 3,78
1 6 91,78
2344 3,78
485 3,78
3356,78
3315 3,78
11 6 378 3,78
1596,78
11 6 590,77
6 3 136,77
2081 3,77
880 3,77
6 590 3,77
1 6 73,77
205,77
11 1 6 2,76
2 55 3,76
1017 3,76
288 3,76
1 18,76
11 6 662 136,76
3317 3,76
667,76
502 3,76
799,76
378,75
11 6 83 3,75
72 3,75
3764 3,75
3181 3,75
3620 3,75
1 6 77,75
2344,75
11 5 6,75
2186 3,74
1 3 316,74
987 3,74
323 3,74
90,74
11 1 6 7,73
314 6,73
638 3,73
484 3,73
11 218 3,73
656 3,72
1 648,72
670,72
1855 3,72
3090 3,72
3 14,72
2895 3,72
11 1 6 138,72
55 294 3,71
2324 3,71
11 6 3 438,71
849 6,71
11 6 3 667,71
11 6 3 278,71
2309 3,71
1 91 3,71
17 6,70
1596 3,70
11 6 916,70
1059 3,70
135,70
11 73,70
218 6 3 148,70
11 91,70
922 3,69
4 64,69
1 590,69
1 993,69
1 446,69
1 148,69
2344 6,69
11 4 1,68
251 3,68
509 3,68
488 3,68
11 314 6,68
3001 3,67
1056 3,67
11 77,67
218 55,67
11 6 3 148,67
1177 6,67
3003 3,66
54 3,66
1581 3,66
487 3,66
1057 3,66
246 1,66
4 218 3,66
11 40 6 3,66
145 1,66
11 6 1751,66
11 6 3 135,66
11 3 73,66
849 3,65
6 667,65
6 14,65
27 1 6 3,65
1105 3,65
1 6 138 3,65
1850 3,65
3356 3,65
27 55,65
11 6 993,65
2009 3,64
1637 3,64
5 1,64
4 6 2,64
2985 3,64
1777 3,64
4 6 294,63
3 205,63
438,63
11 6 18,63
4 6 7,63
638 6,63
1105 6,62
4 3 73,62
1 152,62
11 6 3 136,62
643 3,62
269 1,62
55 73,62
275 3,62
1 3 77,62
2895 6,61
11 1 6 77,61
801 6,61
490 55,61
11 1 55,61
82 3,61
1779 3,60
11 6 3 662 136,60
749 6,60
11 1 6 2 3,60
622 6,60
11 6 135,60
987 6 3,60
291 1 6,60
6310 246 11 799 218 6 5947 303 138 631 3 25091 2169 644 64 148,60
70 3,59
1177 3,59
146 3,59
3003 6,59
378 3,59
6 438,59
4035 3,59
6 24982 363 229 364,59
4035 6,58
617 6,58
11 1 6 3 7,58
11 1 218 6,58
275 6,58
11 6 993 3,58
3620 6,58
640 6,58
499,58
314 6 3,58
616 3,58
1 1751,58
4 3 7,58
1855,58
617 3,57
922 6,57
11 1 6 294,57
584,57
11 1 6 294 3,57
535 3,57
11 6061 3,57
268,57
145 11 2324 1 6 138 3432 3 7 2234,57
3090 6,56
11 5 6 3,56
6 3 14,56
799 6,56
3826 6,56
1581 6,56
532 6,56
55 7,56
509 6,56
27 55 3,56
11 6 18 3,56
11 2344 6,56
4275 55 3 64,56
1490 605,56
612 6,55
11 6 90,55
11 4 1 3,55
643 6,55
2009 6,55
4315 3,55
1779 6,55
506 11 1 218 6 5572 934 7 136 148 2251,55
4 1 4000 298 3596 3 737,55
472,55
987 218 6 253 3 5372,55
325 11 218 6 619 55 2072 10436 148,55
6 2 55,54
3589 6,54
1490 6,54
644,54
1777 6,54
3317 6,54
1489,54
11 1 6 64,54
11 6 152,54
293 3,54
146 6 3,54
1770,54
532 3,54
11 6 4988 3,54
1144 3 77,54
4 607 3003 510,54
27 6 247,54
11 6 2342 3 446,54
11 1637,54
2 3 2296 7211,54
