Element,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3561
1 6 3,3510
4 3,3000
55 3,2377
11 1 6,2375
4 6,2331
4 6 3,1754
11 1 6 3,1753
6 55,1749
294,1653
2,1601
6 55 3,1372
490,1225
27,1165
294 3,1156
2 3,1152
7,1100
218,1053
11 4 6,954
64,907
11 1,880
6 2,879
6 294,873
73,848
91,838
11 4 6 3,809
490 3,799
11 6 55,761
4 1,754
218 3,741
6 294 3,738
3 7,734
27 3,730
218 6,680
6 2 3,673
6 7,666
138,662
77,648
3 73,639
490 6,630
316,628
27 6,615
11 6 55 3,601
11 1 3,583
1 55,574
3 64,556
6 3 7,536
218 6 3,487
4 1 3,486
6 64,470
3 316,463
446,453
490 6 3,451
148,427
11 6 2,422
246,416
27 6 3,415
6 91,405
269,399
993,394
6 77,393
145,392
278,390
6 3 64,388
648,387
138 3,384
1751,380
1 55 3,379
91 3,376
11 4,376
152,372
6 138,370
4 1 6,370
11 6 294,368
590,361
11 6 7,359
6 3 73,358
11 6 77,357
5,352
3 77,346
18,345
11 6 2 3,336
1 6 55,332
11 6 294 3,312
6 3 77,311
11 55,298
11 6 3 7,297
6 316,292
11 218 6,286
6 138 3,286
11 4 3,284
4 1 6 3,280
11 6 3 77,262
11 6 138,261
215,259
3 278,258
6 3 316,256
1 2,254
303,251
269 3,250
1 294,249
11 490 6 3,249
11 6 64,247
69 11 6,242
3 446,238
6 446,237
3 148,235
145 3,227
1 6 55 3,226
11 27 6,222
4 55,218
993 3,214
490 1,214
11 6 3 64,209
6 148,207
1 7,205
215 3,204
6 278,203
273,200
18 3,197
11 27 6 3,197
6 3 446,197
145 6,194
648 3,192
303 3,190
11 218 6 148,190
590 3,188
69,188
246 6,187
6 993,185
1751 3,184
11 490 6,184
4 55 3,180
1 2 3,180
6 18,180
269 6,177
737,176
136,175
504,174
6 215,174
11 4 1 6,173
1 294 3,173
27 1,172
5 6,172
11 6 138 3,170
11 6 316,168
6 152,167
83,163
152 3,163
11 55 3,163
648 6,153
11 218 6 3,153
6 91 3,151
1 73,150
5 3,150
6 1751,149
1 3 7,149
11 6 215,149
6 3 148,148
11 6 91,145
69 3,144
1 64,142
11 6 73,139
17,138
11 294,137
11 6 3 73,135
3 737,134
6 504,132
11 1 6 55,131
1 218,130
6 3 278,128
509,128
11 4 1 6 3,127
4 6 55 3,126
11 2,125
69 6 3,125
490 1 3,124
1779,124
11 490,121
1 91,119
27 1 3,117
483,116
54,115
1 218 6,115
246 3,113
1164,113
6 83 3,113
4 2,112
11 27,111
146,110
6 83,108
504 3,108
14,107
11 6 667,107
6 215 3,105
616,104
11 6 278,104
1599,103
801,103
617,103
605,103
4426,102
6 303,102
11 1 6 55 3,101
622,99
6 3 737,99
1180,99
295,98
1 6 7,98
4 2 3,98
1 218 3,98
11 6 737,97
288,97
485,95
987,94
11 6 83,94
314,94
55 294,94
291,93
4 6 55,93
11 6 3 737,93
4 7,92
3003,92
1177,92
484,91
648 6 3,91
1 6 64,90
3181,90
640,90
1057,90
11 40 6,89
2895,89
323,89
4 294,88
6 18 3,88
69 6,88
246 6 3,88
11 7,86
3347,86
2985,85
635 3,85
4426 3,84
801 3,84
293,84
11 6 3 316,84
69 11 6 3,84
269 11 6 3,83
612,83
11 6 303,82
1065,82
145 6 3,82
6 590,82
2247,81
532,81
1 6 294,80
880 3,79
2344,78
1078 3,78
1777 3,78
605 3,77
1596,77
6 273 3,77
849,76
11 1 6 2,76
2309,76
2 55 3,76
3317 3,75
378,75
6 136,75
1059,75
1164 3,74
2186 3,74
656,73
656 3,72
4035 3,72
6 273,72
1 648,72
11 490 3,72
11 6 378 3,72
246 11 6,72
11 6 273,71
135,71
1637,70
3 136,68
4315,68
3315 3,68
3356,66
273 3,66
11 6 135,65
1 6 73,65
5 1,65
490 1 6 3,64
438,64
643,64
3317,64
27 1 6,64
288 3,63
27 1 6 3,63
1855,63
509 3,63
2344 3,63
607,63
928,63
532 3,63
52,62
1 3 316,62
1596 3,62
40 6,62
1 316,62
1017 3,62
1 138,62
11 73,62
3620,61
488 3,61
251 3,61
11 6 215 3,60
670,60
1 3 73,60
987 6,60
82 3,60
275 3,60
1855 3,59
70 3,59
6 993 3,59
11 1 6 3 7,59
502 3,58
1 6 2 3,58
11 1 218 6,58
4 6 2,57
1105 3,57
1059 6,56
1 91 3,56
635,56
617 3,56
6 3 136,56
11 5 6 3,56
3090 6,56
11 6 993,55
1 446,55
488,55
314 6 3,55
2985 3,55
3764,54
40 3,54
72,54
11 6 3 446,53
11 5 6,52
621,52
1 77,51
1039,51
11 3 64,51
640 6 3,50
6 152 3,50
1078 6 3,50
218 55,49
4 3 7,49
55 64,49
11 6 303 3,48
1 218 6 3,48
145 11 6,47
3 14,47
799 6,47
11 6 590 3,47
749 3,46
1850,46
1 6 3 73,45
11 6 446,45
1637 6,45
4 27 3,44
3003 3,44
69 11 1 6,44
640 6,44
11 6 916,42
1 3 148,42
2324 6,42
82 6,42
11 77,42
2309 3,42
2081,41
4 490 3,41
55 73,41
11 6 3 662 136,40
1017 6,40
1177 3,40
11 6 3 667,40
799,40
83 3,39
4 218 6,39
499,39
1599 3,39
622 3,38
1101,38
4 3 73,38
487 6 3,38
1056 3,37
3764 3,37
1065 3,37
616 3,37
612 3,36
1 6 590,36
616 6 3,36
484 6 3,36
1059 6 3,36
146 3,36
2247 6,36
1 152,36
146 6,36
509 6,35
1 3 446,35
11 490 1 6,34
2 55,34
11 6 378,34
490 2 3,34
11 648,34
145 1 6,34
218 6 148,34
1 215,33
269 6 3,33
246 11 6 3,33
1 6 3 64,32
922,32
3 496,32
11 6 423,32
3589 6,32
205,32
1489,31
11 5,31
40 6 3,31
1 6 138,31
11 27 1 6,31
4035,30
11 6 504,29
1118,29
11 6 1144,29
6 55 294,29
70 6,28
1850 3,28
55 7,27
4 3 316,27
11 535 6,27
607 6,27
269 4,27
2009 3,26
11 1 6 138,26
4 278,26
1078,26
1 648 6,25
467,25
11 4 6 55 3,25
6 55 3 64,25
55 1751,24
11 3001 6 3,24
1 6 91,24
1779 6,24
1581 6,24
11 3826 6,23
4 3 64,23
11 1 55 3,23
662 136,23
4035 6 3,23
246 4,23
484 3,23
928 6,23
1 3 278,23
11 3003 6 3,23
69 11 6 55,23
1144,23
218 6 55,22
3347 6,22
11 3181 6 3,22
11 6 438,22
922 3,21
87,21
1771,21
1 6 136,21
11 1 6 3 77,21
612 6,21
11 3764 6,21
265,21
536,20
11 6 1748,20
1180 6,20
532 6,20
11 70 6,20
4 27 6,20
492,20
6 3 1023,20
6 290,19
1 6 83,19
3620 6,19
656 6 3,19
4 91 3,19
11 6 1770,19
11 1777 6,19
11 6 136,19
3 5655,18
11 6 55 3 7,18
11 590,18
145 4 3,18
1007,18
1 6 18 3,18
3 499,17
4 6 64,17
11 4 55,17
6 893,17
4 138 3,17
3 494,17
357 3,17
840 3,17
1105 6,16
11 6 45,16
922 6,16
361 3,16
11 18,16
11 6 632 3,16
3315,15
145 1 6 3,15
749 6 3,15
6 364,15
11 621 6,15
11 4 218 6 3 148,14
11 6 2 7,14
28,14
1597,14
464,14
11 6 55 3 77,14
6 20,13
2 294 3,13
11 4 2 3,13
6 265,13
11 218 3,13
11 3589 6,13
218 3 73,13
6 2 294,13
1180 3,12
11 1 55,12
6 55 3 446,12
488 6,12
3 584,12
11 6 25,12
11 1 6 77,12
749 1 3,12
78,12
536 11 6,12
867,11
1 993,11
46,11
1581 3,11
11 616 6 3,11
27 6 73,11
490 55 3,11
11 6 18 3,11
490 27 6 3,11
11 1 6 361,10
46 3,10
6 540 3,10
4 3 77,10
3003 6 3,10
246 218,10
1596 1 3,9
11 83,9
6 496,9
138 77,9
2081 3,9
880 1 3,9
294 148,9
521,9
11 4 6 3 438,9
11 6 247,8
11 1 3 7,8
11 6 1769 3,8
11 82 6,8
3 587,8
39 11 6 3,8
944,8
6 154 3,8
2298,8
6 512,8
6 866,8
494,8
6 3 71,8
3 897,8
490 2,7
339 1,7
1 25 3,7
324 6 3,7
6 55 3 737,7
1 3 64,7
794,7
1777 1,7
1490 1 6 3,7
54 55 3,7
11 490 6 303,6
3 71,6
3692,6
1039 6 3,6
3002,6
1 361 3,6
570,6
1 247,6
1642 3,6
4 6 294,6
11 6 3 564,6
6 55 91 3,6
678,6
6 764 3,6
3 118,6
11 6 884,5
880,5
