Element,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3561
1 6 3,3510
4 3,3000
55 3,2377
11 1 6,2375
4 6,2340
4 6 3,1758
11 1 6 3,1753
6 55,1749
294,1653
2,1601
6 55 3,1374
490,1225
27,1166
294 3,1161
2 3,1152
7,1100
218,1054
11 4 6,954
64,907
6 294,890
6 2,882
11 1,880
73,848
91,838
11 4 6 3,809
490 3,799
11 6 55,761
4 1,754
6 294 3,742
218 3,741
3 7,734
27 3,730
218 6,680
6 2 3,673
138,666
6 7,666
77,648
3 73,641
490 6,641
316,628
11 6 55 3,618
27 6,615
11 1 3,587
1 55,580
3 64,556
6 3 7,538
490 6 3,488
218 6 3,487
4 1 3,486
6 64,479
6 73,478
27 6 3,471
446,461
3 316,461
148,427
145,424
11 6 2,422
246,416
3 77,410
648,408
6 91,408
993,406
269,399
4 1 6,394
6 77,393
278,390
11 6 294,389
138 3,389
11 4,387
6 3 64,386
5,384
152,382
1751,380
1 55 3,380
91 3,375
6 3 73,371
6 138,370
590,370
11 6 7,359
11 6 77,358
18,345
11 6 2 3,343
1 6 55,332
11 6 294 3,324
6 316,317
6 3 77,311
11 55,309
6 138 3,305
11 6 3 7,297
11 218 6,297
11 6 138,294
3 446,289
11 4 3,288
4 1 6 3,280
11 490 6,274
1 2,268
11 6 3 77,267
269 3,266
6 3 316,263
215,259
3 278,259
11 490 6 3,257
11 27 6,255
303,251
1 294,249
11 6 64,247
11 55 3,246
69 11 6,242
3 148,235
4 55,235
6 446,235
11 218 6 3,234
69,233
1 6 55 3,226
6 91 3,226
145 3,225
993 3,221
246 6,218
6 278,215
490 1,214
273,212
11 27 6 3,212
11 6 3 64,211
246 3,209
648 3,208
6 148,207
1 294 3,206
83,206
1 7,205
215 3,204
504,201
6 1751,198
145 6,198
18 3,197
6 3 446,197
152 3,197
4 55 3,197
1751 3,197
5 3,196
11 6 73,195
590 3,194
11 218 6 148,191
6 993,191
11 6 138 3,191
303 3,190
5 6,189
648 6,185
6 18,185
1 218,181
11 4 1 6,181
1 2 3,180
269 6,177
11 6 316,177
6 215,177
737,176
136,176
27 1,176
11 6 3 73,174
6 152,169
69 6,168
69 11 6 3,166
6 3 148,159
11 2,155
6 590,152
1 138,151
1 73,150
69 3,150
11 6 737,150
3 737,149
11 6 215,148
269 6 3,148
6 3 278,147
1 3 7,147
4 294,146
11 6 91,145
1 64,145
4 6 55,143
1 6 294,143
987,142
504 3,141
17,141
6 303,140
1 218 3,140
1 91,140
11 1 6 55,140
246 6 3,139
1 6 2,139
11 294,137
11 6 83,136
11 4 1 6 3,135
40,135
6 504,134
6 215 3,133
11 6 3 316,132
6 737,130
11 490,129
490 1 3,129
509,129
11 6 446,128
69 6 3,128
635,127
273 3,127
27 1 3,127
4 6 55 3,124
1 6 294 3,123
1779,123
3 136,122
3317,122
6 83 3,121
314,120
1164,120
6 18 3,119
1017,118
54,118
11 218 6 3 148,118
83 3,118
3589,117
4 2,117
483,116
6 83,115
1 218 6,114
146,114
40 6,113
5 6 3,113
6 273,113
11 1 6 55 3,112
11 27,111
4426,110
2186,110
11 2 3,109
643,109
145 6 3,109
1 6 7,108
6 3 737,108
1105,108
14,107
295,107
11 6 3 737,107
616,107
4315,106
2309,106
11 7,106
3620,106
11 6 667,105
3347,105
605,105
4 490,105
638,105
1 77,105
11 6 278,104
656,104
27 1 6,104
484,104
82,104
622,104
1 6 2 3,104
801,103
617,103
1599,103
11 6 148,103
6 1751 3,103
269 11 6 3,103
2081,103
621,103
11 6 3 446,102
2009,102
1 6 138,102
40 3,102
607,101
275,101
1490,101
217,101
1 3 73,101
1850,101
288,101
72,101
3001,101
640,101
2895,100
1059,100
749,100
11 294 3,100
1180,99
218 6 148,99
3764,99
11 6 215 3,99
3315,98
4 2 3,98
1078,98
11 27 3,97
314 3,97
11 6 136,97
4035,96
922,96
4 294 3,96
6 136,96
4 7,95
3003,95
799,95
2985,95
55 294,95
485,95
1177,95
488,95
3826,95
6 378,94
1 6 64,94
1 6 3 7,94
490 1 6,94
1777,94
291,93
11 40 6,93
269 11 6,93
1057,93
293,93
880,93
849,93
17 3,93
1 316,92
1855,92
648 6 3,91
502,91
6 303 3,91
3090,91
2324,90
11 64,90
6 152 3,90
11 3 7,90
1637,90
323,89
3181,89
532,89
2 55,89
3589 3,88
6 993 3,87
640 3,87
1039,87
246 11 6,87
1581,87
1056,86
487,86
1 3 64,86
1 138 3,86
2247,86
2247 3,85
635 3,85
11 490 3,85
11 6 91 3,85
605 3,85
801 3,84
52,84
11 6 273,84
928 3,83
11 648 6,83
928,83
749 3,83
612 3,83
11 5 6,83
1065,82
11 6 303,82
4426 3,82
251,82
612,82
987 6,82
490 1 6 3,82
90,82
11 6 438,81
1 218 6 3,81
6 504 3,81
11 218,81
217 3,81
11 6 378,80
145 11 6,80
1039 3,80
70,80
1777 3,80
880 3,79
2344 3,79
1 278,79
3181 3,79
1180 3,79
3347 3,79
40 6 3,79
799 3,79
1 6 77,79
6 273 3,79
1164 3,79
622 3,79
6 590 3,79
1078 3,78
2344,78
621 3,78
11 6 378 3,78
11 218 3,78
52 3,78
3356,78
145 1,78
1596,78
1 6 91,77
535,77
11 6 590,77
483 3,77
1 6 73,77
11 1 6 2,76
2 55 3,76
1017 3,76
288 3,76
2895 3,76
2309 3,76
532 3,76
3620 3,76
3317 3,76
378,75
11 6 662 136,75
502 3,75
638 3,75
4 218,75
4 27,75
1 91 3,75
1 18,75
4035 3,75
3315 3,75
2186 3,74
1 3 316,74
4 6 294 3,74
11 6 1751,74
11 1 6 7,73
11 6 83 3,73
667,73
3764 3,73
6 3 136,73
205,73
485 3,73
656 3,72
1 648,72
314 6,72
987 3,72
72 3,72
11 6 993,72
535 3,72
275 3,72
1855 3,71
484 3,71
11 73,71
55 294 3,70
1059 3,70
11 1 6 138,70
670,70
135,70
3826 3,70
11 6 3 667,70
3090 3,70
11 40 6 3,70
218 6 3 148,70
11 3 73,70
2324 3,69
17 6,69
1599 3,69
1 446,69
11 6 3 278,69
2081 3,69
4 6 2,68
849 6,68
1 993,68
3 14,68
323 3,68
251 3,67
27 55,67
11 314 6,67
1056 3,67
607 3,67
488 3,67
295 3,67
11 6 916,67
54 3,66
1637 3,66
4 64,66
4 490 3,66
11 1 6 294 3,66
1850 3,66
11 91,66
1596 3,66
1177 6,66
1 3 77,66
5 1,65
3003 3,65
11 6 135,65
1 6 138 3,65
11 6 18,65
1 590,65
2344 6,65
2985 3,65
3001 3,65
246 1,65
922 3,65
11 77,65
1 148,65
438,64
1057 3,64
849 3,64
4 73,64
11 1 55,64
4 6 294,63
6 667,63
6 14,63
1105 3,63
616 3,63
293 3,63
4 218 3,63
4 27 3,62
643 3,62
27 1 6 3,62
1581 3,62
146 3,62
4 3 7,62
638 6,62
11 4 1,62
749 6,61
1105 6,61
4 3 73,61
1 152,61
4 6 7,61
291 3,61
3 205,61
490 55,61
11 316,61
487 3,61
275 6,60
2895 6,60
55 7,60
55 73,60
11 1 6 77,60
11 6 3 136,60
3 667,60
1490 3,60
3356 3,60
11 6 303 3,60
70 3,59
584,59
640 6,59
801 6,59
269 1,59
2009 3,59
11 1 218 6,58
1779 3,58
11 6 3 662 136,58
1177 3,58
11 1 6 3 7,58
246 11 6 3,58
2081 6,58
622 6,58
987 6 3,58
1779 6,58
82 3,58
11 6 504,57
11 6 152 3,57
11 1 6 2 3,57
509 6,57
11 6 18 3,57
1 1751,57
3090 6,56
11 5 6 3,56
378 3,56
1059 6,56
922 6,56
4315 3,56
314 6 3,56
677,56
499,56
218 55,56
612 6,55
6 3 14,55
799 6,55
617 6,55
217 6,55
11 4 1 3,55
617 3,55
4035 6,55
643 6,55
11 3 77,55
4 3 64,55
6 438,55
509 3,55
1596 6,54
532 6,54
3826 6,54
3620 6,54
1581 6,54
55 64,54
11 1 6 294,54
6 2 55,53
52 6,53
644,53
11 6 90,53
3 86,53
2009 6,53
1777 6,53
621 6,52
3181 6 3,52
11 3 316,52
11 6 590 3,52
535 6,52
218 55 3,52
1 6 3 73,52
87,52
1 6 3 64,52
635 6,52
11 6 152,52
11 6 3 438,52
11 3 64,51
6 3 667,51
2247 6,51
27 55 3,51
11 1 6 64,51
3003 6,51
6 378 3,50
72 6,50
1144,50
1490 6,50
295 6,50
1596 6 3,50
2324 6,50
3317 6,50
11 6 273 3,50
3347 6 3,49
