Element,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3561
1 6 3,3510
4 3,3000
55 3,2377
11 1 6,2375
4 6,2340
4 6 3,1758
11 1 6 3,1753
6 55,1749
294,1653
2,1601
6 55 3,1374
490,1225
27,1167
294 3,1161
2 3,1152
7,1100
218,1055
11 4 6,954
64,907
6 294,890
6 2,882
11 1,880
73,849
91,838
11 4 6 3,809
490 3,799
11 6 55,761
4 1,754
6 294 3,743
218 3,743
3 7,734
27 3,730
218 6,680
6 2 3,673
6 7,667
138,666
77,648
3 73,642
490 6,642
316,628
11 6 55 3,620
27 6,615
11 1 3,588
1 55,582
3 64,556
6 3 7,538
490 6 3,489
218 6 3,487
4 1 3,486
6 64,480
6 73,479
27 6 3,473
3 316,463
446,461
148,427
145,425
11 6 2,422
246,416
3 77,412
648,409
993,408
6 91,408
269,399
4 1 6,395
6 77,393
278,390
138 3,390
11 6 294,390
11 4,388
6 3 64,388
5,386
152,383
1 55 3,381
1751,380
91 3,377
6 3 73,373
6 138,370
590,370
11 6 77,360
11 6 7,359
18,345
11 6 2 3,344
1 6 55,332
11 6 294 3,326
6 316,318
6 3 77,311
11 55,309
6 138 3,306
11 6 3 7,297
11 218 6,297
11 6 138,296
3 446,290
11 4 3,288
4 1 6 3,280
11 490 6,275
1 2,269
11 6 3 77,268
269 3,266
6 3 316,263
215,259
3 278,259
11 490 6 3,259
11 27 6,255
303,251
1 294,249
11 6 64,247
11 55 3,246
69 11 6,242
4 55,238
6 446,237
3 148,235
69,235
11 218 6 3,234
6 91 3,227
1 6 55 3,226
145 3,225
993 3,223
246 6,218
6 278,217
490 1,214
273,214
11 27 6 3,213
11 6 3 64,211
246 3,210
6 148,208
1 7,207
1 294 3,206
83,206
648 3,206
215 3,205
504,201
145 6,200
152 3,199
6 1751,199
1751 3,199
4 55 3,198
18 3,197
6 3 446,197
5 3,197
11 6 73,196
590 3,195
11 6 138 3,193
6 993,192
11 218 6 148,191
303 3,190
5 6,188
6 18,186
648 6,185
1 218,182
11 4 1 6,182
1 2 3,180
11 6 316,179
269 6,177
27 1,177
6 215,177
737,176
136,176
11 6 3 73,174
6 152,170
69 6,167
69 11 6 3,166
6 3 148,161
11 2,158
6 590,156
11 6 737,152
1 138,152
3 737,151
69 3,151
1 73,150
4 294,150
11 6 215,149
6 3 278,149
269 6 3,148
1 3 7,147
1 6 294,146
11 6 91,145
1 64,145
4 6 55,144
17,144
11 1 6 55,143
987,143
6 303,142
504 3,142
1 91,141
1 218 3,140
246 6 3,139
1 6 2,139
11 6 83,138
11 294,137
40,136
11 4 1 6 3,135
6 504,134
6 215 3,133
11 6 3 316,131
69 6 3,130
509,130
6 737,130
635,129
27 1 3,129
11 6 446,128
490 1 3,128
11 490,127
4 6 55 3,126
273 3,126
1164,123
3 136,123
1 6 294 3,122
1779,122
3317,122
83 3,121
6 83 3,121
314,120
6 18 3,119
1017,118
6 83,118
54,118
11 218 6 3 148,118
3589,117
6 273,117
4 2,117
483,116
5 6 3,115
1 218 6,115
146,115
40 6,114
4426,112
145 6 3,112
11 1 6 55 3,112
11 27,111
11 2 3,110
1 6 7,110
1105,110
2186,110
6 3 737,109
11 7,108
616,108
14,107
295,107
11 6 3 737,107
638,107
11 6 667,107
643,107
82,106
656,106
1 6 2 3,106
4315,106
3620,106
3347,106
27 1 6,106
1 77,106
269 11 6 3,105
621,105
605,105
2309,105
622,105
11 6 278,104
217,104
2009,104
3001,104
1 6 138,104
40 3,104
1850,104
2081,104
4 490,104
640,104
801,103
617,103
1599,103
11 6 148,103
72,103
1490,103
749,103
11 6 3 446,103
484,103
1 3 73,102
275,102
6 1751 3,102
288,102
11 6 215 3,101
2895,101
607,101
1078,101
218 6 148,100
3764,100
1180,99
1059,99
11 294 3,99
3315,98
4 2 3,98
11 27 3,98
314 3,98
11 6 136,98
6 136,98
3003,97
485,97
488,97
922,97
490 1 6,96
2985,96
1 6 64,96
4 7,96
4035,96
4 294 3,96
1177,96
3090,96
880,95
11 40 6,95
799,95
55 294,95
269 11 6,94
1 316,94
1057,94
6 378,94
849,94
17 3,94
1777,94
291,93
2247,93
1855,93
293,92
502,92
1 6 3 7,92
3826,92
648 6 3,91
2324,91
2 55,91
3181,90
11 3 7,90
6 303 3,90
532,90
1637,90
323,89
3589 3,89
1581,89
640 3,89
11 64,89
6 152 3,89
1039,88
1056,87
11 6 273,87
11 490 3,86
605 3,86
11 6 91 3,86
635 3,86
246 11 6,86
1 138 3,86
2247 3,85
612 3,85
11 648 6,85
11 5 6,85
487,85
52,85
1 3 64,85
801 3,84
4426 3,84
928,84
6 993 3,84
612,83
928 3,83
1039 3,83
1065,82
11 6 438,82
11 6 303,82
987 6,82
6 504 3,82
490 1 6 3,82
1596,82
40 6 3,81
6 273 3,81
11 6 378,81
145 11 6,81
799 3,81
3347 3,81
11 218,81
2344 3,80
621 3,80
622 3,80
90,80
749 3,80
3356,80
6 590 3,80
880 3,79
3315 3,79
535,79
1 278,79
1180 3,79
52 3,79
145 1,79
217 3,79
1078 3,78
2344,78
1 6 91,78
11 218 3,78
251,78
1 6 73,78
1164 3,78
1 218 6 3,78
1017 3,77
2309 3,77
3317 3,77
483 3,77
11 6 1751,77
70,77
3181 3,77
532 3,77
1 6 77,77
11 6 378 3,77
11 1 6 2,76
2 55 3,76
502 3,76
11 6 662 136,76
11 6 590,76
4 27,76
4 218,76
288 3,76
3620 3,76
378,75
275 3,75
3764 3,75
638 3,75
6 3 136,75
535 3,75
2895 3,75
2186 3,74
72 3,74
314 6,74
987 3,74
11 3 73,74
205,74
11 73,73
11 6 3 278,73
1 3 316,73
667,73
4035 3,73
218 6 3 148,73
1 18,73
485 3,73
4 6 294 3,73
656 3,72
1 648,72
670,72
11 6 993,72
11 1 6 7,72
11 6 83 3,72
2081 3,72
1777 3,72
135,71
55 294 3,71
484 3,71
849 6,71
2324 3,71
1059 3,71
3090 3,71
3826 3,71
11 6 3 438,70
17 6,70
1850 3,70
4 6 2,70
1 446,70
1 993,70
11 6 3 667,70
11 6 916,70
1855 3,70
3 14,70
1 91 3,70
11 40 6 3,70
323 3,70
11 314 6,69
251 3,69
11 77,69
1177 6,69
246 1,69
11 1 6 138,69
4 64,68
509 3,68
488 3,68
1596 3,68
2344 6,67
607 3,67
3001 3,67
922 3,67
11 91,67
1105 3,66
293 3,66
1 6 138 3,66
54 3,66
1637 3,66
27 55,66
1581 3,66
11 1 6 294 3,66
1056 3,66
218 55,66
5 1,65
1 590,65
849 3,65
6 667,65
490 55,65
11 6 18,65
4 490 3,65
4 73,65
1 3 77,65
438,64
6 14,64
3003 3,64
2009 3,64
11 6 3 148,64
616 3,64
2985 3,64
4 3 7,64
11 4 1,64
4 6 294,63
11 6 18 3,63
27 1 6 3,63
11 6 303 3,63
11 6 135,63
1057 3,63
490 55 3,63
1105 6,62
4 3 73,62
749 6,62
1 152,62
4 27 3,62
146 3,62
643 3,62
3 205,62
11 316,62
2895 6,61
3 667,61
11 6 3 136,61
622 6,61
3356 3,61
4 6 7,61
82 3,61
269 1,61
487 3,61
1779 3,60
11 1 6 77,60
291 3,60
1490 3,60
275 6,60
584,60
638 6,60
987 6 3,60
70 3,59
6 438,59
2081 6,59
11 1 6 3 7,59
55 73,59
11 6 152,59
801 6,59
1779 6,59
11 1 55,59
11 1 218 6,58
314 6 3,58
4035 6,58
617 3,58
1177 3,58
4 3 64,58
11 1 6 2 3,58
617 6,57
378 3,57
11 6 3 662 136,57
640 6,57
55 7,57
3090 6,56
11 5 6 3,56
6 3 14,56
799 6,56
509 6,56
11 6 504,56
677,56
3826 6,55
532 6,55
612 6,55
3620 6,55
217 6,55
922 6,55
11 6 993 3,55
11 4 1 3,55
1164 6,55
11 3 77,55
1059 6,55
4315 3,55
246 11 6 3,55
87,54
6 2 55,54
635 6,54
1777 6,54
644,54
52 6,54
3003 6,54
1581 6,54
1 1751,54
1596 6 3,53
3181 6 3,53
11 6 590 3,53
55 64,53
11 6 90,53
11 1 6 294,53
3 86,53
643 6,53
499,53
11 6 152 3,53
1 148,53
621 6,52
11 3 316,52
535 6,52
3181 6,52
1596 6,52
55 3 7,52
6 55 294 3,52
3589 6,52
295 6,52
1489,52
488 6,52
3317 6,52
2247 6,52
1 6 3 73,52
11 6 273 3,52
11 1 6 64,52
11 3 64,51
1855 6,51
218 55 3,51
633,51
1490 6,51
