Element,Count
3,36227
6,30344
6 3,21255
11 6,12889
1,9877
11 6 3,9170
1 3,6128
11,5492
1 6,5146
4,4395
11 3,3859
55,3677
1 6 3,3613
4 3,3098
55 3,2484
11 1 6,2480
4 6,2457
6 55,1869
4 6 3,1866
11 1 6 3,1865
294,1764
2,1706
6 55 3,1473
490,1331
294 3,1286
27,1285
2 3,1244
7,1214
218,1165
11 4 6,1068
64,1021
6 294,1001
11 1,998
6 2,980
91,959
73,958
11 4 6 3,933
490 3,907
11 6 55,871
3 7,859
4 1,858
6 294 3,858
218 3,849
27 3,839
6 2 3,781
218 6,780
138,779
77,772
6 7,769
3 73,747
11 6 55 3,742
490 6,735
27 6,727
316,724
1 55,699
11 1 3,695
3 64,654
6 3 7,642
218 6 3,603
490 6 3,603
6 73,598
6 64,586
4 1 3,576
27 6 3,576
3 316,567
446,561
11 6 2,541
148,539
246,524
648,520
3 77,517
145,517
6 91,516
269,513
6 3 64,512
4 1 6,504
993,504
6 77,502
5,502
138 3,500
11 4,492
11 6 294,491
91 3,490
278,488
1 55 3,488
152,486
1751,481
6 138,479
590,477
6 3 73,474
11 6 77,468
11 6 7,466
11 6 2 3,460
18,447
6 3 77,430
11 55,427
1 6 55,426
6 316,426
11 6 294 3,422
6 138 3,421
11 6 3 7,419
11 6 138,407
11 218 6,404
4 1 6 3,395
3 446,393
11 4 3,390
6 3 316,381
1 2,378
215,376
11 490 6,374
269 3,371
11 27 6,367
11 6 64,359
11 6 3 77,357
3 278,355
69 11 6,354
303,354
11 490 6 3,351
1 294,347
6 446,347
11 55 3,347
11 218 6 3,346
3 148,341
145 3,330
4 55,329
1 6 55 3,328
246 6,327
11 6 3 64,326
69,325
6 91 3,324
6 278,323
993 3,321
215 3,320
1 294 3,318
273,315
1 7,314
4 55 3,312
83,311
6 148,311
490 1,310
648 3,310
152 3,308
11 27 6 3,308
11 6 138 3,308
1751 3,306
6 18,306
303 3,304
5 3,304
590 3,302
246 3,302
5 6,302
6 1751,302
11 218 6 148,300
145 6,299
18 3,299
269 6,298
11 6 73,298
6 993,296
504,296
1 218,295
11 4 1 6,294
11 6 316,290
6 3 446,288
136,283
69 11 6 3,280
737,280
11 6 3 73,279
648 6,279
6 215,278
1 2 3,274
6 152,271
1 73,268
69 3,268
11 1 6 55,268
69 6,267
11 2,267
11 294,266
11 6 737,266
27 1,266
11 6 91,265
11 6 215,260
1 3 7,260
4 6 55,259
6 3 278,258
987,257
4 294,257
1 138,254
269 6 3,254
1 6 294,253
6 590,251
490 1 3,251
3 737,250
6 504,250
11 6 83,250
17,249
1 91,247
6 3 148,246
504 3,246
246 6 3,246
1 218 3,246
1 6 2,244
6 737,243
635,240
11 6 3 316,240
27 1 3,240
1 64,239
1164,239
11 490,237
509,236
40,236
4 6 55 3,234
6 303,234
6 215 3,233
273 3,233
3317,233
2186,233
314,232
11 218 6 3 148,232
11 1 6 55 3,232
83 3,231
11 6 446,231
14,230
145 6 3,230
3 136,228
