Element,Count
b'\xd2\x1d9\xfa',175309
b'\xc6X\xda\x88',125995
b'\xb7\xf6h\xd0',109403
b'E.\x1c)',106831
"b'c\x9e,\xb5'",100567
b'V+x\xe8',91001
b'\x01l|\xff',87431
b'\xd8\x1eL\xf0',85765
b'\x01l$\xce',84774
b'\x01l$\x98',75397
"b'\xc6X\xdd,'",73009
b'\x01l|\xec',68321
"b'c\x9e,b'",66241
"b'c\x9e,{'",60721
b'\x90\xbcT\x17',59654
b'E\x0c\xd5\xf5',57810
"b'c\x9e,z'",54262
b'\x05\x06\x1b\xd0',53512
b'e\x86\xc2d',48732
b'\xc9W\xf7#',48002
b'c\x9e.\xa7',44930
b'\x1d\xb9\x7f\xd3',44891
b'+?\x82\xd6',44604
b'E\x0c\xd5\xf7',42958
b'c\x9e.\xb5',42613
b'c\x9e.\xa6',42606
b'\xd0\xfd=\x0e',41875
b'\x8e\xa1\x17L',41034
b'c\x9e.\xb4',40569
b'I\x95\xba\xfb',39704
b'\x91\xdc\xd6\x91',39374
b'p\xe01\xdd',38945
b'\x05?\xc10',37650
b'\xdc\x1bP\xe1',37072
b'E\x0c\xd5\xed',36994
b'OZ\x0e\xae',36546
b'\x9b\xbc<\xeb',35963
b'\xc7\xe8~#',35500
b'\xdd\x01b\xdd',34826
b'z\xdd\xc7\x86',34780
b'\x86\x82d8',34556
b'\x82\x19\x1e\xc0',34362
b'c\x0f\xb2\xd4',34260
b'\xc9&\xf8\x83',34114
b'\x8e\xa1\x17M',34084
b'B\xf2A\x84',33997
b'uT\x80\xd8',33945
b'\xb8e\xb7\x0c',33854
b'<\xf2\xdc\xd0',33665
b'\xdd\x01b\xdf',33352
b'\xce\x93D[',33348
b'p\x97\xa1\xa9',33165
b'\xdc\x90\xcd\x9d',33028
b'\x05\x11}\x9e',32790
b'\r\x01W\xaa',32775
b'\xdc\x1bP\xc6',32512
b'\x80\xaf\x0b\xbd',32481
b'\xc6X\xdd-',32039
b'\xc6X\xdc\xed',31930
b'\x0c$\x02\x95',31769
b'\xc6X\xdc\xfc',31671
b'Ae\x8a}',30586
b'E\x0c\xd5\xf4',30391
b'\xb7\xe8L\xb1',30195
b'z\x0c\x8c)',30030
b'\xc7\xe8~\x1c',29527
b'c9\xbb]',29520
b'\xd7\xba\xc9\xac',29479
b'\xb7\x96U\xe9',29258
b'\xce\x92\xa0\x80',29114
b'c9\xbbZ',29084
b'A\xad4`',29058
b'A\xad4S',29048
b'c9\xbbV',28945
b'\xca\xe0p\x04',28913
b'P\xc81\xaa',28712
