Element,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3561
1 6 3,3510
4 3,3000
55 3,2377
11 1 6,2375
4 6,2340
4 6 3,1758
11 1 6 3,1753
6 55,1749
294,1653
2,1601
6 55 3,1374
490,1225
27,1167
294 3,1161
2 3,1152
7,1100
218,1055
11 4 6,954
64,907
6 294,890
6 2,882
11 1,880
73,849
91,838
11 4 6 3,809
490 3,799
11 6 55,761
4 1,754
6 294 3,743
218 3,743
3 7,734
27 3,730
218 6,680
6 2 3,673
6 7,667
138,666
77,648
3 73,642
490 6,642
316,628
11 6 55 3,620
27 6,615
11 1 3,588
1 55,582
3 64,556
6 3 7,538
490 6 3,489
218 6 3,487
4 1 3,486
6 64,480
6 73,479
27 6 3,473
3 316,463
446,461
148,427
145,425
11 6 2,422
246,416
3 77,412
648,409
6 91,409
993,408
269,399
4 1 6,395
6 77,393
278,390
138 3,390
11 6 294,390
11 4,388
6 3 64,388
5,386
152,383
1 55 3,381
1751,380
91 3,377
6 3 73,373
6 138,370
590,370
11 6 77,360
11 6 7,359
18,345
11 6 2 3,344
1 6 55,332
11 6 294 3,326
6 316,318
11 55,312
6 3 77,311
6 138 3,306
11 218 6,300
11 6 3 7,297
11 6 138,296
11 4 3,291
3 446,290
4 1 6 3,280
11 490 6,276
1 2,269
11 6 3 77,268
269 3,266
6 3 316,263
215,259
3 278,259
11 490 6 3,259
11 27 6,256
303,251
1 294,249
11 6 64,247
11 55 3,246
69 11 6,242
4 55,238
6 446,237
3 148,235
69,235
11 218 6 3,234
145 3,228
6 91 3,227
1 6 55 3,226
993 3,223
246 6,218
6 278,217
11 27 6 3,215
490 1,214
273,214
11 6 3 64,211
648 3,210
246 3,210
6 148,208
1 7,207
504,207
1 294 3,206
83,206
215 3,205
145 6,200
152 3,199
1751 3,199
6 1751,199
4 55 3,198
11 6 73,198
6 3 446,197
18 3,197
5 3,197
590 3,195
11 6 138 3,193
6 993,192
11 218 6 148,191
5 6,191
303 3,190
6 18,187
648 6,185
11 4 1 6,184
1 218,182
1 2 3,180
11 6 316,179
6 215,179
136,178
27 1,178
269 6,177
737,176
11 6 3 73,174
6 152,172
69 6,170
69 11 6 3,166
6 3 148,161
11 2,159
6 590,156
1 138,155
11 6 737,153
69 3,153
269 6 3,152
3 737,151
1 73,150
4 294,150
11 6 215,149
6 3 278,149
1 3 7,149
1 64,148
1 6 294,148
11 6 91,145
4 6 55,144
17,144
11 1 6 55,144
987,143
504 3,143
1 6 2,143
6 303,142
1 218 3,142
246 6 3,142
1 91,142
11 6 83,139
11 294,137
40,137
6 215 3,137
27 1 3,137
6 504,136
11 4 1 6 3,136
490 1 3,136
11 490,136
11 6 3 316,133
6 737,133
509,132
69 6 3,132
11 6 446,131
273 3,130
635,129
3317,128
6 18 3,128
1779,127
3589,127
2186,127
4 6 55 3,126
146,126
314,126
1164,125
1 6 294 3,125
6 83 3,124
3 136,124
483,123
83 3,122
11 7,122
54,122
4 2,121
11 218 6 3 148,121
11 1 6 55 3,121
1 6 2 3,120
5 6 3,120
1 77,120
6 273,119
1017,119
145 6 3,119
6 83,118
3620,118
1 218 6,118
218 6 148,118
11 2 3,117
616,117
40 6,116
640,116
295,116
1105,116
4426,116
11 27 3,116
1 6 138,115
749,115
11 490 3,115
1599,115
4 490,115
27 1 6,114
621,114
484,114
799,114
11 6 215 3,114
11 6 148,114
11 27,114
11 6 136,114
6 504 3,114
4315,113
40 3,113
3181,113
605,113
487,113
11 6 667,113
622,113
1 6 7,113
2081 3,113
1 6 73,113
4035,113
6 3 737,112
14,112
3347,112
6 136,112
4 2 3,112
1637,112
607,112
922,112
4 294 3,112
1 3 73,112
849,112
17 3,112
1039 3,112
3764,112
4 490 3,112
275,112
643,112
52 6,112
638,111
2309,111
269 11 6 3,111
3826,111
3001,111
11 6 273,111
1581,111
801,111
1059,111
1057,111
11 218,111
55 294,111
1855,111
1 3 316,111
251,111
52,111
3764 3,111
217,111
1855 3,111
2895,111
11 3 73,111
1777,111
880 3,111
488 3,111
509 3,111
4 6 294,111
288,111
27 1 6 3,111
1777 3,111
55 294 3,111
635 3,111
3181 6,111
6 303 3,111
11 3 316,111
361 3,111
2081,110
1 6 3 7,110
1 316,110
6 273 3,110
5 1,110
11 5 6,110
1 18,110
11 6 378,110
1164 3,110
269 1,110
6 438,110
1 278,110
295 3,110
490 1 6,110
3826 6,110
928 3,110
6 993 3,110
3 14,110
2895 3,110
323 6 3,110
3347 3,110
1 590,110
1 1751,110
82,110
11 6 278,110
849 6,110
2985,110
11 6 14,110
638 3,110
6 1751 3,110
3764 6,110
2247 3,110
1 6 77,110
11 314 6 3,110
11 77,110
4 64,110
1 3 64,110
1524,110
11 1 6 215,110
11 4 218 6,110
11 1850 6 3,110
2344 6,110
11 6 56,110
6 229 3,110
667,110
246 11 218 6,110
1779 6,110
1490 3,110
584,110
142 3,110
1056,110
11 294 3,109
72,109
880,109
11 6 3 737,109
2324,109
502,109
378,109
1177,109
490 1 6 3,109
605 3,109
2 55,109
11 2344 6,109
502 6,109
11 6 590,109
622 3,109
3589 3,109
27 294 3,109
4 218 3,109
291,109
246 11 6,109
1637 6,109
4 1 294,109
6 667,109
6 55 7,109
3317 3,109
11 6 3 446,109
11 4 6 3 7,109
928 6,109
1 590 3,109
6 2 7,109
1850 6 3,109
448,109
2309 3,109
217 6,109
293 3,109
1 6 3 73,109
1596 1,109
4 218,109
632,109
1960,109
607 3,109
1581 6,109
484 6 3,109
1 83,109
1 152,109
487 6 3,109
11 5 6 3,109
11 6 3 136,109
246 1 6,109
1 3 667,109
6 364,109
4 27 3,109
1 218 6 3,109
934,109
1463,109
1101,109
3604 3,109
6 10264,109
3356,109
11 6 379,109
11 314 6,109
11 6 294 77,109
11 40 6,109
622 1 3,109
490 14,109
217 3,109
6 1065,109
1770,109
11 6 1921,109
6 21136,109
1644,109
11 40 6 3,109
3 4003,109
4 1057 3,109
1 6 3 9156,109
269 11 6,109
6 2103,109
622 6,109
11 6 993 3,109
1056 3,109
11 6 138 631 632,109
4113 3,109
146 3,109
512,109
11 4 1 218 6,109
6 3 422,109
11 2024 314 6 3,109
3604,109
11 3181 6,109
87,109
11 86,109
1855 6 3,109
11 648,109
2895 6 3,109
643 3,109
490 6 55 3,109
69 11 218 6 3,109
2145,109
11 52 6,109
749 3,109
2186 3,109
1059 3,109
11 72 6,109
246 55 3,109
135,109
3315,109
4 6 73,109
1 6 993,109
338 3,109
11 1057 6,109
3 64 73,109
4588,109
490 6 64,109
11 3764 6 3,109
1593 3,109
11 1 40 6,109
4 6 316,109
928 1 6 3,109
485,109
1044,109
4315 3,109
246 1,109
635 6,109
11 275 6,109
11 6 3 438,109
799 6 3,109
635 6 3,109
11 6 1121 491 5502 3322 3 9551,109
3620 20331 3,109
1 294 3 7343 316,109
11 6 3374 3375 558 3235 64 916,109
490 11768 73,109
11 1 6 13057 3 9391,109
294 3239,109
218 6 255 2037 232 148,109
1 13630 6984,109
11 4 6 55 358 692 693 694 3,109
6 55 32380 3,109
1039 640 6 296 364 434 446,109
325 11 6 1568 1691 159 18965 71,109
11 1 6 2941 296 491 521 8917 100 101 102 1559 1716 64 1141 434 438 11393 2251 16903 3962,109
3 10710,109
21582,109
11 7794 270 27 1 6 5698 1921 3 1138 5893 9024 1503 1504 1505 5894 7352 7353 6259 3170 13775 1821 5516 5517 21570 5518 5519 2148 208 8413 662 136 7917,109
1524 987 1 218 314 1182 148,109
246 11 488 1 6 9656 17441 3 731 1504 563,109
2045 3 3339 316,109
506 246 11 1 218 6 1132 3 112 3506 729 148 2333 2251,109
11 6 156 77,109
590 3 10111,109
70 522 14,109
7723,109
11 6 2274 11449 3416,109
11 987 218 40 6 351 1457 556 546 273 3 1744 62 2367 64 3146 77 290 148 2426 8685,109
11 6 55 13469,109
