Element,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3561
1 6 3,3510
4 3,3000
55 3,2377
11 1 6,2375
4 6,2340
4 6 3,1758
11 1 6 3,1753
6 55,1749
294,1653
2,1601
6 55 3,1374
490,1225
27,1167
294 3,1161
2 3,1152
7,1100
218,1055
11 4 6,954
64,907
6 294,890
6 2,882
11 1,880
73,849
91,838
11 4 6 3,809
490 3,799
11 6 55,761
4 1,754
6 294 3,743
218 3,742
3 7,734
27 3,730
218 6,680
6 2 3,673
6 7,667
138,666
77,648
3 73,642
490 6,641
316,628
11 6 55 3,619
27 6,615
11 1 3,588
1 55,581
3 64,556
6 3 7,538
490 6 3,488
218 6 3,487
4 1 3,486
6 64,480
6 73,478
27 6 3,472
3 316,462
446,461
148,427
145,425
11 6 2,422
246,416
3 77,412
648,408
6 91,408
993,407
269,399
4 1 6,395
6 77,393
278,390
138 3,390
11 6 294,388
6 3 64,387
11 4,387
5,384
152,381
1751,380
1 55 3,379
91 3,376
6 3 73,372
6 138,370
590,369
11 6 7,359
11 6 77,359
18,345
11 6 2 3,343
1 6 55,332
11 6 294 3,326
6 316,318
6 3 77,311
11 55,310
6 138 3,305
11 6 3 7,297
11 218 6,297
11 6 138,296
11 4 3,290
3 446,289
4 1 6 3,280
11 490 6,273
11 6 3 77,268
1 2,268
269 3,264
6 3 316,263
215,259
3 278,259
11 490 6 3,257
11 27 6,254
303,251
1 294,249
11 6 64,247
11 55 3,246
69 11 6,242
4 55,237
3 148,235
6 446,235
11 218 6 3,233
69,233
6 91 3,227
1 6 55 3,226
145 3,226
993 3,223
246 6,218
6 278,215
490 1,214
273,214
11 27 6 3,213
246 3,210
11 6 3 64,209
6 148,208
648 3,208
1 294 3,206
83,206
1 7,206
215 3,205
504,202
145 6,199
6 1751,198
1751 3,198
152 3,198
18 3,197
6 3 446,197
5 3,196
4 55 3,196
11 6 73,196
590 3,195
11 6 138 3,193
6 993,192
11 218 6 148,191
303 3,190
5 6,188
648 6,185
6 18,185
1 218,181
11 4 1 6,181
11 6 316,179
1 2 3,178
269 6,177
6 215,177
737,176
136,176
27 1,175
11 6 3 73,174
69 6,169
6 152,169
69 11 6 3,166
6 3 148,159
11 2,157
6 590,156
1 138,153
11 6 737,152
3 737,151
69 3,151
1 73,150
11 6 215,149
6 3 278,149
4 294,149
269 6 3,149
1 3 7,147
1 64,146
11 6 91,145
1 6 294,144
11 1 6 55,143
4 6 55,143
987,142
17,142
6 303,141
504 3,141
1 91,140
246 6 3,139
1 6 2,139
11 6 83,138
1 218 3,138
11 294,137
11 4 1 6 3,135
6 504,135
40,135
11 6 3 316,132
6 215 3,132
6 737,130
635,129
11 6 446,129
509,129
11 490,128
490 1 3,128
69 6 3,128
27 1 3,127
273 3,126
4 6 55 3,124
3317,124
1164,123
1779,123
1 6 294 3,122
83 3,121
3 136,121
6 83 3,121
314,119
11 218 6 3 148,119
6 18 3,118
54,117
4 2,117
483,116
1017,116
6 83,116
5 6 3,115
1 218 6,115
146,115
3589,115
40 6,114
6 273,114
11 1 6 55 3,112
11 27,111
11 2 3,110
145 6 3,110
2186,110
1 6 7,109
1105,109
6 3 737,109
4426,109
11 7,108
14,107
295,107
11 6 3 737,107
616,107
643,107
11 6 667,106
3620,106
3347,106
27 1 6,106
638,106
269 11 6 3,105
621,105
82,105
656,105
4315,105
2309,105
622,105
1 77,105
11 6 278,104
217,104
605,104
4 490,104
801,103
617,103
1599,103
11 6 148,103
72,103
40 3,103
1 6 138,103
1850,103
484,103
6 1751 3,102
11 6 3 446,102
2009,102
288,102
3001,102
2081,102
607,101
275,101
1490,101
1 3 73,101
11 294 3,101
640,101
1 6 2 3,101
11 6 215 3,100
749,100
1180,99
2895,99
1059,99
3764,99
1078,99
3315,98
4 2 3,98
11 27 3,98
6 136,98
3003,97
485,97
11 6 136,97
218 6 148,97
490 1 6,96
2985,96
922,96
4 294 3,96
314 3,96
880,95
1 6 64,95
799,95
55 294,95
4035,95
488,95
1177,95
3090,95
3826,95
4 7,94
11 40 6,94
6 378,94
1777,94
291,93
2247,93
1057,93
1 316,93
1 6 3 7,93
293,92
502,92
6 303 3,92
269 11 6,92
849,92
648 6 3,91
2324,91
11 3 7,91
1855,91
3181,90
11 64,90
1637,90
17 3,90
323,89
6 152 3,89
532,89
2 55,89
3589 3,88
640 3,88
1581,88
1056,87
1039,87
1 138 3,87
246 11 6,87
11 490 3,86
2247 3,85
612 3,85
52,85
11 6 273,85
11 6 91 3,85
487,85
6 993 3,85
801 3,84
4426 3,84
11 648 6,84
928,84
605 3,84
1 3 64,84
635 3,84
928 3,83
490 1 6 3,83
11 5 6,83
1065,82
11 6 438,82
251,82
612,82
1039 3,82
987 6,82
749 3,82
11 218,82
40 6 3,81
11 6 303,81
1 218 6 3,81
90,81
1164 3,81
6 504 3,81
11 6 378,80
6 273 3,80
799 3,80
3347 3,80
70,80
622 3,80
6 590 3,80
217 3,80
880 3,79
2344 3,79
1 278,79
52 3,79
3356,79
1596,79
1078 3,78
2344,78
1 6 91,78
11 218 3,78
11 6 590,78
621 3,78
1180 3,78
3315 3,78
1 6 73,78
3620 3,78
535,77
3317 3,77
483 3,77
1 6 77,77
3181 3,77
11 6 378 3,77
145 1,77
1777 3,77
145 11 6,77
11 1 6 2,76
2 55 3,76
288 3,76
532 3,76
378,75
535 3,75
1017 3,75
502 3,75
638 3,75
6 3 136,75
4 27,75
2309 3,75
2186 3,74
72 3,74
1 3 316,74
11 6 83 3,74
205,74
1 18,74
4 218,74
11 6 662 136,74
2895 3,74
11 6 1751,74
275 3,73
11 3 73,73
3764 3,73
4035 3,73
485 3,73
656 3,72
1 648,72
670,72
314 6,72
11 1 6 7,72
987 3,72
667,72
1 91 3,72
2081 3,72
135,71
55 294 3,71
11 1 6 138,71
1855 3,71
11 6 3 278,71
11 6 993,71
11 40 6 3,71
4 6 294 3,71
11 6 3 438,70
17 6,70
2324 3,70
3090 3,70
484 3,70
1059 3,70
849 6,70
1 446,70
3 14,70
11 73,70
218 6 3 148,70
11 314 6,69
1 993,69
3826 3,69
323 3,69
4 64,68
1850 3,68
4 6 2,68
11 6 916,68
11 6 3 667,68
251 3,67
11 1 6 294 3,67
607 3,67
922 3,67
1596 3,67
11 77,67
11 91,67
246 1,67
1177 6,67
1599 3,67
27 55,66
4 490 3,66
509 3,66
3001 3,66
1056 3,66
218 55,66
488 3,66
5 1,65
1 590,65
849 3,65
3003 3,65
293 3,65
1637 3,65
1 3 77,65
1 6 138 3,65
1105 3,65
1581 3,65
2344 6,65
295 3,65
438,64
1057 3,64
6 667,64
2985 3,64
1 148,64
4 73,64
11 4 1,64
4 6 294,63
11 6 18 3,63
6 14,63
2009 3,63
11 6 303 3,63
11 6 135,63
11 6 18,63
269 1,63
11 6 3 148,63
54 3,63
490 55,63
4 218 3,63
1105 6,62
4 3 73,62
643 3,62
4 3 7,62
11 1 55,62
11 1 6 2 3,61
146 3,61
4 27 3,61
1 152,61
11 6 3 136,61
11 1 6 77,61
3356 3,61
3 205,61
27 1 6 3,61
638 6,61
487 3,61
1779 3,60
2895 6,60
749 6,60
801 6,60
4 6 7,60
584,60
291 3,60
987 6 3,60
11 316,60
70 3,59
246 11 6 3,59
55 73,59
1779 6,59
622 6,59
490 55 3,59
11 1 218 6,58
314 6 3,58
4035 6,58
11 6 152,58
617 3,58
1177 3,58
11 1 6 3 7,58
2081 6,58
275 6,58
6 438,58
1490 3,58
82 3,58
11 6 504,57
11 6 3 662 136,57
55 7,57
11 6 152 3,57
4 3 64,57
616 3,57
3 667,57
11 6 3 135,57
3090 6,56
11 5 6 3,56
6 3 14,56
617 6,56
922 6,56
677,56
640 6,56
3826 6,55
532 6,55
612 6,55
1 6 3 64,55
1059 6,55
11 6 993 3,55
4315 3,55
378 3,55
499,55
1 3 446,55
87,54
635 6,54
6 2 55,54
3620 6,54
799 6,54
11 4 1 3,54
11 3 77,54
643 6,54
644,53
11 6 90,53
1596 6,53
1777 6,53
2009 6,53
1581 6,53
3 86,53
509 6,53
3181 6 3,52
3317 6,52
52 6,52
11 3 316,52
1490 6,52
3589 6,52
295 6,52
2247 6,52
1596 6 3,52
217 6,52
1164 6,52
11 3 64,51
146 6,51
11 6 590 3,51
218 55 3,51
621 6,51
4 6 3 7,51
54 6 3,51
3181 6,51
1 6 3 73,51
1489,51
11 1 6 294,51
