,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,25,22,14,16,21,16,17,18,16,38,27,16,16,27,40,30,18,15,11,15,23,19,20,23,30,15,21,20,24,20,21,28,25,24,17,20,18,22,22,16,22,30,18,19,30,8,20,18,17,12,25,23,16,21,20,14,25,30,24,27,18,15,12,20,17,17,29,15,22,16,19,16,19,31,14,26,23,18,25,22,14,17,20,13,29,39,25,17,18,16,20,7,26,21,35,10,29,18,21,22,17,24,23,17,31,9,16,43,20,16,23,19,23,25,20,26,16,17,20,18,31,24,23,30,15,24,24,28,20,22,17,22,22,12,18,19,31,24,13,22,21,23,22,22,16,17,22,24,24,14,15,19,19,27,15,24,15,14,17,25,19,15,19,14,30,18,29,14,22,27,22,28,16,24,13,40,23,11,20,20,19,21,12,19,25,29,43,28,24,22,44,11,17,19,29,22,17,26,15,19,17,21,15,37,21,13,26,20,23,15,16,22,23,18,22,24,19,19,30,29,26,27,31,25,33,31,22,23,30,19,17,32,18,14,19,40,32,26,33,31,23,18,26,19,27,23,15,36,24,22,26,22,16,16,25,21
1,13,7,18,34,23,34,15,27,20,28,20,17,22,16,40,14,20,15,26,15,15,19,23,28,28,21,19,26,22,9,16,16,17,28,21,13,19,19,18,23,17,24,27,23,22,31,14,21,11,18,33,25,20,11,18,19,35,16,28,20,21,25,23,22,19,20,18,18,20,24,20,25,21,28,19,28,26,18,15,19,19,29,17,30,21,24,32,17,19,17,14,24,20,27,23,33,19,27,21,19,16,20,25,28,25,27,19,14,16,26,27,21,15,17,21,21,16,27,17,13,26,19,23,13,25,22,18,22,18,26,17,10,36,12,13,15,31,15,27,28,17,20,29,17,20,30,26,18,16,24,17,34,15,15,27,25,26,11,22,25,19,13,33,21,23,15,30,23,28,20,22,17,14,26,22,11,26,22,21,46,21,22,13,18,38,18,19,17,20,15,22,25,21,14,20,26,25,19,20,27,23,16,19,14,31,19,27,22,16,17,21,27,22,20,24,33,18,21,22,22,24,20,30,20,18,21,16,11,19,24,21,28,17,12,21,31,23,17,15,27,19,23,12,22,28,22,19,19,17,24,16,18,18,22,19,9
2,18,26,12,20,18,18,23,19,13,19,19,21,36,15,15,23,24,27,23,18,25,19,16,16,23,20,18,17,20,19,53,15,22,21,15,17,21,32,17,17,30,20,26,18,52,16,16,23,17,14,33,26,15,18,31,24,19,17,16,20,25,29,23,16,11,17,19,39,11,19,28,24,21,14,13,22,25,26,14,27,19,11,15,21,26,28,21,23,24,22,18,40,58,17,38,17,18,18,24,21,54,15,15,13,26,22,14,16,14,19,13,19,30,12,28,15,24,31,25,21,19,27,17,23,20,27,21,17,37,14,23,23,16,26,28,27,15,15,31,22,15,14,23,19,18,34,19,33,10,24,22,24,25,21,50,17,24,25,21,19,21,16,26,30,24,29,16,20,26,24,21,16,38,17,17,20,16,17,29,15,39,15,15,34,25,18,17,21,20,14,19,22,21,24,11,22,31,21,12,24,15,25,31,18,38,31,17,31,14,21,16,15,20,23,17,23,28,29,11,18,25,22,20,21,28,16,17,33,22,21,16,16,27,17,13,19,28,21,21,20,21,37,25,23,11,26,22,27,10,21,13,34,22,16,45,17
3,21,17,9,21,15,22,15,20,25,28,25,20,21,24,17,23,20,18,18,20,30,26,17,18,16,14,22,12,22,19,22,22,22,29,14,22,34,26,31,13,32,11,27,17,15,24,37,14,15,25,21,33,20,33,22,21,15,14,25,19,14,21,13,18,15,35,19,21,35,24,25,26,30,20,19,26,15,53,20,19,24,17,20,23,16,25,17,22,16,15,19,20,22,15,37,21,13,27,19,17,12,16,14,27,19,31,19,14,16,17,18,24,23,21,12,25,29,25,36,22,20,17,23,27,11,19,12,16,25,19,21,45,28,18,16,14,44,17,25,30,16,21,30,22,20,25,23,8,18,38,21,15,15,23,16,20,28,24,23,18,25,35,16,27,10,27,21,27,34,17,15,20,22,15,11,20,19,22,23,37,14,18,25,28,16,23,19,15,22,43,16,16,17,14,22,19,13,21,20,24,15,13,16,13,16,22,21,26,24,24,13,20,45,30,24,16,18,18,22,32,27,21,20,22,21,21,20,23,20,12,14,27,22,33,19,14,20,9,25,26,21,24,22,21,11,31,15,29,16,33,18,37,15,25,11,21
4,14,21,16,26,23,28,21,14,14,16,29,26,31,20,31,28,19,25,14,29,17,18,25,13,8,24,18,27,13,21,21,22,22,20,34,10,19,21,22,23,18,20,15,21,29,13,27,14,25,43,21,45,19,20,13,17,26,22,20,13,41,20,35,34,9,18,17,16,20,22,16,17,14,39,19,24,27,27,15,17,25,25,21,15,26,21,18,34,18,31,14,20,28,18,12,27,20,12,16,23,24,31,29,48,10,25,24,27,20,13,29,36,18,23,28,17,23,17,22,23,29,17,21,24,19,14,25,20,16,23,17,18,26,20,14,15,41,14,24,24,24,15,21,18,20,15,19,12,19,31,26,21,23,22,19,13,27,15,14,39,13,30,23,18,32,19,17,20,22,16,14,22,21,26,29,23,20,44,25,22,22,16,29,21,20,25,24,34,22,11,18,28,13,27,19,26,23,28,13,50,24,21,21,23,22,21,20,21,22,24,18,19,21,17,20,14,21,34,24,14,20,17,27,28,16,11,35,28,27,48,13,30,27,32,28,32,19,19,24,15,29,17,25,21,25,16,17,19,30,21,23,11,16,17,25,18
5,22,27,13,15,24,9,12,16,17,25,20,27,32,18,33,58,16,29,13,39,18,24,15,23,19,20,19,28,23,16,30,12,23,23,26,23,22,52,26,28,21,17,36,41,19,17,18,17,32,20,18,24,25,24,26,31,19,21,9,19,18,25,23,20,16,23,14,23,20,14,22,20,33,16,18,20,12,19,13,27,26,21,38,23,38,25,14,16,28,12,26,24,10,16,29,14,21,13,23,10,19,21,15,19,26,29,22,29,19,22,45,17,17,39,25,21,50,18,17,28,18,15,13,21,39,18,19,18,29,18,20,20,20,11,61,22,26,33,24,26,29,14,12,9,21,35,20,22,20,14,32,53,14,19,19,25,26,46,29,12,14,33,14,23,12,25,23,18,20,26,25,13,17,59,28,23,18,20,24,17,18,15,21,24,45,17,15,15,18,27,21,20,21,30,20,22,18,21,26,19,26,18,19,28,22,21,36,15,19,22,16,26,21,20,28,24,18,15,18,30,28,21,24,26,17,30,16,11,23,16,19,21,18,33,15,19,18,18,34,15,21,18,16,40,12,22,21,9,22,22,20,15,18,22,18,27
6,21,25,25,13,23,28,17,26,15,32,26,18,35,24,21,20,29,21,29,22,23,12,18,20,14,20,18,22,33,16,13,21,24,32,17,17,22,18,19,40,35,19,16,25,21,17,13,28,22,24,14,20,39,18,20,16,24,22,19,25,16,25,18,17,23,19,21,20,21,25,26,23,33,23,17,17,29,13,18,19,9,8,32,20,17,14,15,31,19,19,24,23,25,23,24,21,22,24,24,18,14,15,12,29,17,21,14,22,26,14,10,17,20,19,29,23,18,16,35,20,33,15,27,28,18,25,23,18,18,21,22,29,22,13,30,20,26,24,35,27,17,29,26,25,24,11,22,21,21,17,28,20,13,17,15,24,22,21,17,29,14,18,17,18,20,16,15,24,33,42,30,22,20,24,25,20,21,16,20,18,22,18,19,15,19,12,25,18,15,19,27,12,22,22,15,15,24,15,15,42,20,12,25,22,18,28,26,23,36,19,18,16,25,24,14,15,28,17,15,26,12,23,17,16,23,32,17,23,24,13,25,10,27,20,28,15,20,18,32,24,17,22,20,20,26,24,11,19,25,21,23,26,22,28,17,13
7,33,27,13,17,19,24,20,24,35,14,15,25,18,20,20,23,25,14,23,18,18,14,30,17,32,21,24,24,21,31,36,30,15,21,21,17,27,20,21,20,44,19,25,16,51,15,47,33,16,16,19,16,21,33,14,19,35,14,30,22,22,18,19,26,18,15,11,25,18,18,37,27,21,22,19,26,19,21,11,13,24,16,20,24,21,35,28,17,17,26,7,24,26,15,22,16,32,14,14,18,21,26,27,34,25,17,17,24,17,20,25,24,18,22,26,12,27,22,18,33,25,20,17,20,16,20,20,17,15,17,23,11,31,25,28,16,24,24,21,27,27,19,18,26,15,10,23,27,18,20,22,14,12,28,21,23,16,22,14,20,31,14,23,39,29,28,20,21,11,19,11,24,19,21,21,21,20,31,24,12,19,22,19,34,17,15,22,28,29,16,25,13,38,28,33,11,45,20,19,21,14,21,23,18,24,22,17,25,17,24,16,17,23,15,18,19,24,19,26,15,9,35,16,15,15,16,26,39,20,16,51,13,19,18,19,28,28,16,17,24,24,18,22,15,14,11,15,22,24,19,13,23,54,19,26,24
8,15,14,15,21,16,28,36,32,17,26,27,10,17,20,19,19,20,15,28,26,20,19,28,13,17,22,24,26,25,26,22,16,19,23,11,34,12,19,14,23,22,22,14,25,30,17,48,16,25,24,31,21,38,20,20,28,24,18,17,15,23,18,27,20,19,34,18,36,20,28,20,33,12,15,23,21,55,12,27,26,21,18,20,16,27,13,21,12,32,20,30,24,11,29,20,24,40,26,21,45,18,10,39,22,13,21,18,24,25,21,16,19,23,14,15,23,14,24,15,23,20,21,21,22,14,20,28,21,19,21,31,22,13,23,26,19,14,18,19,23,17,29,20,22,29,17,21,13,26,27,36,13,19,24,29,26,30,17,17,19,17,25,22,16,15,10,14,22,26,15,27,28,21,22,17,24,23,20,27,23,20,22,17,18,18,17,57,20,26,23,18,13,19,20,17,24,19,23,23,19,24,18,24,13,19,24,12,14,28,19,19,27,25,16,22,19,16,22,21,21,24,11,20,16,23,17,35,25,14,14,23,17,10,24,33,21,15,18,13,26,15,27,28,24,17,25,25,24,35,20,25,29,10,20,28,20
9,15,25,17,16,22,26,16,26,21,26,15,17,25,20,22,17,20,20,18,24,25,25,22,23,20,13,20,28,19,18,15,21,18,14,20,29,16,18,30,36,33,37,13,17,18,29,36,18,16,17,21,14,20,15,17,27,12,16,25,19,12,25,21,20,20,16,20,23,26,25,26,24,21,16,21,23,25,25,13,15,25,24,16,16,21,29,25,26,24,20,14,20,12,24,24,25,21,24,19,18,22,17,24,24,19,23,19,22,18,13,23,22,20,19,26,15,21,24,27,23,19,25,25,13,30,27,35,28,49,25,24,16,18,28,24,12,23,19,18,18,17,23,23,23,11,33,17,30,24,23,17,26,15,17,19,16,17,26,18,25,16,27,11,8,10,22,21,22,43,13,40,17,20,21,24,25,20,23,23,16,29,24,16,17,18,13,17,10,10,27,19,14,19,19,20,25,23,22,17,20,33,26,21,12,16,29,20,23,21,14,30,22,8,16,17,21,14,17,14,25,22,13,20,13,33,33,27,22,19,26,19,25,19,31,22,20,20,20,36,16,14,20,11,37,17,26,14,27,24,31,19,20,22,13,18,27
