Element,Count
b'\xd2\x1d9\xfa',168915
b'\xc6X\xda\x88',122440
b'\xb7\xf6h\xd0',105980
b'E.\x1c)',103233
"b'c\x9e,\xb5'",93997
b'V+x\xe8',85946
b'\x01l|\xff',82713
b'\x01l$\xce',79922
b'\xd8\x1eL\xf0',78823
b'\x01l$\x98',68109
"b'\xc6X\xdd,'",66989
b'\x01l|\xec',61468
"b'c\x9e,b'",60445
"b'c\x9e,{'",55335
b'\x90\xbcT\x17',55325
b'E\x0c\xd5\xf5',51714
"b'c\x9e,z'",49337
b'\x05\x06\x1b\xd0',46030
b'\xc9W\xf7#',43700
b'e\x86\xc2d',42023
b'c\x9e.\xa7',39440
b'\x1d\xb9\x7f\xd3',38997
b'+?\x82\xd6',38024
b'E\x0c\xd5\xf7',38011
b'c\x9e.\xb5',37742
b'c\x9e.\xb4',37500
b'\x8e\xa1\x17L',35470
b'c\x9e.\xa6',35329
b'I\x95\xba\xfb',34607
b'\x91\xdc\xd6\x91',34260
b'\xd0\xfd=\x0e',32996
b'p\xe01\xdd',32893
b'\x05?\xc10',32471
b'OZ\x0e\xae',31709
b'E\x0c\xd5\xed',31555
b'\x9b\xbc<\xeb',30950
b'\xc7\xe8~#',30579
b'\x86\x82d8',30315
b'\x8e\xa1\x17M',29996
b'\xdc\x1bP\xe1',29769
b'\r\x01W\xaa',29315
b'<\xf2\xdc\xd0',29157
b'B\xf2A\x84',28799
b'\xdd\x01b\xdf',28762
b'\xb8e\xb7\x0c',28663
b'uT\x80\xd8',28514
b'\xc9&\xf8\x83',28279
b'\xce\x93D[',28235
b'\xdd\x01b\xdd',28192
b'p\x97\xa1\xa9',27999
b'\x05\x11}\x9e',27759
b'c\x0f\xb2\xd4',27701
b'\x0c$\x02\x95',27680
b'z\xdd\xc7\x86',27610
