Element,Count
b'\xd2\x1d9\xfa',168915
b'\xc6X\xda\x88',122440
b'\xb7\xf6h\xd0',105993
b'E.\x1c)',103233
"b'c\x9e,\xb5'",93996
b'V+x\xe8',85946
b'\x01l|\xff',82710
b'\x01l$\xce',79923
b'\xd8\x1eL\xf0',78806
b'\x01l$\x98',68432
"b'\xc6X\xdd,'",66989
b'\x01l|\xec',61468
"b'c\x9e,b'",60445
"b'c\x9e,{'",55335
b'\x90\xbcT\x17',55080
b'E\x0c\xd5\xf5',51700
"b'c\x9e,z'",49337
b'\x05\x06\x1b\xd0',46024
b'\xc9W\xf7#',43305
b'e\x86\xc2d',42022
b'c\x9e.\xa7',39439
b'\x1d\xb9\x7f\xd3',39153
b'+?\x82\xd6',38287
b'E\x0c\xd5\xf7',38008
b'c\x9e.\xb5',37749
b'c\x9e.\xb4',37516
b'\x8e\xa1\x17L',35469
b'c\x9e.\xa6',35329
b'I\x95\xba\xfb',34607
b'\x91\xdc\xd6\x91',34260
b'\xd0\xfd=\x0e',32996
b'p\xe01\xdd',32891
b'\x05?\xc10',32472
b'OZ\x0e\xae',31565
b'E\x0c\xd5\xed',31533
b'\x9b\xbc<\xeb',30952
b'\xc7\xe8~#',30818
b'\x86\x82d8',30324
b'\x8e\xa1\x17M',29994
b'\xdc\x1bP\xe1',29779
b'\r\x01W\xaa',29314
b'<\xf2\xdc\xd0',29158
b'\xdd\x01b\xdf',28762
b'\xb8e\xb7\x0c',28661
b'uT\x80\xd8',28514
b'B\xf2A\x84',28491
b'\xc9&\xf8\x83',28279
b'\xdd\x01b\xdd',28191
b'p\x97\xa1\xa9',27999
b'\x05\x11}\x9e',27730
b'\x0c$\x02\x95',27680
b'c\x0f\xb2\xd4',27638
