Element,Count
b'\xd2\x1d9\xfa',"[168915, 0]"
b'\xc6X\xda\x88',"[122440, 0]"
b'\xb7\xf6h\xd0',"[106025, 10]"
b'E.\x1c)',"[103233, 0]"
"b'c\x9e,\xb5'","[93998, 0]"
b'V+x\xe8',"[85947, 0]"
b'\x01l|\xff',"[82713, 0]"
b'\x01l$\xce',"[79924, 0]"
b'\xd8\x1eL\xf0',"[78842, 8]"
b'\x01l$\x98',"[69579, 691]"
"b'\xc6X\xdd,'","[66989, 0]"
b'\x01l|\xec',"[61469, 0]"
"b'c\x9e,b'","[60445, 0]"
b'\x90\xbcT\x17',"[55356, 0]"
"b'c\x9e,{'","[55335, 0]"
b'E\x0c\xd5\xf5',"[51727, 4]"
"b'c\x9e,z'","[49337, 0]"
b'\x05\x06\x1b\xd0',"[46031, 0]"
b'\xc9W\xf7#',"[44989, 870]"
b'e\x86\xc2d',"[42023, 0]"
b'c\x9e.\xa7',"[39440, 0]"
b'\x1d\xb9\x7f\xd3',"[39142, 109]"
b'+?\x82\xd6',"[38502, 82]"
b'E\x0c\xd5\xf7',"[38012, 0]"
b'c\x9e.\xb5',"[37752, 0]"
b'c\x9e.\xb4',"[37522, 0]"
b'\x8e\xa1\x17L',"[35470, 0]"
b'c\x9e.\xa6',"[35330, 0]"
b'I\x95\xba\xfb',"[34607, 0]"
b'\x91\xdc\xd6\x91',"[34260, 0]"
b'\xd0\xfd=\x0e',"[33001, 0]"
b'p\xe01\xdd',"[32893, 0]"
b'z\xdd\xc7\x86',"[32475, 2998]"
b'\x05?\xc10',"[32472, 0]"
b'OZ\x0e\xae',"[31707, 0]"
b'E\x0c\xd5\xed',"[31651, 111]"
b'\xc7\xe8~#',"[31035, 88]"
b'\x9b\xbc<\xeb',"[30955, 5]"
b'\x86\x82d8',"[30316, 0]"
b'\x8e\xa1\x17M',"[29996, 0]"
b'\xdc\x1bP\xe1',"[29785, 3]"
b'B\xf2A\x84',"[29636, 723]"
b'\r\x01W\xaa',"[29315, 0]"
b'<\xf2\xdc\xd0',"[29158, 0]"
b'\xce\x93D[',"[28912, 928]"
b'\xdd\x01b\xdf',"[28763, 0]"
b'\xb8e\xb7\x0c',"[28663, 0]"
b'uT\x80\xd8',"[28502, 1]"
b'\xc9&\xf8\x83',"[28279, 0]"
b'\xdd\x01b\xdd',"[28195, 0]"
b'p\x97\xa1\xa9',"[27999, 0]"
b'\x05\x11}\x9e',"[27759, 0]"
b'c\x0f\xb2\xd4',"[27721, 18]"
b'\x0c$\x02\x95',"[27680, 0]"
b'\xc6X\xdc\xed',"[27347, 0]"
b'\x82\x19\x1e\xc0',"[27314, 0]"
b'\xdc\x1bP\xc6',"[27106, 11]"
b'\xc6X\xdc\xfc',"[26870, 0]"
b'\xdc\x90\xcd\x9d',"[26148, 61]"
b'\xc6X\xdd-',"[25919, 0]"
b'z\x0c\x8c)',"[25624, 3]"
b'\xb7\x96U\xe9',"[25388, 0]"
b'\x80\xaf\x0b\xbd',"[25309, 3]"
b'E\x0c\xd5\xf4',"[25113, 46]"
b'\xb7\xe8L\xb1',"[24995, 3]"
b'\xab\xa5\xc3\xd5',"[24797, 1859]"
b'\xc7\xe8~\x1c',"[24757, 293]"
b'Ae\x8a}',"[24738, 2]"
b'c9\xbbZ',"[24218, 0]"
b'A\xad4S',"[24186, 174]"
b'P\xc81\xaa',"[24128, 666]"
b'c9\xbbF',"[23572, 0]"
b'c9\xbb]',"[23544, 0]"
b'\xd7\xba\xc9\xac',"[23455, 0]"
b'c9\xbb\\',"[23250, 0]"
b'\xb7\x9ac\x0c',"[23150, 0]"
b'c9\xbbP',"[23011, 0]"
b'r\x01\xb8p',"[22761, 0]"
b'h8\xc7i',"[22756, 0]"
b'p\x97\xa1\xa3',"[22693, 0]"
b'c9\xbbX',"[22320, 0]"
"b""'&\xec\xc2""","[22300, 0]"
b'c9\xbbt',"[22296, 0]"
b'A\xad4`',"[22286, 26]"
b'\xdc\x1bP\xe6',"[22190, 6]"
b'c9\xbb[',"[22168, 0]"
b'\xce\x92\xa0\x80',"[22142, 1]"
b'\xcd\xac3.',"[22108, 1378]"
b'c9\xbby',"[21767, 0]"
b'\xcf\x95\xbfM',"[21626, 41]"
b'\xd8\x1en\xff',"[21349, 41]"
b'c9\xbbS',"[21237, 0]"
b'l*\xf2{',"[21236, 0]"
b'f\x06\x9c\xc0',"[21217, 0]"
b'c9\xbbB',"[21199, 0]"
b'\x7f\xd31+',"[21169, 0]"
b'\xca\xe0p\x04',"[21157, 15]"
b'c9\xbbY',"[21119, 0]"
b'\xd1?.\x9a',"[20878, 99]"
b'\xc7\xe8~!',"[20871, 513]"
b'{\xecL\x9b',"[20866, 0]"
b'sY\xa4\xdf',"[20796, 1212]"
b'\xb7\xbcBz',"[20687, 0]"
b'o&\x05\x7f',"[20666, 1810]"
b'c9\xbbr',"[20627, 0]"
b'c9\xbbp',"[20582, 0]"
b'c9\xbbH',"[20483, 0]"
b'c9\xbbU',"[20300, 0]"
b'c9\xbbv',"[20047, 0]"
b'c9\xbbV',"[19969, 0]"
b'c9\xbbE',"[19968, 0]"
b'\xc9@{N',"[19959, 0]"
b'\xb7\xa6\x11{',"[19927, 0]"
b'c9\xbbu',"[19862, 0]"
b'c9\xbbW',"[19858, 0]"
b'A\xad4b',"[19855, 0]"
b'\xca\xc4\x0c\x9b',"[19837, 9]"
b'\xdc\x1bP\xef',"[19824, 56]"
b'\x7f\x8b\xef\xbd',"[19823, 0]"
b'c9\xbb^',"[19748, 0]"
b'c9\xbbw',"[19713, 0]"
b'\x82\x0cF\xff',"[19710, 3]"
b'c9\xbbD',"[19708, 0]"
b'c9\xbbs',"[19646, 0]"
b'c9\xbbR',"[19564, 0]"
b'c9\xbb@',"[19508, 0]"
b'c9\xbbQ',"[19467, 0]"
b'uu3\xef',"[19322, 2]"
b'\xdc\x1bP\xe4',"[18948, 13]"
b'uY\x0f9',"[18948, 0]"
b'p\x97\xa1\xb6',"[18924, 0]"
b'\x0c+\x188',"[18912, 2162]"
b'\xd4\xe6\xef\x83',"[18774, 6]"
"b'\x82,X\xab'","[18745, 2]"
b'\xd2\x1d?\xb5',"[18568, 0]"
b'c9\xbbb',"[18564, 0]"
b'w\xea\xef\x0b',"[18428, 895]"
b'\xd2\x1e\xbeu',"[18407, 378]"
b'c9\xbb_',"[18376, 0]"
b'l\x10\xae\xe1',"[18365, 1783]"
b'c9\xbbq',"[18349, 0]"
b'\xd2\x1e\xbeh',"[18202, 1092]"
b'c9\xbbC',"[18055, 0]"
b'\xb7\xc8\r\xce',"[18009, 0]"
b'\x01`[1',"[17879, 0]"
b'c9\xbbo',"[17856, 0]"
b'9\x08\xd0\xf1',"[17703, 1]"
b'\x89\xe3\xc5+',"[17693, 21]"
b'c9\xbbG',"[17671, 0]"
b'uFe ',"[17639, 699]"
b'\x84h\xb1\x11',"[17573, 0]"
b'\xd2\x1e\xbek',"[17552, 1151]"
b'K@>o',"[17549, 3347]"
b'p\x7f\xe1\x05',"[17443, 492]"
b'\x92\xc1\x17\xca',"[17406, 0]"
b'c9\xbbd',"[17343, 0]"
b'\x827\xb8u',"[17334, 7]"
"b'\'\xb7""\x83'","[17323, 633]"
b'c9\xbbi',"[17312, 0]"
b'\xd2\x94\xc5\xfa',"[17289, 517]"
b'c9\xbba',"[17259, 0]"
b'\x99\xc1\x8f\x14',"[17236, 78]"
b'c9\xbbj',"[17166, 0]"
b'c9\xbbz',"[17141, 0]"
b'\x1c^\xc2\xd5',"[17140, 0]"
b'c9\xbbT',"[17128, 0]"
b'p\x97\xa1\xa2',"[17119, 0]"
b'\x99\xc1\x86\x02',"[17065, 72]"
b'c9\xbbI',"[17056, 0]"
b'\x82.\xc0\xc3',"[17036, 0]"
b'\x89\xa0\x02\xb7',"[17002, 37]"
b'sY\xa4\x84',"[16783, 696]"
b'c9\xbb~',"[16757, 0]"
b'\xb7\x9d*\xf5',"[16725, 12]"
b'c9\xbbf',"[16712, 0]"
b'l\x0e\x92\xf8',"[16601, 3219]"
b'c9\xbbc',"[16471, 0]"
b'\xb7\xa7\x05\x8b',"[16378, 73]"
b'\x92\x0f8t',"[16288, 369]"
b'\x82\x08\x1f\xfe',"[16200, 12]"
b'~b0\x96',"[16191, 202]"
b'c9\xbbJ',"[16177, 0]"
b'\xdc\x1bP\xe7',"[16147, 0]"
b'\x80-!\x1e',"[16136, 2037]"
b'w\xa9f\xaa',"[16124, 31]"
b'\nbP\x88',"[16080, 359]"
"b""'\xd8\xbaK""","[16062, 130]"
b'c9\xbb}',"[15945, 0]"
b'\xb7\xd4|4',"[15907, 4683]"
b'p\x97\xa1\x9c',"[15852, 0]"
b'c9\xbb{',"[15850, 0]"
b'c9\xbbA',"[15834, 0]"
b'\xcf\x88\xee\xa0',"[15815, 0]"
b'uV\x85L',"[15728, 2651]"
b'c9\xbb|',"[15726, 0]"
b'p\x7f\xe9\x17',"[15632, 976]"
b'jT&\xd3',"[15586, 0]"
b'\xcf\x98 L',"[15567, 17]"
b'\x99\xc1\r\xe0',"[15554, 1120]"
b'f\x06#\x03',"[15514, 0]"
