Element,Count
b'\xd2\x1d9\xfa',177325
b'\xc6X\xda\x88',128713
b'\xb7\xf6h\xd0',111465
b'E.\x1c)',103233
"b'c\x9e,\xb5'",99494
b'\x01l|\xff',87324
b'V+x\xe8',85947
b'\x01l$\xce',79924
b'\x01l$\x98',75334
b'\x01l|\xec',67367
"b'\xc6X\xdd,'",66989
"b'c\x9e,b'",60445
b'\x90\xbcT\x17',55356
"b'c\x9e,{'",55335
b'E\x0c\xd5\xf5',51724
b'\xc9W\xf7#',50062
"b'c\x9e,z'",49337
b'\x05\x06\x1b\xd0',46031
b'+?\x82\xd6',44188
b'e\x86\xc2d',42023
b'c\x9e.\xa7',39440
b'\x9b\xbc<\xeb',38225
b'E\x0c\xd5\xf7',38012
b'c\x9e.\xb5',37752
b'c\x9e.\xb4',37522
b'E\x0c\xd5\xed',37336
b'z\xdd\xc7\x86',37289
b'\x86\x82d8',35816
b'c\x9e.\xa6',35330
b'\xb7\x96U\xe9',34868
b'I\x95\xba\xfb',34607
b'c\x0f\xb2\xd4',34354
b'\x91\xdc\xd6\x91',34260
b'\xdd\x01b\xdf',34212
b'\xdc\x1bP\xc6',33520
b'uT\x80\xd8',33450
b'Ae\x8a}',33332
b'B\xf2A\x84',33320
b'\xdd\x01b\xdd',33130
b'\xd0\xfd=\x0e',33001
b'p\xe01\xdd',32893
b'\x0c$\x02\x95',32889
b'\x05?\xc10',32472
b'\xb7\xe8L\xb1',32141
b'\xdc\x90\xcd\x9d',31914
b'OZ\x0e\xae',31707
b'E\x0c\xd5\xf4',31707
b'z\x0c\x8c)',31415
b'\x80\xaf\x0b\xbd',30530
b'\x8e\xa1\x17M',29996
b'r\x01\xb8p',29853
b'\xdc\x1bP\xe1',29783
b'\r\x01W\xaa',29315
b'<\xf2\xdc\xd0',29158
b'\xc7\xe8~\x1c',28976
b'A\xad4S',28925
"b""'&\xec\xc2""",28780
b'\xab\xa5\xc3\xd5',28720
b'\xb8e\xb7\x0c',28663
b'c9\xbb\\',28502
b'\xc9&\xf8\x83',28279
b'p\x97\xa1\xa9',27999
b'{\xecL\x9b',27829
b'\x05\x11}\x9e',27759
