Element,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4288
11 3,3756
55,3561
1 6 3,3510
4 3,3000
55 3,2377
11 1 6,2375
4 6,2338
4 6 3,1756
11 1 6 3,1753
6 55,1749
294,1653
2,1601
6 55 3,1372
490,1225
27,1165
294 3,1160
2 3,1152
7,1100
218,1053
11 4 6,953
64,906
6 294,889
6 2,879
11 1,878
73,848
91,834
11 4 6 3,809
490 3,798
11 6 55,761
4 1,752
6 294 3,742
218 3,742
3 7,734
27 3,729
218 6,678
6 2 3,673
6 7,665
138,664
77,648
3 73,640
490 6,639
316,628
11 6 55 3,620
27 6,613
11 1 3,586
1 55,580
3 64,556
6 3 7,537
490 6 3,487
218 6 3,486
4 1 3,485
6 64,480
6 73,477
27 6 3,472
3 316,461
446,460
148,426
145,424
11 6 2,420
246,416
3 77,411
648,408
6 91,408
993,407
269,399
4 1 6,394
278,390
11 6 294,389
138 3,387
11 4,386
6 3 64,386
5,385
6 77,383
152,381
1751,379
1 55 3,379
91 3,375
6 3 73,372
6 138,368
11 6 77,359
11 6 7,358
590,351
18,344
11 6 2 3,343
1 6 55,332
11 6 294 3,325
6 316,316
11 55,313
6 3 77,309
6 138 3,306
11 6 3 7,297
11 218 6,297
11 6 138,295
11 4 3,289
3 446,288
4 1 6 3,278
11 490 6,276
11 6 3 77,267
1 2,266
269 3,265
6 3 316,261
11 490 6 3,259
11 27 6,257
3 278,257
215,256
303,251
1 294,249
11 6 64,247
11 55 3,244
69 11 6,242
6 18 3,235
3 148,235
4 55,235
69,234
6 446,234
11 218 6 3,232
1 6 55 3,226
6 91 3,226
145 3,223
246 6,216
490 1,214
11 27 6 3,213
273,212
6 278,212
11 6 3 64,211
246 3,207
1 294 3,205
648 3,205
83,204
215 3,203
6 148,203
1 7,202
4 55 3,200
5 3,200
145 6,199
