Element,Count
b'\xd2\x1d9\xfa',176374
b'\xc6X\xda\x88',122440
b'\xb7\xf6h\xd0',111004
b'E.\x1c)',103233
"b'c\x9e,\xb5'",100161
b'V+x\xe8',89397
b'\x01l|\xff',87082
b'\x01l$\xce',84923
b'\xd8\x1eL\xf0',84495
"b'\xc6X\xdd,'",70905
b'\x01l|\xec',65138
b'\x90\xbcT\x17',62223
"b'c\x9e,b'",60445
b'E\x0c\xd5\xf5',57653
"b'c\x9e,{'",55335
"b'c\x9e,z'",54649
b'\x05\x06\x1b\xd0',51737
b'c\x9e.\xa7',47988
b'e\x86\xc2d',44260
b'c\x9e.\xb5',41986
b'E\x0c\xd5\xf7',41724
b'c\x9e.\xa6',40177
b'\r\x01W\xaa',35696
b'\xdc\x1bP\xe1',35448
b'\x8e\xa1\x17M',34997
b'I\x95\xba\xfb',34607
b'\x91\xdc\xd6\x91',34260
b'\xc6X\xdc\xfc',34192
b'B\xf2A\x84',33550
b'\xd0\xfd=\x0e',33001
b'p\xe01\xdd',32893
b'\xb7\x96U\xe9',32882
b'\xc9&\xf8\x83',32102
b'\xdd\x01b\xdd',31837
b'OZ\x0e\xae',31707
b'\xc6X\xdd-',31252
b'Ae\x8a}',30955
b'c\x0f\xb2\xd4',30862
b'\x80\xaf\x0b\xbd',30532
b'E\x0c\xd5\xf4',30379
b'\xdc\x90\xcd\x9d',29701
b'c9\xbbZ',29098
b'\xb7\x9ac\x0c',28794
b'c9\xbbU',28778
b'\xce\x92\xa0\x80',28196
b'p\x97\xa1\xa9',27999
b'\xcf\x95\xbfM',27920
b'r\x01\xb8p',27776
b'\x05\x11}\x9e',27759
b'\x0c$\x02\x95',27680
