Element,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3561
1 6 3,3510
4 3,3000
55 3,2377
11 1 6,2375
4 6,2340
4 6 3,1758
11 1 6 3,1753
6 55,1749
294,1653
2,1601
6 55 3,1374
490,1225
27,1167
294 3,1160
2 3,1152
7,1100
218,1054
11 4 6,954
64,907
6 294,890
6 2,882
11 1,880
73,847
91,838
11 4 6 3,809
490 3,799
11 6 55,761
4 1,754
6 294 3,743
218 3,742
3 7,734
27 3,730
218 6,679
6 2 3,673
6 7,667
138,666
77,648
3 73,641
490 6,641
316,628
11 6 55 3,619
27 6,615
11 1 3,588
1 55,580
3 64,556
6 3 7,538
490 6 3,488
218 6 3,487
4 1 3,486
6 64,479
6 73,478
27 6 3,472
3 316,462
446,461
148,427
145,424
11 6 2,422
246,416
3 77,411
648,408
993,407
6 91,407
269,399
4 1 6,395
6 77,393
278,390
138 3,389
6 3 64,388
11 4,388
11 6 294,388
5,385
152,382
1 55 3,379
1751,378
91 3,376
6 3 73,372
6 138,370
590,370
11 6 7,359
11 6 77,359
18,345
11 6 2 3,343
1 6 55,332
11 6 294 3,325
6 316,317
6 3 77,311
11 55,310
6 138 3,305
11 6 3 7,297
11 218 6,297
11 6 138,295
3 446,289
11 4 3,289
4 1 6 3,280
11 490 6,274
1 2,268
11 6 3 77,267
269 3,265
6 3 316,262
215,259
3 278,259
11 490 6 3,257
11 27 6,254
303,251
1 294,249
11 6 64,247
11 55 3,243
69 11 6,242
4 55,236
3 148,235
6 446,235
69,234
11 218 6 3,233
145 3,227
1 6 55 3,226
6 91 3,226
993 3,222
246 6,217
6 278,216
490 1,214
273,213
11 27 6 3,213
11 6 3 64,210
648 3,208
246 3,208
6 148,206
1 294 3,205
83,205
1 7,205
215 3,204
504,200
145 6,198
18 3,197
6 3 446,197
152 3,197
1751 3,197
6 1751,197
4 55 3,196
11 6 73,196
5 3,195
590 3,194
11 6 138 3,192
11 218 6 148,191
303 3,190
6 993,190
5 6,189
648 6,185
6 18,185
1 218,181
11 4 1 6,181
1 2 3,180
11 6 316,179
269 6,177
6 215,177
737,176
136,176
27 1,175
11 6 3 73,174
6 152,169
69 6,168
69 11 6 3,166
6 3 148,160
11 2,157
6 590,155
11 6 737,152
1 138,152
1 73,150
3 737,150
69 3,149
11 6 215,148
4 294,148
6 3 278,147
1 3 7,147
269 6 3,147
1 64,146
11 6 91,145
1 6 294,145
4 6 55,143
987,142
11 1 6 55,142
17,142
504 3,141
6 303,140
1 218 3,139
1 91,139
1 6 2,139
246 6 3,138
11 294,137
11 6 83,136
11 4 1 6 3,135
40,135
6 504,134
11 6 3 316,132
6 215 3,131
509,130
6 737,130
27 1 3,129
490 1 3,129
11 6 446,129
635,128
11 490,128
69 6 3,128
273 3,126
4 6 55 3,125
3317,124
1 6 294 3,122
6 83 3,122
1779,122
3 136,121
1164,121
83 3,120
314,120
11 218 6 3 148,119
54,118
4 2,118
483,116
1017,116
6 83,116
6 18 3,116
6 273,115
5 6 3,114
1 218 6,114
146,114
11 1 6 55 3,112
11 27,111
4426,111
40 6,111
2186,111
3589,111
145 6 3,110
643,109
1 6 7,109
11 2 3,108
616,108
6 3 737,108
1105,108
14,107
295,107
2309,107
11 6 667,106
4315,106
1 77,106
11 7,106
82,105
656,105
3347,105
27 1 6,105
605,105
11 6 3 737,105
638,105
1 6 2 3,105
11 6 278,104
1 6 138,104
4 490,104
622,104
3620,104
621,104
640,104
617,103
1599,103
269 11 6 3,103
40 3,103
1850,103
3001,103
2081,103
275,102
11 6 148,102
217,102
6 1751 3,102
2009,102
72,102
1490,101
801,101
1 3 73,101
288,101
11 6 3 446,101
484,101
607,100
218 6 148,100
749,100
11 294 3,100
1180,99
2895,99
1059,99
3764,99
6 136,99
11 6 215 3,99
3315,98
4 2 3,98
11 6 136,98
1078,98
3003,97
11 27 3,97
4035,96
4 294 3,96
488,96
314 3,96
4 7,95
1 6 64,95
799,95
2985,95
922,95
485,95
490 1 6,95
1177,95
3090,95
11 40 6,94
55 294,94
6 378,94
291,93
1057,93
1637,93
1 316,93
880,93
849,93
1777,93
502,92
2247,92
269 11 6,92
1 6 3 7,92
3826,92
648 6 3,91
6 303 3,91
11 3 7,91
2324,90
3181,90
1855,90
17 3,90
323,89
11 64,89
532,89
293,89
640 3,88
246 11 6,88
6 152 3,88
3589 3,87
1581,87
1056,86
1 138 3,86
1039,86
2247 3,85
11 5 6,85
635 3,85
11 6 273,85
605 3,85
6 993 3,85
2 55,85
801 3,84
11 648 6,84
928,84
612 3,84
487,84
52,84
1 3 64,84
928 3,83
4426 3,83
11 6 91 3,83
11 490 3,83
1065,82
11 6 438,82
612,82
1039 3,82
490 1 6 3,82
11 218,82
1596,82
11 6 303,81
987 6,81
749 3,81
6 504 3,81
217 3,81
11 6 378,80
6 273 3,80
3347 3,80
251,80
1 218 6 3,80
880 3,79
2344 3,79
1 278,79
621 3,79
40 6 3,79
799 3,79
70,79
145 11 6,79
90,79
1078 3,78
2344,78
1 6 91,78
535,78
3317 3,78
1 6 77,78
52 3,78
11 218 3,78
1164 3,78
622 3,78
6 590 3,78
3356,78
145 1,78
1180 3,77
3620 3,77
11 1 6 2,76
2 55 3,76
1017 3,76
11 6 590,76
483 3,76
2895 3,76
2309 3,76
532 3,76
1 6 73,76
3315 3,76
1777 3,76
378,75
275 3,75
11 6 83 3,75
288 3,75
638 3,75
6 3 136,75
535 3,75
11 6 662 136,75
3181 3,75
1 3 316,74
502 3,74
4 27,74
205,74
4 218,74
2081 3,74
11 6 378 3,74
11 1 6 7,73
2186 3,73
4035 3,73
3764 3,73
1 91 3,73
656 3,72
1 648,72
314 6,72
987 3,72
72 3,72
11 6 3 278,72
11 40 6 3,72
1 18,72
218 6 3 148,72
485 3,72
11 6 1751,72
667,72
2324 3,71
1855 3,71
3 14,71
3090 3,71
11 73,71
55 294 3,70
484 3,70
1059 3,70
11 1 6 138,70
849 6,70
670,70
3826 3,70
11 6 993,70
1850 3,69
4 6 2,69
1177 6,69
1 446,69
135,69
323 3,69
4 6 294 3,69
11 3 73,69
4 64,68
607 3,68
11 314 6,68
488 3,68
17 6,68
1 993,68
11 6 916,68
1599 3,68
3001 3,67
251 3,67
11 77,67
1596 3,67
246 1,67
1105 3,66
27 55,66
2344 6,66
11 1 6 294 3,66
1056 3,66
922 3,66
11 6 3 438,66
5 1,65
1637 3,65
1 3 77,65
1 6 138 3,65
490 55 3,65
4 490 3,65
1581 3,65
11 91,65
509 3,65
295 3,65
438,64
6 667,64
11 6 135,64
11 6 3 148,64
293 3,64
11 6 18,64
1 590,64
3003 3,64
4 73,64
4 3 7,64
218 55,64
11 4 1,64
4 218 3,64
4 6 294,63
1057 3,63
6 14,63
849 3,63
11 6 303 3,63
54 3,63
2985 3,63
11 1 55,63
11 1 6 77,62
146 3,62
3356 3,62
638 6,62
4 3 73,61
4 27 3,61
1 152,61
4 6 7,61
291 3,61
643 3,61
27 1 6 3,61
269 1,61
987 6 3,61
616 3,61
2895 6,60
11 1 6 2 3,60
1105 6,60
749 6,60
584,60
11 6 3 136,60
3 667,60
11 6 18 3,60
487 3,60
1 148,60
70 3,59
314 6 3,59
55 73,59
1490 3,59
11 316,59
11 1 218 6,58
4035 6,58
617 3,58
1779 3,58
11 6 3 662 136,58
2081 6,58
246 11 6 3,58
11 6 152 3,58
622 6,58
1779 6,58
801 6,58
490 55,58
82 3,58
1 1751,58
11 6 3 135,58
378 3,57
1177 3,57
11 1 6 3 7,57
55 7,57
275 6,57
677,57
3 205,57
11 6 152,57
3090 6,56
11 5 6 3,56
617 6,56
509 6,56
11 6 504,56
640 6,56
1 3 446,56
4 993,55
799 6,55
1059 6,55
922 6,55
4315 3,55
6 438,55
6 3 14,54
612 6,54
532 6,54
11 6 90,54
11 4 1 3,54
1581 6,54
643 6,54
499,54
4 3 64,54
52 6,53
1596 6,53
3826 6,53
6 2 55,53
1 6 3 73,53
217 6,53
55 64,53
11 3 77,53
3181 6 3,52
3317 6,52
11 3 316,52
11 6 590 3,52
295 6,52
55 3 7,52
644,52
1777 6,52
2009 6,52
87,52
1 6 3 64,52
11 1 6 64,52
11 6 993 3,52
11 3 64,51
535 6,51
1490 6,51
633,51
1596 6 3,51
3 86,51
1078 6 3,51
3620 6,51
6 378 3,50
1144,50
2324 6 3,50
502 6,50
3764 6,50
3181 6,50
218 55 3,50
