Element,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3561
1 6 3,3510
4 3,3000
55 3,2377
11 1 6,2375
4 6,2340
4 6 3,1758
11 1 6 3,1753
6 55,1749
294,1653
2,1601
6 55 3,1374
490,1225
27,1167
294 3,1161
2 3,1152
7,1100
218,1055
11 4 6,954
64,907
6 294,890
6 2,882
11 1,880
73,849
91,838
11 4 6 3,809
490 3,799
11 6 55,761
4 1,754
6 294 3,743
218 3,742
3 7,734
27 3,730
218 6,680
6 2 3,673
6 7,667
138,666
77,648
3 73,642
490 6,641
316,628
11 6 55 3,619
27 6,615
11 1 3,588
1 55,581
3 64,556
6 3 7,538
490 6 3,488
218 6 3,487
4 1 3,486
6 64,480
6 73,477
27 6 3,472
446,461
3 316,461
148,427
145,425
11 6 2,422
246,416
3 77,411
648,408
6 91,408
993,407
269,399
4 1 6,395
6 77,393
278,390
138 3,390
11 6 294,389
6 3 64,386
11 4,386
5,385
152,382
1751,380
1 55 3,379
91 3,375
6 3 73,372
6 138,370
590,368
11 6 7,359
11 6 77,358
18,345
11 6 2 3,342
1 6 55,332
11 6 294 3,326
6 316,318
6 3 77,311
11 55,311
6 138 3,305
11 218 6,298
11 6 3 7,297
11 6 138,296
11 4 3,289
3 446,288
4 1 6 3,280
11 490 6,273
11 6 3 77,268
1 2,268
269 3,265
6 3 316,263
215,259
3 278,259
11 490 6 3,257
11 27 6,253
303,251
1 294,249
11 6 64,247
11 55 3,246
69 11 6,242
4 55,237
3 148,235
6 446,235
69,233
11 218 6 3,232
6 91 3,227
1 6 55 3,226
145 3,225
993 3,223
246 6,218
6 278,216
490 1,214
273,214
11 27 6 3,212
246 3,210
11 6 3 64,210
6 148,208
648 3,208
1 7,207
1 294 3,206
83,206
215 3,205
504,202
152 3,199
145 6,199
6 1751,198
6 3 446,197
5 3,197
4 55 3,197
1751 3,197
18 3,196
590 3,194
11 6 138 3,193
6 993,192
11 6 73,192
11 218 6 148,191
303 3,190
5 6,189
6 18,186
648 6,185
1 218,182
11 4 1 6,182
1 2 3,180
11 6 316,179
269 6,177
737,176
6 215,176
136,176
27 1,176
11 6 3 73,174
6 152,171
69 6,167
69 11 6 3,166
6 3 148,160
11 2,157
6 590,156
1 138,152
11 6 737,151
69 3,151
1 73,150
11 6 215,149
1 3 7,149
3 737,149
4 294,147
269 6 3,147
6 3 278,146
1 64,146
11 6 91,145
1 6 294,145
11 1 6 55,143
4 6 55,143
17,143
987,141
1 91,140
504 3,140
6 303,139
1 218 3,139
11 6 83,138
246 6 3,138
1 6 2,138
11 294,137
11 4 1 6 3,135
6 504,134
40,133
11 6 3 316,131
69 6 3,130
509,129
6 737,129
6 215 3,129
635,128
11 6 446,128
490 1 3,128
11 490,127
27 1 3,127
273 3,126
3317,124
1164,123
1779,123
4 6 55 3,123
3 136,122
1 6 294 3,122
6 83 3,121
83 3,120
4 2,119
6 18 3,118
314,117
483,116
1017,116
6 83,116
3589,116
54,116
5 6 3,115
1 218 6,115
6 273,115
11 218 6 3 148,115
40 6,114
146,114
2186,112
11 27,111
145 6 3,111
4426,111
11 1 6 55 3,111
11 2 3,110
1105,110
1 6 7,109
616,109
6 3 737,109
11 7,108
14,107
295,107
11 6 3 737,107
3620,106
27 1 6,106
2309,106
4 490,106
269 11 6 3,105
621,105
82,105
11 6 667,105
4315,105
3347,105
638,105
643,105
11 6 278,104
217,104
656,104
484,104
40 3,104
622,104
1 6 2 3,104
1599,103
11 6 148,103
605,103
11 6 3 446,103
2009,103
1850,103
3001,103
2081,103
640,103
275,102
1490,102
801,102
11 294 3,102
1 6 138,102
617,101
749,101
1 3 73,101
72,101
2895,100
607,100
6 1751 3,100
1 77,100
1180,99
218 6 148,99
11 6 136,99
1059,99
6 136,99
1078,99
11 6 215 3,99
288,99
3315,98
4 2 3,98
3764,98
3003,97
485,97
11 27 3,97
314 3,97
488,97
1177,97
3090,97
2985,96
4035,96
55 294,96
490 1 6,96
880,95
4 7,95
1 6 64,95
6 378,95
1 6 3 7,95
922,95
1057,94
1 316,94
11 40 6,94
4 294 3,94
799,94
1777,94
291,93
2247,93
502,92
2 55,92
269 11 6,92
849,92
648 6 3,91
2324,91
6 303 3,91
532,91
1855,91
17 3,91
3181,90
6 152 3,90
11 3 7,90
323,89
11 64,89
293,89
3826,89
1 138 3,88
1056,87
640 3,87
1039,87
3589 3,87
1581,87
11 490 3,86
11 6 273,86
246 11 6,86
2247 3,85
612 3,85
635 3,85
52,85
801 3,84
4426 3,84
11 648 6,84
11 218,84
605 3,84
11 6 91 3,84
487,84
6 504 3,84
6 993 3,84
1 3 64,84
928 3,83
928,83
490 1 6 3,83
987 6,83
11 5 6,83
1065,82
11 6 438,82
251,82
612,82
1039 3,82
40 6 3,81
11 6 303,81
90,81
749 3,81
6 273 3,80
1180 3,80
3347 3,80
1164 3,80
1596,80
880 3,79
2344 3,79
11 6 590,79
621 3,79
70,79
11 218 3,79
6 590 3,79
217 3,79
1777 3,79
1078 3,78
2344,78
1 6 91,78
535,78
1 278,78
799 3,78
52 3,78
622 3,78
145 1,78
1 6 73,78
1 218 6 3,78
3356,78
483 3,77
532 3,77
1 6 77,77
3315 3,77
1637,77
11 1 6 2,76
2 55 3,76
502 3,76
2309 3,76
11 6 378,76
378,75
1 3 316,75
275 3,75
288 3,75
6 3 136,75
4 27,75
1 91 3,75
2895 3,75
3620 3,75
145 11 6,75
11 6 378 3,75
2186 3,74
72 3,74
638 3,74
4 218,74
4035 3,74
11 6 662 136,74
2081 3,74
3181 3,74
11 6 993,73
11 73,73
11 6 83 3,73
1017 3,73
218 6 3 148,73
1 18,73
11 3 73,73
3317 3,73
485 3,73
656 3,72
1 648,72
670,72
11 1 6 138,72
314 6,72
11 1 6 7,72
849 6,72
535 3,72
11 6 1751,72
135,71
55 294 3,71
1059 3,71
3090 3,71
11 40 6 3,71
11 6 3 438,70
17 6,70
1855 3,70
11 6 3 278,70
3 14,70
987 3,70
4 6 294 3,70
11 314 6,69
1850 3,69
2324 3,69
3826 3,69
323 3,69
3764 3,69
4 64,68
607 3,68
4 6 2,68
218 55,68
11 77,68
11 6 916,68
1 993,68
295 3,68
2344 6,67
251 3,67
1056 3,67
1177 6,67
1 446,67
205,67
1 3 77,66
54 3,66
4 490 3,66
11 1 6 294 3,66
4 73,66
11 4 1,66
922 3,66
11 91,66
1596 3,66
246 1,66
5 1,65
1 590,65
849 3,65
293 3,65
1637 3,65
490 55 3,65
1105 3,65
3001 3,65
509 3,65
484 3,65
4 218 3,65
438,64
1057 3,64
6 667,64
6 14,64
11 6 3 148,64
1581 3,64
490 55,64
1599 3,64
4 6 294,63
11 6 18 3,63
1 152,63
643 3,63
4 27 3,63
11 6 303 3,63
11 6 18,63
11 6 135,63
269 1,63
616 3,63
1 6 138 3,63
1105 6,62
4 3 73,62
3356 3,62
2009 3,62
3003 3,62
638 6,62
4 3 7,62
11 316,62
27 55,62
749 6,61
3 667,61
146 3,61
4 6 7,61
291 3,61
1779 6,61
3 205,61
11 1 55,61
488 3,61
1779 3,60
55 73,60
11 1 6 77,60
801 6,60
11 1 6 2 3,60
11 6 3 136,60
27 1 6 3,60
1490 3,60
2985 3,60
70 3,59
11 6 3 662 136,59
55 7,59
584,59
622 6,59
1 1751,59
11 1 218 6,58
314 6 3,58
4035 6,58
1177 3,58
11 6 504,58
11 1 6 3 7,58
11 6 152,58
6 438,58
617 3,57
378 3,57
275 6,57
487 3,57
1 148,57
3090 6,56
11 5 6 3,56
6 3 14,56
617 6,56
1059 6,56
509 6,56
922 6,56
677,56
11 6 152 3,56
4315 3,56
3826 6,55
532 6,55
612 6,55
799 6,55
2009 6,55
217 6,55
1581 6,55
643 6,55
640 6,55
87,54
1777 6,54
1596 6,54
3 86,54
3620 6,54
11 490 1 6,54
6 2 55,53
52 6,53
644,53
11 6 90,53
488 6,53
11 4 1 3,53
2247 6,53
1 6 3 73,53
1 6 3 64,53
2895 6,53
621 6,52
3181 6 3,52
11 3 316,52
2324 6,52
11 6 590 3,52
295 6,52
1855 6,52
635 6,52
1489,52
499,52
11 3 64,51
146 6,51
502 6,51
1490 6,51
218 55 3,51
535 6,51
54 6 3,51
1078 6 3,51
55 3 7,51
1144,51
3317 6,51
3589 6,51
11 1 6 64,51
1164 6,51
6 378 3,50
485 6,50
4 6 3 7,50
3315 6,50
987 6 3,50
27 55 3,50
