,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,32,31,38,35,50,53,45,52,41,38,56,53,40,22,43,34,68,39,56,47,37,54,47,72,39,33,55,47,34,59,35,42,57,44,41,43,42,32,32,44,67,40,37,41,65,43,58,44,44,40,32,46,34,34,52,33,55,40,27,39,32,74,54,46,45,46,39,34,33,40,39,38,54,62,28,39,51,46,45,40,41,66,47,49,34,47,46,49,48,29,33,42,44,43,43,27,41,73,36,50,39,35,58,63,63,38,33,36,44,39,53,30,61,45,47,36,43,37,45,32,31,68,41,53,30,47,40,38,33,37,41,49,45,48,27,68,30,37,59,37,34,35,47,42,48,36,52,39,40,41,40,37,57,43,38,45,48,27,60,81,39,40,41,45,46,32,35,53,36,40,39,47,42,43,46,42,49,44,46,56,44,43,40,25,29,38,37,33,60,62,42,50,34,33,63,51,54,55,61,45,37,40,44,52,65,46,31,46,35,43,50,38,40,42,44,63,34,49,74,57,41,69,39,37,37,42,37,43,40,43,40,30,45,50,41,36,39,48,35,69,39,37,70,58,46,53,40,53,43,42,23,48,34,28,40,37
1,42,37,34,36,43,26,53,59,59,29,32,50,54,38,29,27,50,42,51,75,41,32,42,21,31,41,38,30,37,37,28,33,34,46,63,38,29,34,64,33,31,50,32,49,43,37,50,47,38,50,44,37,51,38,36,45,35,32,44,52,43,41,43,77,36,41,54,42,40,38,53,44,50,33,54,25,28,45,73,39,42,36,47,39,55,55,48,38,46,45,45,47,53,37,30,42,38,64,37,31,41,42,41,35,42,61,36,60,34,39,40,41,53,47,51,57,31,51,51,38,44,41,32,61,45,54,44,43,40,37,56,34,41,48,32,31,38,44,37,43,44,43,41,66,28,48,43,36,32,44,37,38,49,42,39,36,60,54,40,26,38,41,31,51,44,43,32,29,32,31,40,53,40,55,48,34,42,42,47,28,28,52,35,46,38,41,42,25,53,40,44,25,46,39,39,41,48,41,41,57,33,46,41,36,46,38,45,44,38,34,33,45,45,50,52,43,53,26,50,42,34,60,38,47,40,50,34,41,44,44,50,35,62,58,42,50,27,54,46,44,51,30,40,44,55,55,69,63,47,49,37,39,49,43,42,43
2,23,29,52,40,51,38,49,35,36,39,44,50,52,28,34,35,36,36,48,43,48,44,48,37,36,39,44,41,55,64,32,42,46,54,42,36,36,40,54,34,41,41,47,29,46,50,45,35,62,36,48,43,38,38,29,52,45,42,39,34,38,48,45,36,30,44,40,41,28,52,36,45,47,57,44,38,47,51,52,49,45,35,38,27,64,48,33,47,44,28,32,49,38,42,35,59,61,42,47,35,42,37,34,40,43,37,43,37,42,70,50,38,55,41,36,46,52,22,41,56,39,31,66,49,39,34,50,43,38,46,51,31,42,51,48,45,26,39,56,33,44,49,41,52,50,45,34,43,44,42,57,60,59,31,44,35,56,49,45,38,41,31,41,51,34,43,40,40,47,46,35,46,44,36,61,55,49,35,35,39,39,25,45,73,44,63,49,38,48,53,46,38,39,63,45,57,51,48,38,46,30,32,35,42,43,36,50,43,40,41,45,47,39,64,25,59,57,33,35,39,43,32,41,42,36,49,38,32,35,39,42,35,59,50,41,33,40,31,38,47,41,33,37,30,41,40,60,48,51,31,32,73,79,65,36,47
3,46,39,44,33,44,75,47,52,24,47,46,62,34,51,44,60,50,48,38,40,39,44,33,54,46,48,49,44,31,42,37,35,29,37,35,45,32,40,41,47,46,39,44,47,33,54,45,44,61,59,37,34,69,39,33,44,45,53,52,50,57,32,39,54,44,42,65,43,51,23,49,50,38,43,49,31,43,42,54,46,54,28,39,45,47,46,51,44,54,41,41,34,35,42,61,41,32,31,44,67,40,80,42,31,38,33,45,57,43,44,37,35,27,44,38,53,36,30,40,35,51,37,51,47,51,41,41,29,45,33,41,36,37,33,55,48,41,36,50,51,30,41,38,47,41,37,78,38,38,59,48,33,42,38,63,41,42,38,66,71,34,44,28,45,32,35,40,28,42,42,41,32,72,40,61,44,31,52,44,49,47,58,30,45,38,53,46,40,51,34,44,58,35,52,60,29,36,69,68,46,40,35,40,45,33,32,40,41,68,42,40,42,35,45,49,33,46,46,54,50,35,44,32,43,66,35,40,45,47,29,58,49,39,40,34,34,45,47,43,63,57,39,31,40,51,31,39,52,40,62,50,50,51,43,61,57
4,42,38,53,45,50,45,31,37,42,39,76,40,42,48,43,30,33,40,35,42,57,56,46,35,38,54,43,45,25,39,40,37,45,46,32,43,28,44,47,44,30,36,69,45,60,47,41,41,43,48,54,41,64,33,43,38,34,37,37,42,35,70,44,35,24,55,36,31,56,50,36,27,30,34,33,43,27,33,34,44,58,20,44,42,40,29,37,46,42,53,37,37,34,59,41,43,45,45,44,56,27,45,53,40,42,47,39,58,46,36,32,56,48,38,45,39,46,33,40,37,44,36,49,40,43,35,31,40,42,49,37,30,49,33,51,43,44,40,44,43,31,42,39,40,44,43,45,61,43,53,31,42,59,45,51,45,50,48,33,41,45,41,49,42,19,34,32,55,33,44,40,45,41,37,33,35,42,55,38,29,44,46,48,34,36,41,46,45,42,52,35,48,38,46,56,49,29,34,39,30,37,37,30,49,26,51,47,38,34,39,50,29,28,52,45,39,52,34,38,46,41,46,36,34,44,36,47,37,51,48,43,37,51,49,31,41,43,47,37,29,30,43,38,35,38,41,45,73,49,36,36,44,44,43,35,65
5,29,57,38,46,42,41,50,42,39,42,36,38,30,39,33,26,38,29,44,58,42,55,40,63,38,63,42,33,35,32,40,64,36,48,41,29,45,48,40,36,49,58,67,43,38,27,44,56,29,37,35,41,55,38,43,39,37,48,47,37,32,52,39,67,47,39,32,50,47,43,52,42,49,45,42,50,60,47,36,43,30,44,36,37,44,29,33,65,23,37,45,54,40,26,43,40,45,43,33,40,26,41,37,52,33,55,61,53,42,26,66,77,49,73,38,50,50,68,43,50,48,32,57,47,33,37,41,47,34,44,48,36,45,47,48,29,37,59,39,38,36,45,39,49,39,37,30,35,41,34,58,53,36,34,51,54,55,37,52,47,47,42,39,40,38,43,48,20,56,50,37,45,33,26,35,49,36,31,47,42,58,61,44,44,49,43,42,47,39,42,42,29,38,42,37,52,37,42,66,40,47,31,42,29,47,52,43,36,64,41,34,40,41,43,41,34,32,35,31,26,56,46,44,61,48,28,41,49,47,42,42,33,41,37,49,62,33,38,31,48,36,49,54,56,34,45,22,37,31,40,52,35,58,47,55,36
6,38,43,32,32,47,46,34,35,52,45,35,61,40,43,37,45,27,47,48,46,55,46,36,39,58,43,47,40,53,37,38,45,54,37,43,40,72,35,66,34,39,30,49,73,46,68,34,30,47,44,28,43,37,38,53,36,37,37,42,44,36,36,32,34,32,36,36,30,66,73,75,36,40,42,59,43,43,62,37,37,47,44,37,41,52,36,51,77,65,36,45,42,39,51,33,42,41,40,59,46,49,46,34,49,49,35,40,51,47,40,45,44,34,42,39,35,38,43,44,37,49,44,45,49,34,50,43,38,39,46,50,55,38,54,30,41,35,27,37,53,45,31,56,45,38,55,34,48,29,33,39,40,36,43,32,51,49,40,51,38,42,48,50,47,37,36,35,42,47,50,32,40,26,51,33,39,40,57,25,45,67,51,28,45,48,60,56,43,40,44,53,45,45,38,57,38,35,43,61,38,54,35,37,36,28,38,43,30,33,36,35,25,35,54,42,47,41,35,44,40,38,54,45,46,44,53,41,35,30,52,50,38,37,72,43,55,60,56,46,51,48,51,55,33,41,39,42,44,45,58,32,34,38,32,50,27
7,47,35,28,43,39,39,33,58,35,41,54,49,29,39,43,47,37,48,45,44,46,38,33,39,50,70,36,40,48,31,37,35,44,50,31,39,54,36,72,46,36,25,59,62,52,39,35,32,36,41,39,51,40,50,31,44,38,36,34,40,36,48,37,44,38,42,52,41,39,49,35,29,42,37,29,42,46,54,41,39,62,34,37,37,28,50,35,47,46,32,71,58,35,32,56,36,30,37,63,39,36,36,45,66,47,67,35,29,44,31,74,36,40,59,43,44,33,27,39,56,41,42,42,48,57,30,42,40,34,60,39,35,73,48,72,36,43,47,48,29,43,43,52,26,36,29,42,60,35,37,50,33,36,34,30,30,48,48,27,44,41,25,60,31,45,44,44,47,42,69,38,35,38,34,52,43,41,32,42,44,37,50,41,41,34,30,48,45,55,53,54,35,57,39,42,45,40,46,53,42,32,28,38,43,50,56,64,43,43,62,37,36,45,42,32,33,30,67,42,41,41,28,46,33,57,68,36,33,74,53,32,44,51,40,33,41,41,36,33,35,44,32,42,51,36,39,29,47,35,36,49,42,40,34,37,30
8,45,44,46,37,55,23,33,74,36,70,33,55,40,40,43,36,44,35,40,33,54,52,37,38,33,45,47,41,58,38,44,62,58,46,32,35,37,44,57,56,39,49,62,44,34,39,46,37,40,40,44,35,44,35,24,39,55,37,43,32,39,38,35,42,36,37,48,46,42,33,51,29,34,39,35,43,46,56,32,30,43,42,63,59,45,26,50,44,46,39,44,54,31,40,58,43,27,47,49,29,61,54,48,54,42,36,30,45,43,44,30,32,58,41,35,41,44,43,28,48,42,43,43,50,40,43,51,37,40,44,40,55,45,44,54,39,46,71,46,33,31,40,55,43,29,42,48,65,40,33,54,67,55,58,52,38,32,38,47,41,36,46,58,30,40,60,40,50,45,40,31,47,47,40,40,54,38,38,48,25,36,41,40,43,47,32,45,42,38,28,28,30,64,41,41,44,53,32,38,38,38,45,46,44,50,34,37,61,34,42,41,39,38,40,54,29,31,64,42,40,30,45,48,61,45,50,45,29,81,40,33,38,46,41,23,30,40,27,40,42,43,31,53,33,57,42,39,35,51,31,36,44,32,41,53,56
9,49,41,32,35,48,39,48,33,33,48,50,55,39,29,37,36,38,35,44,38,37,36,43,25,55,34,32,43,39,40,46,34,25,37,42,36,36,30,32,60,44,35,51,35,35,45,29,49,30,39,48,45,47,53,28,44,33,27,38,36,48,53,43,55,59,35,55,37,34,42,53,36,35,41,36,37,62,57,26,39,62,48,50,45,39,31,30,47,35,40,47,54,39,55,45,38,43,41,39,46,31,50,33,38,29,37,27,39,34,41,46,54,40,40,39,49,49,38,36,44,29,35,43,33,51,27,49,40,55,46,45,39,39,52,33,31,50,50,45,37,59,43,42,40,35,37,29,32,60,45,35,32,35,58,40,63,41,30,29,55,49,55,40,37,25,47,52,62,48,56,40,52,49,51,36,33,40,45,42,34,38,42,58,41,62,64,40,33,62,52,36,35,44,33,38,48,34,47,45,38,59,41,56,30,70,20,58,41,47,43,37,44,62,52,34,39,45,66,42,63,29,37,34,29,44,48,34,40,45,53,42,48,39,51,36,49,39,38,37,40,42,42,47,37,37,40,31,34,56,30,51,60,49,38,47,61
