Element,Count
b'\xd2\x1d9\xfa\x00P\x0f\x13I\x9a\xf89\x06',168991
b'\xb7\xf6h\xd0\xc1\x8b+\xfc\xe1\x08\x00P\x06',106192
b'E.\x1c)\xa4\xb2\x89\xb6\x06\xba\xd2\xad\x06',96546
b'V+x\xe8\x00Po\xcd\xe4\xde\xccw\x06',86173
b'\x01l|\xff\x8f\r\x01l\xc5\xc8\x01\xbb\x06',79063
b'\x01l$\xce\x0e\xad\x01l\xc5\xc6\x01\xbb\x06',77684
b'\x01l$\x98\xb0~\x01l\xc5\xc6\x01\xbb\x06',68170
b'\x01l|\xec\xcc\x1b\x01l\xc5\xc8\x01\xbb\x06',58584
b'\x90\xbcT\x17\xc3\xba\x01 \x8a\x0c\x01\xbb\x06',55731
b'\x05\x06\x1b\xd0\xcb\xa4h\xef\x88\xf3\x1f\x90\x11',46219
b'\xc9W\xf7#\x00P\x01-3\xc6\xbe\xeb\x06',44314
b'e\x86\xc2d\xfd\x84h\xef\x88\x96\x1f\x90\x11',42316
b'\x1d\xb9\x7f\xd3_\x85\xdd\xc3\xe7&\x00\x14\x06',39324
b'+?\x82\xd6\xafok\x1f\x9a\xaf\x01\xbb\x06',38530
b'E\x0c\xd5\xf7\xd7(\xdd.\xdc\xec\x00P\x06',38226
b'I\x95\xba\xfb\xcc\xcco\xcd\xe4r\x1f\x90\x11',34761
b'\x91\xdc\xd6\x91\x00Pf\x03\xc7\xad\xd2&\x06',34437
b'\xd0\xfd=\x0e\xad\x92\xdd\xc3\xe7#\x00\x14\x06',33297
b'p\xe01\xdd\xd2P\x01`\xe64\x00P\x06',33067
b'\x05?\xc10\xf6mo\xcd\xe4\xd7\x1f\x90\x11',32666
b'OZ\x0e\xae\xdc\xf1o\xcd\x19\xf0\x1f\x90\x11',31943
b'E\x0c\xd5\xf5\xa4\x14\xdd.\xdc\xec\x00P\x06',30907
b'\x86\x82d8k\xe1f\x00\xedP$\xcf\x11',30540
b'\r\x01W\xaa\xcdL\x03\xff\x02\x82\x01\xbb\x06',29510
b'z\xdd\xc7\x86U_\x01|y\xdb\x01\xbb\x06',29507
b'<\xf2\xdc\xd0K`Cc\x0f\xe3\xea\xfb\x06',29413
b'B\xf2A\x84\xcf\x92\xdd\xc3\xe7$\xa2D\x06',28919
b'\xdd\x01b\xdf\xd5\xce\xdd.\xdc\xf1\x00P\x06',28853
b'\xb8e\xb7\x0cz6o\xcd\xe4\xedgg\x11',28851
b'\xc9&\xf8\x83\xc6\x07o\xcd\xe4i\x1f\x90\x11',28454
b'\xce\x93D[\xee\x9c+\xfc\xe0\x9b\x00P\x06',28127
b'\x05\x11}\x9e\xc9\x94o\xcd\xe4\xa4\x1f\x90\x11',27963
b'\x0c$\x02\x95\xc3M+\xfc\xe2*\x00P\x06',27893
b'c\x0f\xb2\xd4\x80\xd2\x01`\x8d\x12\x01\xbb\x06',27822
b'\x82\x19\x1e\xc0\x11\x9c+\xfc\xe1P\x00P\x06',27558
b'z\x0c\x8c)\xd4N+\xfc\xe0\x86\x00P\x06',25750
b'\x80\xaf\x0b\xbd\xd8\x84\x01\x92V\x1f\x01\xbb\x06',25541
b'\xb7\x96U\xe9\xe2v\x01\x90G\xbf\x01\xbb\x06',25491
b'\xb7\xe8L\xb1\xffg+\xfc\xe1\x1b\x00P\x06',25355
b'Ae\x8a}\xd8\xeaB\x82kS\xed(\x06',25025
b'P\xc81\xaa\xcf\x12\x12\xc0\xc3\xbe\x01\xbb\x06',23639
b'\xd7\xba\xc9\xac~\x1bo\xcd\xe4nE\xd1\x11',23613
b'\xb7\x9ac\x0c\xc2\x7f+\xfc\xe1\x1b\x00P\x06',23456
b'h8\xc7i\xe9Wh\xef\x88\xe3\x1f\x90\x11',23025
b'r\x01\xb8p\xd7\xfd+\xfc\xe0\x86\x00P\x06',22968
b'uT\x80\xd8M\xc6+\xfc\xe2\x11\x00P\x06',22964
b'\xce\x92\xa0\x80\xd4\xe2+\xfc\xe1\x1b\x00P\x06',22621
"b""'&\xec\xc2\xd0\xeao\xcd\xe4\x84\x1f\x90\x11""",22577
b'\xcf\x95\xbfM\xf57\x01`\xa6\xd5\x01\xbb\x06',21827
b'\x7f\xd31+\xc6\x90+\xfc\xe0\x9b\x00P\x06',21394
b'\xca\xe0p\x04\xc9\x14+\xfc\xe2\x07\x01\xbb\x06',21380
b'l*\xf2{qe\x01`\xa7\x11\x01\xbb\x06',21346
b'{\xecL\x9b\xd1\xc1+\xfc\xe0\x9b\x00P\x06',21268
b'\xd1?.\x9a\xceJ+\xfc\xe0\x19\x00P\x06',21031
b'\xb7\xbcBz\xfc\x02+\xfc\xe1P\x00P\x06',20928
b'\xcd\xac3.\x8b\xcdk\x1e\xed\xdf\x01\xbb\x06',20910
b'\xb7\xa6\x11{\xe1\xc1+\xfc\xe0\x86\x00P\x06',20236
b'\xca\xc4\x0c\x9b\xc3P\x01`\x95-\x01\xbb\x06',20070
b'\x7f\x8b\xef\xbd\xe5\xbe\x01`\xdf;\x01\xbb\x06',20062
b'\x82\x0cF\xff\xda\xbb+\xfc\xe0\x86\x00P\x06',19887
b'sY\xa4\xdfU\t\x01`\xb8g\x01\xbb\x06',19869
b'uu3\xef\xc3H+\xfc\xe2\x1a\x00P\x06',19491
b'uY\x0f9\xe3B+\xfc\xe2\x10\x00P\x06',19064
"b'\x82,X\xab\xd2\x96+\xfc\xe0\x06\x00P\x06'",19033
b'\xd4\xe6\xef\x83\xf4W\x01`\xe6\xf6\x00P\x06',18936
b'\xdd\x01b\xdd\xac\x03\xdd.\xdc\xef\x00P\x06',18676
b'\xb7\xc8\r\xce\xf3e+\xfc\xe1\x1b\x00P\x06',18165
b'9\x08\xd0\xf1\x1a\xe1o\xcd\xe4\xc2V\x9d\x11',17896
b'\x84h\xb1\x11s\x08f\x00\xf0\xa99A\x11',17833
b'\x92\xc1\x17\xca\x90\xb6o\xcd\x19\xda\xa1\x06\x11',17558
b'\x827\xb8u\xec\x0c+\xfc\xe1j\x00P\x06',17533
b'uFe \xe3:+\xfc\xe1\x1b\x00P\x06',17207
"b'\x89\xa0\x02\xb7\x00P\x99\xc1u""\xa1>\x06'",17167
b'\x82.\xc0\xc3\xd1\xf1+\xfc\xe0\x9b\x00P\x06',17142
b'\xb7\x9d*\xf5\xe9\xeb+\xfc\xe1\x1b\x00P\x06',17055
b'\xd2\x94\xc5\xfa\xe7\xdd\x9d1\x1f\xd5\x01\xbb\x06',16977
b'\x0c+\x188\xc2\xc2+\xfc\xe1P\x00P\x06',16958
b'l\x10\xae\xe1R\xcb\x01`\xa6\xc7\x01\xbb\x06',16856
b'\xd2\x1e\xbeu\x01\xbb+\xfc\xe0.\x92\xd5\x06',16810
b'\x01`[1\x00PI2\x83j\xdek\x06',16615
b'\xd2\x1e\xbek\x01\xbb+\xfc\xe0\x1e\x82\xf9\x06',16605
b'\xb7\xa7\x05\x8b\xc3\xf5+\xfc\xe1\x08\x00P\x06',16555
b'\x99\xc1\x86\x02\x01\xbb+\xfc\xe0\x16\xb9\xa8\x06',16503
b'\x82\x08\x1f\xfe\xdd\xbd+\xfc\xe0\x9b\x00P\x06',16460
b'w\xa9f\xaa\xd1\x8d+\xfc\xe2\x07\x00P\x06',16369
"b""'\xd8\xbaK\xbd\xbbo\xcd\xe4Z\x9c\xcb\x11""",16356
"b'sY\xa4\x84\x80\xee\x01`\xb9,\x01\xbb\x06'",16272
b'\x9b\xbc<\xeb\x14\xfa+\xfc\xe2\x1b\x00P\x06',16251
b'~b0\x96\xf2F+\xfc\xe2\x07\x00P\x06',16189
b'\x92\x0f8t\xb1`\x01`\x8e[\x00P\x06',16067
b'\xcf\x88\xee\xa0\x17\x01\x01`\xa6\xcc\x01\xbb\x06',15890
b'\xc7\xe8~\x1c\x94!\x99\xc1/\xc7\x00P\x06',15848
b'\xcf\x98 L\xdc\xb4\x01`\xa7\x1a\x01\xbb\x06',15807
"b'\xdc\x90\xcd\x9d\xdb\xe7\x01:""\xb1\x00P\x06'",15774
b'z\x0e%\xd8\xe8\xbc+\xfc\xe1P\x00P\x06',15639
b'\x99\xc1\x89\x07%\n\xd0\xe9\xff\x14\xcf\x10\x06',15465
b'h\xa7\xcfX\xde-h\xef\x88\xbb\xa0\xf8\x11',15220
b'\nbP\x88\xc0\xf0+\xfc\xe2\x07\x00P\x06',15168
b'w\xa9\x9a\x0b\xf9e+\xfc\xe2+\x00P\x06',15151
