Element,Count
b'\xd2\x1d9\xfa',169048
b'\xc6X\xda\x88',122440
b'\xb7\xf6h\xd0',106208
b'E.\x1c)',103233
"b'c\x9e,\xb5'",93998
b'V+x\xe8',85947
b'\x01l|\xff',82713
b'\x01l$\xce',80007
b'\xd8\x1eL\xf0',78956
b'\x01l$\x98',69184
"b'\xc6X\xdd,'",66989
b'\x01l|\xec',61663
"b'c\x9e,b'",60445
b'\x90\xbcT\x17',55356
"b'c\x9e,{'",55335
b'E\x0c\xd5\xf5',51931
"b'c\x9e,z'",49337
b'\x05\x06\x1b\xd0',46031
b'\xc9W\xf7#',44196
b'c\x9e.\xa7',39532
b'\x1d\xb9\x7f\xd3',39243
b'+?\x82\xd6',38534
b'E\x0c\xd5\xf7',38181
b'c\x9e.\xb5',37869
b'c\x9e.\xb4',37666
b'\x8e\xa1\x17L',35470
b'c\x9e.\xa6',35330
b'I\x95\xba\xfb',34607
b'\x91\xdc\xd6\x91',34260
b'\xd0\xfd=\x0e',33100
b'p\xe01\xdd',32893
b'\x05?\xc10',32472
b'OZ\x0e\xae',31707
b'E\x0c\xd5\xed',31696
b'\x9b\xbc<\xeb',31194
b'\xc7\xe8~#',31043
b'\x86\x82d8',30403
b'\x8e\xa1\x17M',30088
b'\xdc\x1bP\xe1',29952
b'\r\x01W\xaa',29315
b'<\xf2\xdc\xd0',29254
b'B\xf2A\x84',29079
b'\xdd\x01b\xdf',28763
b'\xb8e\xb7\x0c',28663
b'uT\x80\xd8',28544
b'\xdd\x01b\xdd',28482
b'\xc9&\xf8\x83',28279
b'p\x97\xa1\xa9',27999
b'\x05\x11}\x9e',27759
b'\x0c$\x02\x95',27680
b'\x82\x19\x1e\xc0',27444
b'\xc6X\xdc\xed',27347
b'\xdc\x1bP\xc6',27234
b'\xc6X\xdc\xfc',26870
b'\xdc\x90\xcd\x9d',26145
b'\xc6X\xdd-',25919
b'\x80\xaf\x0b\xbd',25488
b'\xb7\x96U\xe9',25388
b'\xc7\xe8~\x1c',24595
b'c9\xbbZ',24218
b'A\xad4S',24116
b'c9\xbbF',23706
b'P\xc81\xaa',23622
b'c9\xbb]',23544
b'\xb7\x9ac\x0c',23258
b'c9\xbb\\',23250
b'\xab\xa5\xc3\xd5',23057
b'c9\xbbP',23011
b'h8\xc7i',22886
b'r\x01\xb8p',22863
b'\xce\x92\xa0\x80',22323
b'c9\xbbX',22320
b'\xdc\x1bP\xe6',22316
"b""'&\xec\xc2""",22300
b'A\xad4`',22297
b'c9\xbbt',22296
b'c9\xbb[',22168
b'\xd8\x1en\xff',21377
b'\x7f\xd31+',21301
b'f\x06\x9c\xc0',21294
b'c9\xbbS',21237
b'\xca\xe0p\x04',21236
b'c9\xbbB',21199
b'c9\xbbY',21119
b'\xd1?.\x9a',20994
b'{\xecL\x9b',20866
b'\xb7\xbcBz',20687
b'c9\xbbr',20627
b'c9\xbbH',20483
b'c9\xbbU',20300
b'c9\xbbw',20053
b'A\xad4b',20001
b'c9\xbbV',19969
b'\xc9@{N',19959
b'\x7f\x8b\xef\xbd',19957
b'c9\xbbW',19953
b'c9\xbbu',19862
b'c9\xbb^',19861
b'\x82\x0cF\xff',19845
