Element,Count
b'\xd2\x1d9\xfa',168915
b'E.\x1c)',110130
b'V+x\xe8',93490
b'\x01l|\xff',89148
b'\x01l$\xce',88620
b'\x01l$\x98',78571
b'\x01l|\xec',69057
"b'\xc6X\xdd,'",66989
b'\x90\xbcT\x17',62308
"b'c\x9e,b'",60445
b'E\x0c\xd5\xf5',57046
"b'c\x9e,{'",55335
b'\x05\x06\x1b\xd0',52379
b'\xc9W\xf7#',51528
b'e\x86\xc2d',49331
b'\x8e\xa1\x17L',41887
b'c\x9e.\xa6',41555
b'p\xe01\xdd',40828
b'\x8e\xa1\x17M',40364
b'\x05?\xc10',38292
b'\r\x01W\xaa',38230
b'<\xf2\xdc\xd0',37905
b'\x9b\xbc<\xeb',37348
b'\x86\x82d8',36598
b'\xb8e\xb7\x0c',36183
b'\xdc\x1bP\xe1',35716
b'\xdd\x01b\xdd',35501
b'\x82\x19\x1e\xc0',35310
b'\xc6X\xdc\xfc',34652
b'B\xf2A\x84',34614
b'I\x95\xba\xfb',34607
b'\x91\xdc\xd6\x91',34260
b'z\x0c\x8c)',33404
b'c\x0f\xb2\xd4',33255
b'Ae\x8a}',32753
b'\x80\xaf\x0b\xbd',32281
b'OZ\x0e\xae',31707
b'\xb7\xe8L\xb1',31683
b'c9\xbb]',31355
b'c9\xbb\\',30933
b'\x7f\xd31+',30604
b'E\x0c\xd5\xf4',30563
b'c9\xbbV',30450
b'r\x01\xb8p',30051
b'c9\xbbX',30004
b'\xb7\xbcBz',29840
b'\xd7\xba\xc9\xac',29463
b'\xce\x92\xa0\x80',29294
b'c9\xbbU',28752
b'c9\xbbv',28583
b'p\x97\xa1\xa3',28563
b'\xc9&\xf8\x83',28279
b'\x89\xa0\x02\xb7',28223
b'p\x97\xa1\xa9',27999
b'\x0c$\x02\x95',27680
b'\xb7\xa6\x11{',27668
