Element,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3561
1 6 3,3510
4 3,3000
55 3,2377
11 1 6,2375
4 6,2340
4 6 3,1758
11 1 6 3,1753
6 55,1749
294,1653
2,1601
6 55 3,1374
490,1225
27,1167
294 3,1161
2 3,1152
7,1100
218,1055
11 4 6,954
64,907
6 294,890
6 2,882
11 1,880
73,849
91,838
11 4 6 3,809
490 3,799
11 6 55,761
4 1,754
6 294 3,743
218 3,743
3 7,734
27 3,730
218 6,680
6 2 3,673
6 7,667
138,666
77,648
3 73,642
490 6,642
316,628
11 6 55 3,620
27 6,615
11 1 3,588
1 55,581
3 64,556
6 3 7,538
490 6 3,489
218 6 3,487
4 1 3,486
6 64,480
6 73,479
27 6 3,473
3 316,463
446,461
148,427
145,425
11 6 2,422
246,416
3 77,412
648,409
993,408
6 91,407
269,399
4 1 6,395
6 77,393
11 6 294,390
138 3,390
278,390
11 4,388
6 3 64,388
152,383
1 55 3,381
1751,380
5,380
91 3,377
6 3 73,373
590,370
6 138,370
11 6 77,360
11 6 7,359
18,345
11 6 2 3,344
1 6 55,332
11 6 294 3,326
6 316,318
6 3 77,311
11 55,310
6 138 3,306
11 218 6,298
11 6 3 7,297
11 6 138,296
3 446,289
11 4 3,289
4 1 6 3,280
11 490 6,275
1 2,269
11 6 3 77,268
6 3 316,263
269 3,261
3 278,259
215,259
11 490 6 3,259
11 27 6,255
303,251
1 294,249
11 6 64,247
11 55 3,246
69 11 6,242
4 55,238
6 446,237
69,235
3 148,235
11 218 6 3,234
145 3,227
6 91 3,227
1 6 55 3,226
993 3,223
246 6,218
6 278,217
273,214
490 1,214
11 27 6 3,213
11 6 3 64,211
246 3,210
6 148,208
1 294 3,206
83,206
1 7,205
215 3,205
648 3,202
145 6,200
152 3,199
1751 3,199
6 1751,199
504,198
4 55 3,198
18 3,197
5 3,197
6 3 446,197
590 3,195
11 6 73,195
11 6 138 3,193
6 993,192
11 218 6 148,191
303 3,190
5 6,190
6 18,186
648 6,185
1 218,182
1 2 3,180
11 6 316,179
6 215,178
269 6,177
27 1,177
737,176
136,175
11 6 3 73,174
11 4 1 6,173
69 6,170
6 152,167
69 11 6 3,166
6 3 148,161
11 2,158
6 590,156
69 3,152
3 737,151
1 138,151
4 294,150
1 73,150
11 6 215,149
6 3 278,149
1 3 7,149
1 64,147
11 6 737,146
1 6 294,146
11 6 91,145
17,144
4 6 55,144
987,143
11 1 6 55,143
6 303,142
1 91,141
1 218 3,140
246 6 3,139
504 3,139
269 6 3,139
11 6 83,138
11 294,137
1 6 2,136
40,136
11 4 1 6 3,135
6 504,132
69 6 3,130
635,129
27 1 3,129
11 490,129
11 6 3 316,129
11 6 446,128
273 3,128
509,128
6 215 3,126
4 6 55 3,126
3317,125
1779,124
490 1 3,124
3 136,123
1164,123
1 6 294 3,122
83 3,121
6 18 3,119
6 83 3,119
1017,118
3589,117
6 273,117
483,116
54,115
5 6 3,115
11 218 6 3 148,115
1 218 6,115
40 6,114
4 2,113
4426,112
145 6 3,112
11 27,111
6 83,111
1 6 7,110
11 2 3,110
146,110
643,109
11 7,108
314,108
3347,107
295,107
11 6 667,107
4315,107
616,107
14,107
638,107
11 6 3 737,107
6 737,106
656,106
82,106
1 6 2 3,106
269 11 6 3,105
621,105
1105,104
3001,104
2009,104
11 6 278,104
217,104
11 6 148,103
72,103
1599,103
801,103
617,103
605,103
622,103
1490,103
275,103
1 3 73,102
2895,101
11 1 6 55 3,101
1850,101
607,101
3620,101
1 77,101
11 6 215 3,101
2309,100
288,100
218 6 148,100
3764,100
11 6 136,99
1180,99
6 3 737,99
484,99
11 6 3 446,98
3315,98
2186,98
2081,98
4 2 3,98
314 3,98
11 27 3,98
1059,98
922,97
485,97
4 490,97
40 3,97
3003,97
640,97
3826,96
490 1 6,96
4 7,96
799,96
1 6 64,96
2985,96
55 294,96
4035,96
1177,95
1777,95
11 40 6,95
880,95
1 316,94
6 378,94
849,94
269 11 6,94
1057,94
291,93
11 294 3,93
2247,93
17 3,93
6 303 3,93
1855,93
749,92
293,92
502,92
11 3 7,92
11 64,91
2 55,91
648 6 3,91
532,91
2324,91
3181,90
6 1751 3,90
27 1 6,90
3589 3,89
1 6 3 7,89
1581,89
640 3,89
323,89
1039,88
6 993 3,87
11 6 273,87
1056,87
11 6 91 3,86
11 490 3,86
635 3,86
4 294 3,86
605 3,86
2247 3,85
11 648 6,85
612 3,85
928,84
801 3,84
4426 3,84
612,83
928 3,83
1039 3,83
52,83
1078,82
11 6 438,82
6 136,82
1065,82
11 6 303,82
6 273 3,81
90,81
799 3,81
1637,81
40 6 3,81
11 6 378,81
145 11 6,81
246 11 6,80
6 152 3,80
2344 3,80
1 278,80
3315 3,79
6 590 3,79
880 3,79
535,79
11 5 6,79
1 6 91,78
1 138 3,78
1777 3,78
70,78
2344,78
1164 3,78
1078 3,78
11 218 3,78
52 3,77
2309 3,77
1596,77
1017 3,77
11 6 662 136,76
2 55 3,76
4 218,76
145 1,76
251,76
502 3,76
11 1 6 2,76
217 3,75
1 3 64,75
275 3,75
535 3,75
4035 3,75
3317 3,75
11 6 83 3,75
532 3,75
3764 3,75
6 3 136,75
487,75
378,75
11 6 1751,75
488,74
3181 3,74
2186 3,74
749 3,74
314 6,74
72 3,74
3090,74
987 3,74
622 3,74
1 6 138,73
638 3,73
6 504 3,73
11 6 993,73
11 73,73
11 6 3 278,73
3826 3,72
11 40 6 3,72
3090 3,72
656 3,72
670,72
1 648,72
55 294 3,71
484 3,71
1059 3,71
135,71
849 6,71
1 6 73,71
2324 3,71
11 6 3 667,70
11 6 3 438,70
4 6 2,70
1850 3,70
11 6 378 3,70
17 6,70
1 446,70
1 6 77,70
1 3 316,69
1177 6,69
11 77,69
1 91 3,69
607 3,69
11 314 6,69
251 3,69
509 3,68
4 64,68
483 3,68
11 91,67
2344 6,67
3001 3,67
1596 3,67
1 6 138 3,66
293 3,66
2895 3,66
54 3,66
3620 3,65
488 3,65
849 3,65
11 6 135,65
11 6 3 148,65
1 590,65
5 1,65
6 667,65
2985 3,65
4 6 294 3,65
2081 3,64
438,64
490 1 6 3,64
246 1,64
11 6 303 3,63
27 1 6 3,63
4 6 294,63
288 3,63
638 6,63
11 6 18 3,63
667,62
749 6,62
4 3 73,62
146 3,62
3 14,62
4 3 7,62
1105 6,62
1 993,61
2895 6,61
11 218,61
1 218 6 3,61
1057 3,61
218 6 3 148,60
987 6,60
584,60
4 490 3,60
1581 3,60
1779 3,60
2081 6,59
11 1 6 3 7,59
640 6,59
490 55,59
1855 3,59
70 3,59
4 73,59
6 438,59
3356 3,58
11 6 152 3,58
1 1751,58
11 1 218 6,58
1 152,58
485 3,58
1105 3,58
11 6 152,58
617 3,58
11 6 590,58
1 3 446,58
4035 6,58
314 6 3,58
378 3,58
617 6,57
11 1 55,57
11 6 916,57
11 316,57
509 6,57
246 11 6 3,57
11 5 6 3,56
6 3 14,56
3090 6,56
1180 3,56
1059 6,56
799 6,56
3 205,56
1779 6,56
218 55,55
532 6,55
11 1 6 138,55
3620 6,55
677,55
3826 6,55
11 1 6 77,55
217 6,55
612 6,55
922 6,55
801 6,55
4315 3,54
1596 6,54
1777 6,54
3003 6,54
635 6,54
87,54
6 2 55,54
11 4 1 3,54
11 6 590 3,53
643 3,53
3181 6 3,53
1596 6 3,53
3356,53
1490 6,53
3589 6,53
1489,53
3 667,52
4 6 3 7,52
11 1 6 294 3,52
205,52
291 3,52
6 14,52
11 1 6 294,52
11 6 3 136,51
11 3 64,51
485 6,51
1855 6,51
987 6 3,51
27 55 3,51
499,51
218 55 3,51
643 6,51
3 86,50
1078 6 3,50
11 6 3 135,50
4 27 3,50
640 6 3,50
616 3,50
6 378 3,50
1 6 3 73,50
11 1 6 7,50
2009 3,50
72 6,50
3181 6,50
1 6 3 64,49
3003 3,49
55 64,49
656 6,49
82 3,49
4 138,48
3315 6,48
1 6 3 77,48
2081 6 3,48
1017 6,48
4 490 6,48
1490 3,48
1 3 77,48
1599 3,48
11 648 6 3,47
27 55,47
1850 6,47
56,47
1637 6,47
55 3 7,47
1007,47
11 6 18,47
535 6,46
928 6,46
2309 6 3,46
2324 6 3,46
621 3,46
622 6 3,46
11 4 6 2,46
4 218 3,46
55 7,46
146 6 3,46
3090 6 3,45
55 73,45
6 1144,45
2247 6,45
323 6,44
17 6 3,44
1850 6 3,44
