Element,Count
122,72508
8,69349
49,59525
516,48046
124,46414
171,41021
51,39881
150,39447
121,38702
146,35708
158,35133
149,34169
878,33879
60,33370
308,33035
22,30589
379,30370
514,29506
1,29156
84,29086
524,28627
81,27626
590,25833
1051,25350
511,24536
476,24255
905,23535
6,23389
140,23154
603,22382
406,22334
9,22298
88,21858
76,21765
519,21559
123,21353
444,21267
422,21110
506,20796
72,20694
20,20512
472,20361
338,20025
561,19770
275,19706
53,19610
873,19376
863,19254
448,19010
220,18975
147,18970
845,18956
142,18941
116,18809
48,18803
376,18717
471,18664
185,18584
475,18555
459,18369
509,18338
330,18173
380,18095
294,18057
646,17664
401,17525
14,17500
361,17484
1236,17475
857,17377
157,17208
402,17175
485,16743
313,16702
842,16655
407,16649
138,16593
591,16559
179,16507
112,16489
287,16413
521,16119
228,16104
54,16077
389,16017
238,15745
31,15731
461,15727
1793,15724
331,15669
202,15645
21,15577
370,15458
340,15334
1029,15275
684,15065
208,14867
805,14863
417,14580
419,14444
1827,14391
90,14370
40,14339
659,14272
369,14235
679,14123
455,14041
503,14017
1098,14000
595,13951
1345,13929
563,13916
319,13912
1181,13895
386,13851
470,13817
992,13757
764,13690
1158,13611
2188,13603
198,13500
596,13366
414,13350
312,13348
673,13323
339,13310
295,13270
66,13230
493,13150
439,13102
1977,13089
588,13066
1312,13059
1206,13026
225,12990
884,12982
1682,12913
85,12910
1088,12893
954,12890
398,12767
1003,12714
523,12620
168,12599
504,12592
431,12559
2558,12476
938,12446
1112,12440
213,12386
430,12271
906,12171
381,12041
1242,11979
1077,11930
306,11907
1285,11897
495,11843
1576,11825
30,11719
154,11706
1648,11684
1368,11678
377,11642
325,11598
280,11575
55,11569
490,11566
1835,11565
528,11520
18,11443
42,11387
453,11344
86,11244
187,11240
335,11194
1523,11117
1228,11019
1659,10968
824,10937
1144,10870
879,10859
2470,10821
1432,10815
983,10716
191,10618
790,10568
980,10566
1539,10562
1801,10532
697,10382
359,10382
816,10364
513,10348
13,10332
598,10279
881,10221
400,10215
803,10159
412,10128
354,10087
746,10027
1054,9995
1020,9960
216,9937
794,9897
440,9830
702,9787
174,9770
486,9757
241,9752
890,9752
38,9751
1226,9750
346,9718
1205,9708
629,9699
259,9655
177,9644
236,9641
452,9631
1244,9600
1136,9483
362,9447
2439,9440
1992,9425
1828,9229
44,9228
2307,9210
345,9189
258,9185
747,9183
1156,9176
206,9161
395,9139
1281,9085
1005,9051
217,9041
447,9003
1012,9002
718,8961
581,8901
917,8886
10,8879
1700,8871
2264,8833
1722,8803
818,8794
1951,8764
1208,8756
215,8743
1170,8681
1786,8630
274,8573
579,8525
392,8504
1566,8491
425,8480
1157,8466
152,8425
1452,8390
2851,8362
24,8313
250,8282
119,8255
316,8221
126,8206
2905,8198
1032,8122
302,8111
479,8027
2640,8015
413,8009
2661,8003
387,7986
264,7981
979,7971
473,7968
515,7947
625,7924
1135,7907
73,7864
600,7834
3489,7829
1004,7828
357,7814
740,7794
2305,7788
2271,7739
559,7729
711,7716
478,7700
706,7699
1458,7696
465,7673
987,7671
1059,7636
102,7611
726,7607
1055,7603
1640,7552
247,7538
2080,7524
928,7519
930,7503
853,7496
709,7480
1121,7459
97,7431
648,7418
3045,7412
460,7404
732,7393
698,7380
272,7378
1710,7346
188,7318
244,7315
