Element,Count
b'\xd2\x1d9\xfa',168915
b'\xc6X\xda\x88',122440
b'\xb7\xf6h\xd0',105990
b'E.\x1c)',103233
"b'c\x9e,\xb5'",93996
b'V+x\xe8',85946
b'\x01l|\xff',82712
b'\x01l$\xce',79922
b'\xd8\x1eL\xf0',78829
b'\x01l$\x98',67757
"b'\xc6X\xdd,'",66988
b'\x01l|\xec',61469
"b'c\x9e,b'",60445
"b'c\x9e,{'",55335
b'\x90\xbcT\x17',55260
b'E\x0c\xd5\xf5',51714
"b'c\x9e,z'",49337
b'\x05\x06\x1b\xd0',46030
b'\xc9W\xf7#',43596
b'e\x86\xc2d',42022
b'c\x9e.\xa7',39439
b'\x1d\xb9\x7f\xd3',38856
b'+?\x82\xd6',38386
b'E\x0c\xd5\xf7',38009
b'c\x9e.\xb5',37752
b'c\x9e.\xb4',37518
b'\x8e\xa1\x17L',35470
b'c\x9e.\xa6',35329
b'I\x95\xba\xfb',34607
b'\x91\xdc\xd6\x91',34260
b'\xd0\xfd=\x0e',32997
b'p\xe01\xdd',32893
b'\x05?\xc10',32471
b'OZ\x0e\xae',31714
b'\x9b\xbc<\xeb',30916
b'\xc7\xe8~#',30798
b'E\x0c\xd5\xed',30496
b'\x86\x82d8',30316
b'\x8e\xa1\x17M',29993
b'\xdc\x1bP\xe1',29745
b'\r\x01W\xaa',29314
b'<\xf2\xdc\xd0',29157
b'\xdd\x01b\xdf',28761
b'\xb8e\xb7\x0c',28662
b'\xc9&\xf8\x83',28279
b'uT\x80\xd8',28269
b'z\xdd\xc7\x86',28242
b'\xdd\x01b\xdd',28193
b'p\x97\xa1\xa9',27999
b'B\xf2A\x84',27988
b'\x05\x11}\x9e',27759
b'\x0c$\x02\x95',27677
b'c\x0f\xb2\xd4',27671
