Element,Count
122,"[72508, 0]"
8,"[69349, 0]"
49,"[59525, 0]"
124,"[46414, 0]"
516,"[46325, 0]"
51,"[39881, 0]"
171,"[39569, 0]"
150,"[39447, 0]"
121,"[38702, 0]"
158,"[35133, 0]"
146,"[34204, 0]"
149,"[34169, 0]"
878,"[33879, 0]"
60,"[33370, 0]"
308,"[33035, 0]"
22,"[30589, 0]"
379,"[30370, 0]"
514,"[29506, 0]"
1,"[29156, 0]"
84,"[29086, 0]"
524,"[28627, 0]"
81,"[27626, 0]"
511,"[24536, 0]"
476,"[24255, 0]"
1051,"[23635, 1]"
905,"[23535, 0]"
6,"[23389, 0]"
140,"[23154, 0]"
590,"[22852, 23]"
469,"[22572, 0]"
406,"[22334, 0]"
9,"[22298, 0]"
88,"[21858, 0]"
76,"[21765, 0]"
519,"[21559, 0]"
444,"[21267, 0]"
422,"[21182, 288]"
506,"[20880, 515]"
603,"[20767, 29]"
72,"[20694, 0]"
20,"[20512, 0]"
472,"[20361, 0]"
123,"[19815, 0]"
561,"[19789, 50]"
53,"[19610, 0]"
863,"[19254, 0]"
220,"[19244, 483]"
448,"[19010, 0]"
147,"[18970, 0]"
142,"[18941, 0]"
116,"[18809, 0]"
48,"[18803, 0]"
376,"[18717, 0]"
275,"[18670, 0]"
471,"[18664, 0]"
185,"[18584, 0]"
338,"[18554, 0]"
459,"[18369, 0]"
509,"[18338, 0]"
380,"[18095, 0]"
294,"[18057, 0]"
520,"[18047, 3]"
873,"[17749, 274]"
646,"[17667, 38]"
845,"[17630, 250]"
401,"[17531, 669]"
14,"[17500, 0]"
361,"[17484, 0]"
857,"[17377, 0]"
591,"[17231, 6131]"
998,"[17216, 235]"
157,"[17208, 0]"
402,"[17175, 0]"
355,"[17006, 0]"
468,"[16892, 0]"
485,"[16744, 15]"
536,"[16711, 515]"
313,"[16702, 0]"
475,"[16694, 99]"
330,"[16677, 0]"
842,"[16656, 297]"
407,"[16654, 41]"
138,"[16593, 0]"
112,"[16516, 250]"
179,"[16507, 0]"
419,"[16168, 9918]"
208,"[16133, 9922]"
54,"[16081, 255]"
1236,"[16033, 4869]"
461,"[15797, 7125]"
1793,"[15763, 2178]"
370,"[15761, 6354]"
238,"[15751, 16]"
31,"[15738, 42]"
21,"[15616, 5654]"
1158,"[15503, 10468]"
5576,"[15459, 11640]"
340,"[15334, 0]"
684,"[15319, 2234]"
1029,"[15248, 10468]"
805,"[15230, 7397]"
228,"[15038, 7450]"
417,"[15022, 2477]"
1172,"[14874, 11204]"
1206,"[14860, 11178]"
521,"[14832, 7428]"
510,"[14823, 7860]"
1345,"[14796, 9488]"
1181,"[14773, 10144]"
596,"[14747, 10169]"
287,"[14657, 11150]"
860,"[14626, 9596]"
202,"[14623, 9339]"
455,"[14609, 7868]"
168,"[14595, 12217]"
90,"[14571, 2623]"
938,"[14546, 10692]"
679,"[14498, 11217]"
386,"[14483, 11143]"
40,"[14476, 7473]"
369,"[14457, 11146]"
621,"[14423, 9796]"
595,"[14408, 2280]"
439,"[14376, 12888]"
764,"[14375, 11143]"
1801,"[14354, 13074]"
816,"[14349, 13088]"
431,"[14305, 13308]"
398,"[14276, 13825]"
881,"[14272, 13082]"
1625,"[14266, 13813]"
879,"[14252, 13923]"
563,"[14247, 6670]"
306,"[14244, 9922]"
1977,"[14243, 13053]"
280,"[14239, 13075]"
1312,"[14237, 12039]"
954,"[14235, 10951]"
339,"[14227, 14003]"
470,"[14218, 12886]"
934,"[14218, 10925]"
503,"[14216, 12864]"
930,"[14215, 13974]"
586,"[14212, 13869]"
1241,"[14212, 12867]"
1242,"[14196, 13620]"
3187,"[14194, 13962]"
187,"[14190, 13923]"
42,"[14180, 13974]"
335,"[14178, 13923]"
2150,"[14177, 13974]"
1711,"[14175, 14013]"
1095,"[14169, 13073]"
2008,"[14168, 13974]"
1112,"[14168, 11996]"
28222,"[14167, 14006]"
51018,"[14167, 14006]"
81688,"[14167, 14006]"
319,"[14165, 13623]"
2845,"[14163, 14000]"
1682,"[14163, 13731]"
154,"[14161, 13974]"
838,"[14160, 13988]"
507,"[14160, 13974]"
11517,"[14159, 14006]"
1427,"[14159, 13974]"
906,"[14158, 13974]"
1539,"[14156, 14006]"
1208,"[14156, 13929]"
434,"[14154, 13974]"
6077,"[14153, 14012]"
774,"[14153, 14003]"
377,"[14153, 13974]"
357,"[14153, 13923]"
3412,"[14152, 13923]"
746,"[14152, 13768]"
980,"[14151, 14006]"
58,"[14151, 13627]"
3172,"[14147, 13974]"
109,"[14147, 13923]"
512,"[14147, 13869]"
560,"[14145, 13092]"
1458,"[14143, 14013]"
1598,"[14143, 14009]"
22737,"[14143, 14006]"
543,"[14142, 13974]"
1622,"[14142, 13973]"
10655,"[14141, 14006]"
530,"[14140, 14051]"
6541,"[14140, 13974]"
10291,"[14139, 14006]"
394,"[14137, 14050]"
389,"[14137, 13974]"
290,"[14136, 14003]"
1164,"[14136, 13974]"
381,"[14136, 13938]"
346,"[14134, 13923]"
803,"[14134, 13728]"
400,"[14133, 14035]"
2893,"[14133, 13974]"
473,"[14132, 13974]"
393,"[14131, 14086]"
86,"[14130, 13952]"
884,"[14130, 13904]"
3233,"[14129, 14086]"
9321,"[14128, 14086]"
55,"[14128, 14006]"
3071,"[14128, 13975]"
14555,"[14127, 14006]"
318,"[14126, 14050]"
992,"[14126, 14024]"
35134,"[14126, 14006]"
523,"[14125, 14051]"
1003,"[14123, 14089]"
3006,"[14122, 14086]"
374,"[14122, 14050]"
24,"[14122, 14035]"
13,"[14122, 13924]"
1098,"[14122, 13582]"
1169,"[14120, 14051]"
594,"[14120, 14051]"
1032,"[14120, 14027]"
5640,"[14120, 13974]"
325,"[14120, 13956]"
718,"[14119, 14088]"
631,"[14119, 14087]"
18,"[14119, 14054]"
