Element,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
1 3,7363
11,6735
4,5674
11 3,5205
1 6,5046
55,4953
1 6 3,4866
4 6 3,3180
11 1 6 3,3072
4 3,3000
294,2991
27,2557
218,2464
7,2441
11 4 6,2440
55 3,2377
11 1 6,2375
6 294,2341
11 1,2274
490 3,2256
64,2244
6 2,2225
91,2188
11 4 6 3,2165
6 2 3,2094
27 3,2092
218 6,2057
11 6 55 3,2055
218 3,2047
490 6,2043
316,2025
27 6,2011
6 7,2007
77,1995
138,1994
11 1 3,1964
3 73,1954
4 1 3,1892
6 64,1870
3 316,1835
6 3 7,1834
246,1826
27 6 3,1820
6 3 64,1812
648,1801
490 6 3,1787
446,1786
1751,1782
278,1779
91 3,1770
1 55 3,1754
11 6 294,1753
6 55,1749
6 138 3,1744
11 6 294 3,1737
18,1735
11 6 2,1732
5,1729
303,1729
6 3 73,1721
1 2,1696
11 4,1695
11 55,1685
590,1684
11 4 3,1670
152,1655
4 1 6 3,1653
3 278,1651
11 27 6,1629
11 490 6,1628
6 993,1625
3 148,1623
993 3,1621
6 316,1621
11 55 3,1619
11 27 6 3,1613
69,1604
1 6 55 3,1603
2,1601
6 1751,1600
11 6 3 64,1590
6 278,1588
246 6,1588
6 215,1583
737,1580
11 218 6 3,1574
1751 3,1572
18 3,1570
69 11 6,1567
6 91 3,1558
1 2 3,1550
11 6 138 3,1545
215 3,1542
5 3,1534
136,1534
648 3,1531
11 6 316,1530
6 3 316,1524
590 3,1524
69 6,1513
83,1512
490 1,1509
269 6,1501
11 6 3 73,1499
2081,1478
69 6 3,1477
11 6 3 278 667 496,1465
3 8168,1460
11 6 37 4092,1457
3090,1454
3090 3,1449
1 6 294 3,1448
25221 8942,1444
11 6 2044 14631,1441
4 17 218 590,1434
11 1 6 5049 2886 12 1830,1432
635 6,1432
11 648 3,1422
11 6 7465 5419 438,1421
4 24679 18 3,1419
16434 11 54 1 3,1418
11 138 91,1414
11 6 3 438,1413
4 18017,1413
6 2 14122 265,1411
11 617 6 91 662 136,1411
484 1 6 6950 3,1411
1524 11 27 218 314 6 64 7184 2301 667,1411
4 3385 5700 3 316,1410
880 6 3,1410
11 6074,1408
3 9299,1406
10250 2276 3 4498,1405
11 6 349,1402
11 6 6750 737,1402
11 217 3247 1569 1 6 7290 491 3 446,1401
11 138 30592 3,1398
27 3 574,1398
11 218 6 764 3 148,1397
1 55 3 18275,1397
11 138,1392
145 622 6 3,1392
11 4 218 6,1392
7964 6,1392
294 6183,1391
2020 11 6 19310 871,1389
840 55 3 7329,1387
490 6 55 8282,1387
11 6 139 15440 6465 423,1387
11 4 1105 27 1 2024 314 6 3492 1018 4961 303 1144 773 971 598 378 3803 3141 2160 5537 3370 273 3400 847 2982 7 49 205 2234 897 87 71 135 999 1000 77 3721 312 136 1101,1384
6 90 504 2013 83 3,1382
69 11 928 1581 6 64 422,1382
6 5657 9385,1380
9631 3,1379
69 507 11 27 6 1644 3 7 49 1773 2229 494 870 3103 470 6351,1379
1564,1377
246 11 218 6 3348 2133 3 278 1138 28 7 32 5257 3905 1496 205 5899 5900 8158 2817 276 1155 7980 8113 2300 8028 897 5516 5518 5519 2148 8906 6056 14496 9849 1978 211 6103 11944 11230 5935 11614 1775 4415 212 213 3508 87 2302 214 421 71 999 77 2948 473,1376
6 55 3,1374
1525 11 6 215 55 696 5562 8136 4867,1374
11 28,1374
11 640 6 55 3 23388,1372
11 987 218 6 89 1458 20474 1025 21029 3 77 1817 8040 496,1371
12898 3 4892,1370
11 656 6 3,1369
11 6 3 1772 398 7 399 400 2234 890 1155 1868 8172 6750,1369
4 27 294 3,1369
11 6 4196 3,1368
772 3,1367
11 607 6 555 21365 144,1367
11 4 487 6 361 1688 77,1367
11 6 138 28 7 32 1934 37,1367
145 635 21113,1363
11 6 138 631 632,1363
2344 1017 6 276,1363
1535,1362
145 612 7,1361
11 6 946 555 2159 1748 4966 98 99 101 1559 109 1744 4321 64 5572 7232 9273 3776 568 866 435 438 455 916 2332 245 227 875 3743 9693 11063 1752,1360
11 1 2086 40 6 2 55 1644 46 3 8908 1002,1357
5005 11 490 1 6 2993 1044 3,1357
2864,1356
4 1 16697,1356
27 1 6 3,1350
20175,1347
11 1997 6 89 20724,1347
4 3356 218 6,1347
1 504,1347
278 838,1346
993 2457 7,1346
3604 3,1346
218 6 3 148 33996,1345
246 11 218 6 83 3 64 77 24,1344
326 6 23797,1343
11 6 3374 3375 558 3235 64 916,1341
6 22139 1001,1340
4 3181 3 319 316,1338
70 2186 16718,1337
146 27,1336
364 2083,1336
1 2127 3,1335
2045 3 3339 316,1334
246 1105 6 361 2875,1333
11 4 6 41257,1333
11180 1 6 3 17222 316,1331
11 6 233 3,1331
1596 3 446,1330
1850 6 152,1330
1406 1417 1436 490 218 6 3 148,1330
446 73,1329
11 4 6 12907 3,1327
7208 278 916 12993,1327
7559 3926,1326
268 1452 11 27 1 218 314 6 1883 4203 1911 1741 56 4786 861 5620 684 1456 303 6040 220 579 540 800 4717 2038 155 512 3120 3458 1709 1131 1517 241 504 379 380 4663 3 7030 5703 7038 10767 10400 5588 2452 8471 7059 5019 106 953 64 719 1762 49 135 2310 568 290 662 438 452 786 877 2334 3824 3145 266 1170 473 927,1325
3129,1324
268 11 218 6 1168 255 1690 824 2872 825 514 1130 1518 526 1134 527 2283 1519 529 1135 530 2284 273 135 148 452 6167 3145 316,1324
4 638 2985 303 138 934 16433 24004,1323
4994 4995 4996 853 5004 854 5005 5006 5007 5008 5009 5010 855 856 506 328 11857 268 151 817 3242 6117 269 11 7973 27 987 1 218 314 6 1592 342 1836 5039 4181 818 3714 345 1741 1913 56 12484 2888 5657 5510 861 3664 3385 1456 2162 3258 215 5815 5102 4520 9603 17037 3139 4442 14341 6669 7572 10023 4586 1754 686 354 1644 1645 3197 8178 2070 4443 220 356 1680 3882 3765 863 687 20 4577 357 1462 1765 3574 1119 845 3118 228 5254 5653 579 540 800 358 2029 359 1536 3992 2035 229 364 25 1693 582 3517 230 765 2037 766 767 155 3645 3143 768 2040 5675 231 156 769 1600 5676 688 232 2044 3647 259 158 931 233 367 368 513 1605 2952 1863 3512 369 1463 3120 1864 1865 3458 1709 234 235 1464 4731 236 237 826 3501 4732 370 1652 2953 1131 517 58 3518 3607 2993 1044 240 1469 2399 2400 8984 3259 689 3348 7397 2133 2134 262 263 504 46 4769 1610 2192 6960 6239 6458 7545 4779 278 7 1621 6504 1931 16326 13901 32 19426 1781 15841 6048 3860 36 1934 8428 6514 16007 10408 15275 1956 205 2809 1960 897 87 8780 3478 5652 3638 77 1101 148 4045 428 292 438 2990 446 448 787 1736 482 3382 4641 2303 2144 573 916 3654 870 872 3823 4981 790 874 5116 2948 12756 10089 266 2826 316 7370 4569 16557 1014,1323
4 1164 1 6 294,1322
11 295 6 452,1322
6 3 5741 77,1320
11 6 303 3432 1065 235 3123 3,1316
11 483 314 6,1315
11 6 138 1652 650 2128 3 16039,1314
490 849 2,1314
6 3 16495,1313
616 1 55 1141,1310
4 1 737,1300
640 3332 1 6 2941 215 1597 758 650 2279 2122 2123 2125 2126 2127 2128 2129 2130 3 64 724 3013 20594 3022 4102 435 978 17991 443 2143 446 3411 3381,1298
607 1 233 6221 1794,1290
269 11 6 138 1838 824 1607 3 3488 670 667,1288
6 3 9114,1287
11 987 1 218 6 991 215 537 3648 1025 44 14314 504 83 205 25145 148 4614,1284
635 1 3,1284
27 1 218 4651 539 2029 25 3 278 7 1050 5176 321 148 1141 1835 464 465 877 468,1280
3571 3572 14781 13164 1679 247 14702,1276
6 55 9906,1274
7521 455 41251,1269
27 6 10247 7290 2342 1991 2843 215 14 166 184 186 2351 6873 204 934 7 1956 49 205 662 136 1101 667 482 316,1265
148 73,1261
11 10369 40 665 6 3450 5247 4988 215 3518 828 1990 4756 829 4663 92 1049 265 7,1253
3003 36151 3 5572,1243
490,1225
335 8096,1189
2 3,1152
