Element,Count
3,"[36133, 0]"
6,"[30225, 0]"
6 3,"[21139, 0]"
11 6,"[12769, 0]"
1,"[9766, 0]"
11 6 3,"[9083, 0]"
1 3,"[6002, 0]"
11,"[5374, 0]"
1 6,"[5046, 0]"
4,"[4290, 0]"
11 3,"[3756, 0]"
55,"[3561, 0]"
1 6 3,"[3510, 0]"
4 3,"[3000, 0]"
55 3,"[2377, 0]"
11 1 6,"[2375, 0]"
4 6,"[2341, 1]"
4 6 3,"[1758, 0]"
11 1 6 3,"[1753, 0]"
6 55,"[1749, 4]"
294,"[1653, 0]"
2,"[1601, 0]"
6 55 3,"[1375, 2]"
490,"[1226, 4]"
27,"[1168, 1]"
294 3,"[1162, 1]"
2 3,"[1152, 4]"
7,"[1100, 0]"
218,"[1056, 1]"
11 4 6,"[954, 0]"
64,"[917, 188]"
6 294,"[893, 12]"
6 2,"[882, 3]"
11 1,"[880, 8]"
91,"[871, 188]"
490 3,"[864, 712]"
73,"[855, 101]"
6 294 3,"[843, 822]"
27 6 3,"[840, 833]"
3 73,"[840, 824]"
6 2 3,"[840, 811]"
4 1,"[840, 757]"
4 1 3,"[839, 830]"
11 6 55,"[839, 824]"
27 3,"[839, 816]"
6 7,"[839, 810]"
4 55 3,"[838, 835]"
18,"[838, 835]"
316,"[838, 827]"
218 3,"[838, 822]"
3 7,"[838, 816]"
462,"[837, 836]"
11 6 361 650 2122 2123 2129 2130 3 472,"[837, 836]"
323 1806 4361,"[837, 836]"
3317 605 3,"[837, 836]"
11 6 1769 3790 1914 56 263 3 438 793,"[837, 836]"
4 483 3246 41268 155 3,"[837, 836]"
4 380 3,"[837, 836]"
11 1 40 6 1019 3322 3 1752,"[837, 836]"
11 218 6 55 1144 255 273 148,"[837, 836]"
18215,"[837, 836]"
6 1065 492,"[837, 836]"
330 638 3,"[837, 836]"
4148 6 3,"[837, 836]"
648 259 8761 3,"[837, 836]"
1 6 762 3517 3 4216,"[837, 836]"
11 987 3143 1751,"[837, 836]"
3181 6,"[837, 836]"
1 590,"[837, 836]"
6 19451,"[837, 836]"
1 17731,"[837, 836]"
11 6 12685 316,"[837, 836]"
11 4 27 1 6 1808 816 3 8373 64 5853 49 6355,"[837, 836]"
4 6 6221,"[837, 836]"
1 4990 7205,"[837, 836]"
69 2206 269 11 640 27 1 218 6 42 3362 1738 303 220 1981 579 540 800 1030 491 1810 1748 692 4769 693 694 697 2013 672 9129 3262 601 49 866 933 738 4358 1614 534 148 916 2336,"[837, 836]"
69 23949 11 27 1 6 1065 1808 517 518 3 71 77 633 438 445 573 916 316,"[837, 836]"
