Element,Count
b'\xd2\x1d9\xfa',"[168915, 0]"
b'\xc6X\xda\x88',"[122440, 0]"
b'\xb7\xf6h\xd0',"[106058, 44]"
b'E.\x1c)',"[103233, 0]"
"b'c\x9e,\xb5'","[93998, 0]"
b'V+x\xe8',"[85947, 0]"
b'\x01l|\xff',"[82713, 0]"
b'\x01l$\xce',"[79924, 0]"
b'\xd8\x1eL\xf0',"[78869, 35]"
b'\x01l$\x98',"[71368, 2610]"
"b'\xc6X\xdd,'","[66989, 0]"
b'\x01l|\xec',"[61469, 0]"
"b'c\x9e,b'","[60445, 0]"
b'\x90\xbcT\x17',"[55636, 672]"
"b'c\x9e,{'","[55335, 0]"
b'E\x0c\xd5\xf5',"[51742, 19]"
"b'c\x9e,z'","[49337, 0]"
b'\xc9W\xf7#',"[47092, 2993]"
b'\x05\x06\x1b\xd0',"[46031, 0]"
b'e\x86\xc2d',"[42023, 0]"
b'c\x9e.\xa7',"[39440, 0]"
b'\x1d\xb9\x7f\xd3',"[39433, 403]"
b'z\xdd\xc7\x86',"[39386, 10027]"
b'+?\x82\xd6',"[38761, 389]"
b'E\x0c\xd5\xf7',"[38014, 2]"
b'c\x9e.\xb5',"[37752, 0]"
b'c\x9e.\xb4',"[37525, 4]"
b'\x8e\xa1\x17L',"[35470, 0]"
b'c\x9e.\xa6',"[35330, 0]"
b'I\x95\xba\xfb',"[34607, 0]"
b'\x91\xdc\xd6\x91',"[34260, 0]"
b'\xd0\xfd=\x0e',"[33003, 4]"
b'p\xe01\xdd',"[32893, 0]"
b'E\x0c\xd5\xed',"[32875, 5766]"
b'\x05?\xc10',"[32472, 0]"
b'OZ\x0e\xae',"[31967, 903]"
b'B\xf2A\x84',"[31389, 2492]"
b'\xc7\xe8~#',"[31270, 323]"
b'\xce\x93D[',"[31150, 3197]"
b'\x9b\xbc<\xeb',"[30973, 23]"
b'\x86\x82d8',"[30319, 3]"
b'\x8e\xa1\x17M',"[29996, 0]"
b'\xdc\x1bP\xe1',"[29811, 41]"
b'\r\x01W\xaa',"[29315, 0]"
b'\xab\xa5\xc3\xd5',"[29164, 6257]"
b'<\xf2\xdc\xd0',"[29159, 1]"
b'\xdd\x01b\xdf',"[28763, 0]"
b'\xb8e\xb7\x0c',"[28663, 0]"
b'uT\x80\xd8',"[28637, 418]"
b'\xc9&\xf8\x83',"[28279, 0]"
b'\xdd\x01b\xdd',"[28196, 1]"
b'\xdc\x1bP\xc6',"[28151, 9911]"
b'p\x97\xa1\xa9',"[27999, 0]"
b'c\x0f\xb2\xd4',"[27776, 73]"
b'\x05\x11}\x9e',"[27759, 0]"
b'\x0c$\x02\x95',"[27680, 0]"
b'\xc6X\xdc\xed',"[27347, 0]"
b'\x82\x19\x1e\xc0',"[27314, 0]"
b'\xc7\xe8~\x1c',"[26925, 4530]"
b'\xc6X\xdc\xfc',"[26870, 0]"
b'\xc7\xe8~!',"[26632, 11251]"
b'\xb7\xd4|4',"[26488, 15264]"
b'\xdc\x90\xcd\x9d',"[26317, 231]"
b'\xc6X\xdd-',"[25919, 0]"
b'P\xc81\xaa',"[25880, 2714]"
b'z\x0c\x8c)',"[25635, 14]"
b'\xcd\xac3.',"[25465, 4897]"
b'\xb7\x96U\xe9',"[25389, 1]"
b'\x80\xaf\x0b\xbd',"[25323, 17]"
b'E\x0c\xd5\xf4',"[25243, 176]"
b'K@>o',"[25226, 11060]"
b'\xb7\xe8L\xb1',"[25009, 17]"
b'o&\x05\x7f',"[24899, 6043]"
b'Ae\x8a}',"[24745, 9]"
b'A\xad4S',"[24635, 623]"
b'c9\xbbZ',"[24218, 0]"
b'l\x0e\x92\xf8',"[24056, 10774]"
b'\x0c+\x188',"[23946, 7269]"
b'sY\xa4\xdf',"[23746, 4284]"
b'c9\xbbF',"[23572, 0]"
b'c9\xbb]',"[23544, 0]"
b'\xd7\xba\xc9\xac',"[23455, 0]"
b'c9\xbb\\',"[23250, 0]"
b'\xdc\x1bP\xe6',"[23202, 2856]"
b'\xb7\x9ac\x0c',"[23150, 0]"
b'c9\xbbP',"[23011, 0]"
b'l\x10\xae\xe1',"[22990, 7272]"
b'\xcf\x95\xbfM',"[22904, 2411]"
b'r\x01\xb8p',"[22763, 2]"
b'\xd8\x1en\xff',"[22761, 14947]"
b'h8\xc7i',"[22756, 0]"
b'p\x97\xa1\xa3',"[22693, 0]"
b'A\xad4`',"[22642, 1473]"
b'c9\xbbX',"[22320, 0]"
"b""'&\xec\xc2""","[22300, 0]"
b'c9\xbbt',"[22296, 0]"
b'c9\xbb[',"[22168, 0]"
b'\xce\x92\xa0\x80',"[22147, 6]"
b'\xd2\x1e\xbek',"[22119, 7668]"
b'uV\x85L',"[21925, 8909]"
b'c9\xbby',"[21767, 0]"
"b'\x93b""\x08'","[21511, 10196]"
b'\xd3\x19*~',"[21461, 11228]"
b'\x89\xa0\x02\xb7',"[21437, 7337]"
b'l\xa8\xf3\xa2',"[21431, 15716]"
b'c9\xbbS',"[21237, 12]"
b'l*\xf2{',"[21236, 0]"
b'f\x06\x9c\xc0',"[21219, 2]"
b'\xca\xe0p\x04',"[21207, 75]"
b'\x92\x0f8t',"[21201, 13236]"
b'c9\xbbB',"[21199, 31]"
b'\x7f\xd31+',"[21169, 6]"
b'\xd1?.\x9a',"[21140, 361]"
b'c9\xbbY',"[21119, 0]"
b'\x80-!\x1e',"[21067, 9176]"
b'y\x83\xcc\x8d',"[20930, 13579]"
b'uu3\xef',"[20885, 2328]"
b'w\xea\xef\x0b',"[20874, 4152]"
b'{\xecL\x9b',"[20866, 6]"
b'\xd2\x1e\xbeh',"[20810, 3700]"
b'\xd4\xe6\xef\x83',"[20789, 6808]"
b'\xb7\xbcBz',"[20687, 0]"
b'c9\xbbr',"[20627, 0]"
b'c9\xbbp',"[20584, 3]"
b'\xb7\xa7Rp',"[20576, 14129]"
b'\xc9@{N',"[20575, 5422]"
b'\x92\x91\xa1\xfb',"[20573, 14406]"
b'c9\xbbH',"[20483, 0]"
b'w\xea\x85\x04',"[20412, 12248]"
b'\xd4\xeeN\x82',"[20314, 13930]"
b'c9\xbbU',"[20300, 0]"
b'{\xdb\xae\xbd',"[20233, 9164]"
b'\x99\xc1\r\xe0',"[20215, 9499]"
b'p\x7f\xe9\x17',"[20073, 10125]"
b'\xdc\x1bP\xef',"[20061, 890]"
b'c9\xbbv',"[20054, 29]"
b'l\x15\xe4\xa6',"[20035, 10894]"
b'c9\xbbV',"[19976, 2322]"
b'c9\xbbE',"[19968, 0]"
b'\xb7\xa6\x11{',"[19927, 0]"
b'\xcf\x88\x8e\xa2',"[19918, 13592]"
b'\xca\xc4\x0c\x9b',"[19914, 135]"
b'c9\xbbW',"[19880, 1024]"
b'c9\xbbu',"[19862, 28]"
b'A\xad4b',"[19856, 1]"
b'\x7f\x8b\xef\xbd',"[19826, 3]"
b'c9\xbb^',"[19751, 3]"
b'\x80-%|',"[19727, 13631]"
b'\x82\x0cF\xff',"[19722, 15]"
b'c9\xbbw',"[19714, 16]"
b'\xca\xd3V\x1c',"[19710, 11145]"
b'c9\xbbD',"[19708, 0]"
b'\xac\xd2+T',"[19695, 15145]"
b'c9\xbbs',"[19669, 2754]"
b'c9\xbbR',"[19626, 2761]"
b'uFe ',"[19569, 3892]"
b'c9\xbb@',"[19509, 1]"
b'c9\xbbQ',"[19468, 5]"
b'\xd2\x1e\xbeu',"[19346, 1317]"
b'E\x0c\xd1T',"[19214, 16351]"
b'\x99\xc1\x8f:',"[19143, 11979]"
b'9\x08\xd0\xf1',"[19107, 13231]"
b'p\x7f\xe1\x05',"[19014, 2784]"
b'w\xddn\x82',"[18998, 13565]"
b'\xdc\x1bP\xe4',"[18989, 55]"
b'\x01`W\xb1',"[18955, 15961]"
b'w\xech\xfd',"[18954, 15019]"
b'uY\x0f9',"[18948, 0]"
"b'\'\xb7""\x83'","[18937, 2347]"
b'p\x97\xa1\xb6',"[18926, 14]"
b'\x99\xc1\r\xe2',"[18846, 7617]"
b'++/\xdd',"[18797, 14077]"
b'u|E\xd2',"[18793, 12617]"
b'\xb7\xab\x88K',"[18789, 15143]"
"b'\x82,X\xab'","[18755, 12]"
b'l!\xc7\xb3',"[18710, 13530]"
b'\x99\xc1\x97\x08',"[18689, 15718]"
b'\x9d:\x93#',"[18648, 15780]"
b'\xdc\x1bP\xe7',"[18636, 13807]"
b'~)xE',"[18601, 10984]"
b'\xd2\x94\xc5\xfa',"[18598, 1964]"
b'\xd2\x1d?\xb5',"[18570, 2]"
b'c9\xbbb',"[18564, 0]"
b'sY\xa4\x84',"[18563, 2630]"
b'\xdd\x01b\xde',"[18554, 11964]"
"b""\x80'\xcd\xfa""","[18522, 13591]"
"b""\xd2\x1dU'""","[18474, 16357]"
b'\x9b\xbc<\xe8',"[18407, 14504]"
b'c9\xbb_',"[18376, 0]"
b'A\xad6_',"[18372, 15501]"
b'c9\xbbq',"[18367, 2225]"
b'\x99\xc1\x8f\x14',"[18222, 3252]"
b'u_e\xed',"[18174, 9264]"
b'\xb7\xbcf\xd9',"[18109, 13047]"
b'c9\xbbC',"[18057, 3]"
