Element,Count
3,36155
6,30247
6 3,21166
11 6,12789
1,9790
11 6 3,9106
1 3,6029
11,5397
1 6,5068
4,4312
11 3,3788
55,3587
1 6 3,3534
4 3,3024
55 3,2400
11 1 6,2398
4 6,2359
4 6 3,1778
11 1 6 3,1775
6 55,1769
294,1675
2,1622
6 55 3,1399
490,1247
294 3,1184
27,1183
2 3,1175
7,1121
218,1076
11 4 6,979
64,926
6 294,918
11 1,906
6 2,901
73,872
91,865
11 4 6 3,835
490 3,826
11 6 55,789
218 3,772
4 1,769
6 294 3,765
3 7,758
27 3,750
218 6,704
6 2 3,699
6 7,690
138,688
77,671
3 73,667
490 6,664
316,650
27 6,644
11 6 55 3,639
11 1 3,607
1 55,604
3 64,580
6 3 7,562
490 6 3,511
218 6 3,507
4 1 3,501
6 64,500
6 73,500
27 6 3,496
3 316,483
446,479
145,449
11 6 2,447
148,445
3 77,440
246,437
6 91,433
648,430
993,429
269,425
4 1 6,419
278,416
6 77,414
138 3,413
6 3 64,412
5,412
11 4,409
11 6 294,405
152,405
1751,403
1 55 3,397
91 3,395
6 3 73,392
6 138,390
590,390
11 6 77,384
11 6 7,382
18,371
11 6 2 3,370
1 6 55,351
11 6 294 3,351
6 3 77,342
6 316,340
11 55,338
6 138 3,331
11 6 3 7,321
11 218 6,319
11 6 138,318
3 446,312
11 4 3,311
4 1 6 3,305
11 490 6,295
11 6 3 77,293
1 2,291
269 3,291
215,288
6 3 316,286
11 490 6 3,282
3 278,279
11 27 6,277
1 294,275
303,274
11 6 64,268
11 55 3,266
69 11 6,264
6 446,264
4 55,261
3 148,258
11 218 6 3,257
69,254
1 6 55 3,250
993 3,248
145 3,247
6 91 3,246
246 6,246
273,240
490 1,239
6 278,238
246 3,238
11 27 6 3,238
11 6 3 64,235
6 148,234
83,230
1 7,230
1 294 3,226
4 55 3,225
145 6,225
648 3,225
215 3,224
1751 3,223
152 3,223
5 3,223
6 3 446,221
6 1751,221
11 6 73,221
504,220
11 6 138 3,218
11 218 6 148,216
18 3,216
6 18,214
303 3,212
590 3,211
648 6,210
6 993,209
6 215,206
11 4 1 6,206
1 218,205
136,202
5 6,202
27 1,201
11 6 3 73,200
269 6,200
