Element,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9100
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3561
1 6 3,3535
4 3,3000
55 3,2377
11 1 6,2375
4 6,2359
4 6 3,1779
11 1 6 3,1753
6 55,1749
294,1653
2,1601
6 55 3,1374
490,1225
27,1188
294 3,1161
2 3,1152
7,1100
218,1055
11 4 6,954
64,929
6 294,912
11 1,900
6 2,882
73,849
91,838
490 3,821
11 4 6 3,809
11 6 55,783
218 3,760
4 1,754
6 294 3,743
3 7,734
27 3,730
218 6,695
138,685
6 2 3,673
77,671
6 7,667
490 6,662
3 73,642
27 6,640
11 6 55 3,639
316,628
11 1 3,611
1 55,602
3 64,556
6 3 7,538
6 73,504
27 6 3,490
218 6 3,487
4 1 3,486
3 316,482
6 64,480
446,461
145,445
3 77,431
148,427
6 91,426
11 6 2,422
4 1 6,420
246,416
11 6 294,409
648,409
993,408
11 4,408
152,401
5,401
269,399
590,395
6 3 73,394
6 77,393
138 3,390
278,390
6 3 64,388
1751,380
6 138,370
11 6 77,360
11 6 7,359
18,358
11 6 2 3,355
11 6 294 3,344
1 6 55,332
11 55,329
6 138 3,322
11 218 6,319
6 316,318
6 3 77,311
3 446,307
11 6 3 7,297
1 2,291
269 3,288
11 6 3 77,285
11 490 6 3,282
4 1 6 3,280
11 27 6,274
3 278,273
11 55 3,268
6 3 316,263
215,259
4 55,257
6 446,255
69,252
11 218 6 3,251
1 294,249
11 6 64,247
6 91 3,247
145 3,243
69 11 6,242
11 27 6 3,240
3 148,235
1 294 3,229
648 3,228
1 7,228
215 3,227
1 6 55 3,226
11 6 3 64,226
993 3,223
5 3,222
504,220
1751 3,220
246 6,218
6 278,217
11 6 73,216
152 3,215
490 1,214
273,214
590 3,211
246 3,210
303 3,210
5 6,210
6 993,209
6 148,208
83,206
1 218,206
6 18,204
11 4 1 6,202
145 6,200
6 1751,199
27 1,198
4 55 3,198
18 3,197
6 3 446,197
136,194
69 6,194
6 152,191
11 6 3 73,191
11 218 6 148,191
6 3 148,186
648 6,185
1 2 3,180
11 6 316,179
6 590,178
11 2,177
269 6,177
737,176
1 138,176
3 737,173
11 6 737,171
6 3 278,171
1 64,170
69 3,170
69 11 6 3,166
4 6 55,164
1 6 294,164
1 6 2,161
987,161
504 3,161
11 6 83,161
1 218 3,160
1 91,159
6 303,158
509,156
11 1 6 55,156
17,155
246 6 3,155
6 504,153
11 6 3 316,152
6 215 3,151
11 490,151
4 294,150
273 3,150
11 6 446,150
1 73,150
1 3 7,149
11 6 215,149
1779,147
490 1 3,147
6 737,146
11 6 91,145
6 83 3,143
4 6 55 3,143
146,141
69 6 3,141
3 136,141
6 18 3,140
635,139
11 294,137
4 2,137
54,137
11 218 6 3 148,136
11 4 1 6 3,135
1017,134
1 218 6,134
1105,133
2186,133
11 1 6 55 3,133
6 273,132
5 6 3,130
1 6 2 3,130
4426,129
11 2 3,129
3347,128
622,128
2309,128
3620,128
11 7,128
1 77,128
11 6 667,127
2009,126
1 6 7,126
11 6 3 446,126
605,126
3317,125
484,125
1059,125
656,125
4 490,124
1164,123
488,123
6 1751 3,123
1490,122
218 6 148,122
6 3 737,122
2081,122
288,121
616,121
749,121
1 6 138,121
83 3,121
3315,121
607,120
643,120
6 136,120
532,119
1850,119
4 2 3,119
40 3,119
1180,118
6 83,118
314 3,118
11 6 136,117
640,117
11 40 6,117
1078,117
849,116
922,116
4035,116
483,116
17 3,116
1 6 3 7,116
55 294,115
3589 3,115
40 6,114
1 6 64,114
1057,114
1777,114
1855,114
3826,113
490 1 6,113
1581,112
11 64,112
987 6,112
2247,111
11 27,111
246 11 6,111
640 3,110
1637,110
11 3 7,110
11 5 6,109
11 648 6,109
648 6 3,109
485,108
3090,108
6 152 3,108
14,107
295,107
11 6 3 737,107
11 6 303,107
2985,107
638,107
928,106
82,106
11 490 3,106
621,105
6 993 3,105
1 3 64,105
1 138 3,105
11 6 91 3,105
11 6 273,104
217,104
11 6 278,104
3347 3,104
72,103
11 6 148,103
799 3,103
1599,103
6 378,103
275,103
617,103
535,103
622 3,103
801,103
145 11 6,102
90,102
1056,102
1 3 73,102
217 3,101
11 6 378 3,101
1 218 6 3,101
2895,101
1596,101
11 6 215 3,101
3620 3,99
3764 3,99
621 3,99
288 3,99
11 6 83 3,99
1065,99
3315 3,99
11 6 1751,98
2309 3,98
485 3,98
11 6 662 136,98
3317 3,98
1017 3,98
1777 3,98
1 278,98
1177,97
2081 3,97
6 590 3,97
1 18,97
275 3,97
3003,97
3356,97
11 3 73,97
483 3,97
72 3,96
1 6 77,96
2344,96
4 7,96
52 3,96
11 1 6 7,95
205,94
135,94
4 6 294 3,94
295 3,94
11 6 3 278,94
1 91 3,94
3 14,93
4035 3,93
6 3 136,93
1 3 316,93
4 218,93
291,93
1059 3,92
27 55,92
1 993,92
293,92
3090 3,91
656 3,91
2324,91
922 3,91
849 6,90
3181,90
4 218 3,90
323,89
1 6 138 3,89
218 55,89
1056 3,89
1 446,89
4 490 3,89
4 64,89
314 6,89
607 3,89
490 55,88
2895 3,88
11 77,88
11 40 6 3,88
11 6 916,88
4 73,87
1599 3,87
1177 6,87
11 6 18,87
3003 3,86
2344 6,86
269 1,86
11 4 1,86
11 6 993,85
54 3,85
612 3,85
2247 3,85
3001 3,85
1 3 77,85
4426 3,84
27 1 6 3,84
11 6 3 148,84
801 3,84
6 14,83
11 314 6,83
218 6 3 148,83
1039 3,83
928 3,83
612,83
55 7,82
246 1,82
1779 6,82
488 3,82
1596 3,82
4 6 7,82
643 3,82
378 3,82
4 6 294,82
1581 3,82
146 3,82
11 6 438,82
2009 3,81
3620 6,81
11 6 378,81
40 6 3,81
6 273 3,81
6 3 14,80
295 6,80
584,80
2344 3,80
11 6 504,80
55 73,80
11 6 152 3,80
11 1 55,79
677,79
4 3 7,79
11 1 6 3 7,79
617 3,79
3 205,79
11 6 3 662 136,79
880 3,79
3 86,79
1490 3,79
11 218 3,78
1 6 3 64,78
1 1751,78
1777 6,78
622 6,78
1078 3,78
2081 6,78
1 6 3 73,78
3090 6,78
1 6 91,78
11 4 1 3,77
801 6,77
11 6 3 135,77
1 3 446,77
11 6 152,76
11 6 993 3,76
11 6 90,76
54 6 3,76
6 438,76
291 3,76
11 1 6 2,76
4 27 3,76
3826 6,76
2 55 3,76
1581 6,75
378,75
275 6,75
1177 3,75
1596 6,75
640 6,75
633,75
922 6,75
643 6,75
535 3,75
4426 6,75
987 3,74
145 11 6 3,74
3347 6 3,74
1596 6 3,74
3003 6,74
799 6,74
246 11 6 3,74
3 667,74
6 3 667,73
485 6,73
2081 6 3,73
3315 6,73
635 6,73
27 55 3,73
1 648,72
2324 6 3,72
52 6,72
1489,72
17 6 3,72
1164 6,72
484 3,71
622 6 3,71
11 3 316,71
2009 6,71
621 6,71
3589 6,71
55 294 3,71
82 6,70
17 6,70
56,70
1144,70
6 55 294 3,70
1855 6,70
11 490 1 6,69
11 648 6 3,69
11 6 273 3,69
514,69
2247 6,69
72 6,69
1057 6,69
1490 6,69
251 3,69
1065 3,69
1 6 3 316,69
146 6,68
3315 6 3,68
509 6 3,68
6 2 55,68
6 378 3,68
1180 6,68
3090 6 3,68
1 6 316,68
644,68
535 6,68
11 1 6 215,67
3 87,67
11 4 6 55 3,67
146 6 3,67
4 490 6,67
3 438,67
4 218 6 3,67
605 6,66
922 6 3,66
293 3,66
69 11 1 6,66
11 1 6 138 3,66
3 644,66
1105 3,66
218 55 3,66
145 1 6,65
6 55 7,65
11 6 504 3,65
4 6 73,65
849 3,65
1017 6,65
11 6 135,65
1779 6 3,65
2324 6,65
5 1,65
11 27 1 6 3,65
1 590,65
251 6,65
643 6 3,64
4 91,64
1770,64
1 215,64
1850 6 3,64
70 6,64
2 294,64
11 6 56,64
1 6 91 3,64
78,64
438,64
69 1,63
897,63
11 6 18 3,63
291 6,63
1 6 993,63
269 1 6,63
3001 6 3,63
4315 6,63
4 6 2 3,63
1 6 446,63
928 6,63
1800,63
55 77,63
487 6,62
749 6,62
6 55 294,62
55 91,62
483 6 3,62
1039 6 3,62
11 4 6 2,62
3317 6 3,62
4 490 6 3,62
11 6 14,62
2344 6 3,62
291 6 3,62
218 148,62
11 1 218 6 3,62
4 3 73,62
290,62
3356 6 3,61
288 6 3,61
27 6 55,61
2 7,61
90 3,61
2895 6,61
55 316,61
6 135,61
55 138,61
1599 6,60
4 316,60
288 6,60
1 737,60
