Element,Count
3,36133
6,30225
6 3,21139
11 6,12831
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3626
1 6 3,3579
4 3,3000
4 6,2405
55 3,2377
11 1 6,2375
4 6 3,1758
11 1 6 3,1753
294,1653
2,1601
6 55 3,1440
27,1230
490,1225
294 3,1214
2 3,1152
7,1100
6 294,962
11 4 6,954
6 2,953
73,910
64,907
11 1,880
91,838
11 4 6 3,809
6 294 3,807
490 3,799
11 6 55,761
4 1,754
3 7,734
138,730
27 3,730
6 7,724
27 6,674
6 2 3,673
3 73,642
490 6,642
316,628
11 6 55 3,620
11 1 3,588
4 1 3,558
490 6 3,557
3 64,556
6 73,544
6 64,543
27 6 3,541
6 3 7,538
3 316,525
145,487
218 6 3,487
148,486
6 91,472
993,470
3 77,469
648,468
269,462
446,461
4 1 6,459
11 6 294,458
5,453
6 3 64,451
11 4,448
11 6 77,441
91 3,439
152,437
590,437
6 3 73,435
1 55 3,431
11 6 2,422
246,416
11 6 2 3,407
6 77,393
278,390
138 3,390
6 316,384
11 55,382
11 6 294 3,381
1751,380
6 138 3,373
6 138,370
11 6 138,366
11 4 3,360
11 6 7,359
3 446,354
18,345
11 490 6,333
1 2,333
1 6 55,332
269 3,330
11 6 3 77,325
11 27 6,321
6 3 77,311
11 490 6 3,311
4 55,309
11 6 3 7,297
11 218 6 3,296
6 446,293
993 3,291
6 91 3,291
69,290
6 278,289
145 3,285
246 6,282
11 27 6 3,282
273,281
4 1 6 3,280
83,280
11 6 3 64,277
648 3,277
11 6 73,273
4 55 3,268
215 3,266
145 6,264
6 3 316,263
6 1751,263
152 3,261
3 278,259
215,259
11 6 138 3,257
504,254
5 6,254
6 993,250
1 294,249
27 1,249
6 18,248
11 6 64,247
269 6,245
11 6 316,244
5 3,243
69 11 6,242
69 6,239
3 148,235
136,232
1 6 55 3,226
11 6 737,224
69 11 6 3,218
3 737,218
504 3,217
6 3 278,214
490 1,214
1 138,214
4 294,212
246 3,210
17,208
246 6 3,207
1 294 3,206
273 3,204
6 737,202
11 4 1 6 3,202
11 6 83,202
69 6 3,201
6 590,200
1 218 3,200
1 6 2,200
11 218 6 3 148,195
1 91,194
490 1 3,194
1779,194
3 136,194
11 6 3 316,193
11 218 6 148,191
11 6 446,191
1164,191
3317,191
6 215 3,189
3589,189
1 6 294 3,187
6 504,186
6 83 3,186
2186,186
54,185
648 6,185
6 83,184
656,184
4 490,181
4 6 55 3,181
1 2 3,180
616,179
621,179
1 6 2 3,179
11 6 3 737,178
6 18 3,178
1017,178
622,178
4 2,178
484,177
40 3,176
640,176
314,176
1599,176
737,176
1105,176
27 1 6,175
11 6 667,175
11 6 3 73,174
295,174
749,174
6 273,174
605,173
1637,173
3001,173
11 6 136,172
4 2 3,172
4426,170
1078,169
1180,169
11 7,169
2309,169
1057,169
2895,169
1850,168
11 27 3,168
72,167
145 6 3,167
3315,167
6 3 737,166
6 303 3,166
488,166
17 3,165
1059,165
11 6 3 446,165
617,164
3347,163
1 316,163
11 6 148,163
922,163
275,163
314 3,163
6 136,163
1 6 3 7,162
4 7,162
288,162
2009,161
1777,160
6 152 3,160
1177,159
502,159
3090,158
4426 3,157
1 138 3,157
6 378,156
799,156
6 1751 3,156
2 55,156
293,155
2324,155
849,155
11 6 273,155
6 590 3,154
1180 3,154
640 3,154
269 11 6,154
612,153
3589 3,153
2309 3,153
145 11 6,153
490 1 6,153
4 294 3,153
2895 3,152
638 3,152
1855,151
6 504 3,151
90,151
485 3,151
1490,151
52,150
11 64,150
11 40 6,150
1 73,150
2985,150
217 3,149
11 6 215,149
1 3 7,149
928,148
11 5 6,148
1 6 73,148
11 218 3,148
605 3,148
487,147
145 1,147
621 3,147
1 6 64,146
799 3,146
246 11 6,146
70,146
11 218,146
2247 3,146
6 273 3,145
2344 3,145
3317 3,144
323 3,144
52 3,144
11 648 6,144
11 1 6 55,143
3003,143
2 55 3,143
484 3,142
1855 3,142
987 3,142
11 6 1751,141
11 6 303,141
3620 3,141
27 1 6 3,141
1 993,141
3356,141
6 667,141
11 6 378 3,140
1 91 3,140
251,139
11 6 3 148,139
4035 3,139
378,139
205,139
670,138
509 3,138
11 1 6 7,138
535,138
11 1 6 77,138
3826 3,138
1637 3,138
1 446,138
1164 3,138
11 6 590,137
1017 3,137
11 6 916,137
17 6,137
3764 3,137
11 294,137
1850 3,136
2985 3,136
4 73,136
3 14,136
3090 3,135
3315 3,135
2344 6,135
1059 3,134
3001 3,134
4 490 3,134
11 6 3 278,134
11 6 662 136,134
11 6 18,133
11 314 6,133
4 27,133
1 3 316,133
4 6 2,133
11 6 3 135,133
11 1 6 294 3,133
72 3,133
638 6,133
135,132
656 3,132
11 3 73,132
11 1 6 138,132
2895 6,132
6 3 136,132
251 3,131
146 3,131
11 6 993,131
11 5 6 3,131
3 667,131
1 590,131
1581 3,130
1105 6,130
502 3,130
218 6 3 148,129
246 1,129
622 6,129
1 6 138 3,129
1177 6,129
11 6 83 3,129
488 3,129
4 6 3 7,128
3 205,128
6 14,128
6 438,127
4 64,126
11 91,126
4 6 294,126
490 55 3,126
11 6 152 3,125
82 6,125
1 1751,124
499,124
2081 6 3,124
275 3,123
3003 3,123
3181 6 3,123
1489,123
11 6 90,123
27 55,123
987 6 3,123
1581 6,123
4 6 7,122
617 3,121
1177 3,121
11 6 135,121
4 3 64,121
584,121
922 6,120
146 6 3,120
3090 6,120
4 91,120
72 6,120
11 6 303 3,120
3589 6,120
488 6,120
82 3,120
1 6 993,120
378 3,119
3181 6,119
11 6 3 136,119
3315 6,119
11 3 316,119
1596 6 3,119
4 27 3,118
1779 3,118
1057 6,118
11 6 504,117
55 3 7,117
1059 6,117
1180 6 3,117
11 3 77,116
246 11 6 3,116
487 3,116
2 294,116
483,116
6 55 294,116
11 1 6 2 3,116
11 1 55,116
3764 6,115
295 6,115
217 6,115
2247 6,115
1144,115
490 2,115
3826 6,115
11 6 590 3,115
55 7,114
677,114
799 6,113
2324 6,112
6 378 3,112
11 1 6 215,112
56,111
11 27,111
6 677,110
11 640 6,110
5565,110
1599 6 3,110
3090 6 3,110
218 55 3,109
616 6,108
1 6 446,108
3315 6 3,108
218 6 55 3,108
1850 6 3,108
1 3 446,107
14,107
2009 6 3,107
1007,106
55 77,106
612 6 3,106
4426 6,106
4 218 6,105
509 6 3,104
11 6 278,104
11 314 6 3,103
801,103
1 6 91 3,103
6 55 7,102
291 6,102
323 6,102
3 677,101
11 6 55 3 7,101
5 55,100
361 3,100
512,100
11 6 3 633,99
4 590,98
799 6 3,96
1180 6,95
3 662,95
3 2145,95
69 4 6,93
2247,93
291,93
1524,92
448,92
6 512,92
259,91
648 6 3,91
323,89
6 3182,88
11 3003 6 3,88
1056,87
1 6 737,86
2143,86
612 3,85
11 6 83 3 7,85
1685,85
777 3,85
801 3,84
6 585,84
6 662,83
11 6 139 90 18043 839,82
11 6 17559 49,82
6 3 866,82
11 6 438,82
1065,82
40 6 3,81
3 5890,81
6 3 897,80
11 1039 1 6 3,79
880 3,79
1 670,79
11 6 354 3,79
6 2304,79
2326 554 1056 1 2024 314 6 21 1121 504 3,78
1801 3,78
1078 3,78
11 1 6 91 3,78
4 640,78
11 4 3764,78
11 1 347 3 21720 7906,78
1193 6,77
11 27 6 3135 970 3485 672 49 6734 423,77
2324 1 6,77
6 526,77
303 294 3 1507,77
11 490 6 8749,77
220 3,77
69 55 3,77
11 535 1 6 83 14788,77
1440 1449 1450 11 218 40 6 2 555 378 3 7 148 667 837,77
1 6 3 934 7 11225,76
11 6 369 86,76
11 6 1885 1018 55 1065 1544 631 632 3,76
1146,76
554 11 27 1 6 342 992 3797 3121 281 373 864 2398 4565 689 2134 842 2181 807 698 3 5058 558 1854 132 815 731 934 7 49 531 470 5117 10133,76
6 829 77,76
11 3181 1 6,76
11 1 6 857 41169 2035 3449 229 364 1693 582 714 135 3820 9062 630 3960 2984,76
490 1105 1 20242,76
332 11 6,76
11 218 6 12584 109 18688,76
294 2093 7238 24187 2335,75
6 4168 2103 3 15230,75
2 90 3 21521,75
288 3356 6 3,75
329 7794 6 2155,75
218 55 884 2072 3 6046 10878 148 73,75
1 83 667,75
4315 55 650 11645,74
1 6 2342 2839 215 1800 118 64 1496 422 446 452,74
6 294 26692 3,74
3 498,74
11 515 3 3618,74
3 5848 73,74
