ID,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3561
1 6 3,3510
4 3,3000
55 3,2377
11 1 6,2375
4 6,2340
4 6 3,1758
11 1 6 3,1753
6 55,1749
294,1653
2,1601
6 55 3,1374
490,1225
27,1166
294 3,1161
2 3,1152
7,1100
218,1055
11 4 6,954
64,907
6 294,890
6 2,882
11 1,880
73,849
91,838
11 4 6 3,809
490 3,799
11 6 55,761
4 1,754
218 3,743
6 294 3,743
3 7,734
27 3,729
218 6,680
6 2 3,673
6 7,667
138,666
77,648
3 73,643
490 6,642
316,628
11 6 55 3,620
27 6,615
11 1 3,588
1 55,578
3 64,556
6 3 7,538
490 6 3,489
218 6 3,487
4 1 3,486
6 73,480
6 64,480
27 6 3,474
3 316,463
446,461
148,427
145,425
11 6 2,422
246,416
3 77,412
648,409
6 91,408
993,407
269,399
4 1 6,394
6 77,393
138 3,391
278,390
11 6 294,390
11 4,388
6 3 64,388
152,384
5,384
1 55 3,382
1751,380
91 3,378
6 3 73,373
6 138,370
590,370
11 6 7,359
11 6 77,359
11 6 2 3,345
1 6 55,332
18,332
11 6 294 3,325
6 316,318
11 55,312
6 3 77,311
11 218 6,302
11 6 3 7,297
11 6 138,297
3 446,289
11 4 3,289
6 138 3,283
4 1 6 3,280
11 490 6,275
1 2,269
11 6 3 77,267
269 3,266
6 3 316,263
11 490 6 3,260
215,259
3 278,259
11 27 6,256
303,252
1 294,249
11 6 64,247
11 55 3,246
69 11 6,242
4 55,238
6 446,237
3 148,235
69,235
11 218 6 3,234
6 91 3,227
145 3,227
1 6 55 3,226
993 3,221
246 6,218
6 278,217
490 1,214
273,214
11 27 6 3,213
11 6 3 64,212
246 3,210
6 148,208
648 3,208
1 7,208
83,206
1 294 3,206
215 3,205
504,204
152 3,199
145 6,199
1751 3,199
18 3,199
6 1751,199
4 55 3,198
11 6 73,197
6 3 446,197
590 3,195
11 6 138 3,194
6 993,192
11 218 6 148,191
303 3,190
5 6,187
5 3,187
6 18,187
648 6,186
1 2 3,181
6 215,180
11 4 1 6,180
27 1,178
269 6,177
11 6 316,177
136,176
737,176
11 6 3 73,175
6 152,173
69 6,171
1 218,171
69 11 6 3,166
6 3 148,161
11 2,159
6 590,157
1 138,156
69 3,154
269 6 3,153
3 737,152
6 3 278,150
1 3 7,150
4 294,150
1 73,150
11 6 215,149
1 64,148
1 6 294,146
11 6 91,145
987,144
4 6 55,144
246 6 3,143
1 91,143
6 303,141
17,141
1 218 3,139
1 6 2,139
40,137
6 504,137
11 294,137
11 6 737,136
11 1 6 55,135
11 4 1 6 3,134
11 6 3 316,133
6 737,133
504 3,132
11 6 83,132
69 6 3,131
11 6 446,131
11 490,130
490 1 3,130
635,129
273 3,128
4 6 55 3,127
3317,126
509,126
6 215 3,126
1164,126
1 6 294 3,125
1779,125
6 83 3,123
6 18 3,123
83 3,122
3 136,122
54,120
6 273,120
314,119
1 218 6,118
3589,118
146,117
4 2,116
11 218 6 3 148,116
483,116
2186,116
5 6 3,115
6 83,115
11 1 6 55 3,115
4426,114
6 3 737,112
1017,112
11 27,111
1105,111
11 2 3,110
2309,109
27 1 6,109
1 6 7,108
11 6 3 737,108
4315,108
11 6 667,108
3347,108
14,107
11 6 3 446,107
1850,107
40 3,107
643,107
3620,107
145 6 3,107
484,107
11 294 3,106
605,106
288,106
295,106
1078,105
217,105
2081,105
72,105
6 1751 3,105
656,104
275,104
801,103
1599,103
617,102
1 6 2 3,102
1490,102
82,102
1059,101
11 6 278,101
6 136,101
218 6 148,101
3826,101
4 294 3,100
11 6 148,100
2009,100
622,100
607,100
1 6 138,100
11 6 136,99
488,99
55 294,99
4 2 3,99
640,99
4035,99
11 27 3,99
1777,99
1180,98
490 1 6,98
17 3,98
3764,98
1 6 64,97
3315,97
4 7,97
799,96
1057,96
293,96
11 40 6,96
638,96
6 378,96
11 6 215 3,96
269 11 6,96
269 11 6 3,95
1 316,95
2247,95
2985,95
11 7,95
314 3,95
1637,94
291,94
1 3 73,94
621,94
485,94
1855,93
1581,93
1 6 3 7,93
1177,91
648 6 3,91
246 11 6,91
922,91
6 303 3,91
3090,91
640 3,90
2895,90
323,89
1039,89
880,88
52,88
1 77,88
11 6 273,88
11 64,87
3589 3,87
605 3,87
987 6,86
11 5 6,86
11 6 91 3,86
2247 3,86
1 3 64,86
11 218,86
6 504 3,86
11 3 7,85
612,85
928,85
612 3,85
90,85
251,85
11 648 6,85
11 490 3,85
532,84
801 3,84
928 3,84
487,84
2344,83
1 138 3,83
70,83
11 6 303,83
2324,83
6 273 3,83
4426 3,83
52 3,83
1777 3,83
616,82
502,82
1164 3,82
11 218 3,82
1180 3,82
799 3,82
490 1 6 3,81
483 3,81
1 278,81
3356,81
667,81
535,80
2 55 3,80
11 6 378 3,80
3001,80
1 6 73,80
2344 3,80
621 3,80
378,80
1078 3,79
6 590 3,79
1 18,79
218 6 3 148,79
145 11 6,79
11 6 378,79
3764 3,79
11 3 73,79
849,78
1 6 91,78
4 27,78
2309 3,78
11 1 6 2,78
11 40 6 3,78
2895 3,78
288 3,77
3620 3,77
11 6 83 3,77
1596,77
532 3,76
145 1,76
11 6 3 278,76
880 3,76
11 6 590,76
1 6 77,76
1017 3,76
3090 3,76
987 3,75
11 6 993,75
1065,75
4035 3,75
11 1 6 138,75
485 3,75
535 3,75
11 6 3 438,75
3003,74
11 6 662 136,74
27 1 3,74
135,74
1 993,73
1 648,73
6 3 136,73
2 55,73
11 73,73
17 6,73
3347 3,73
11 6 1751,73
2081 3,73
922 3,72
4 6 294 3,72
484 3,72
635 3,72
1850 3,71
11 4 1,71
4 73,71
2324 3,71
4 6 2,71
656 3,71
488 3,71
1056 3,71
11 77,71
2985 3,70
323 3,70
3826 3,70
11 314 6,70
638 3,70
4 3 7,70
1 1751,70
849 3,69
54 3,69
72 3,69
638 6,69
5 1,69
3 14,69
2344 6,69
82 3,68
11 6 135,68
11 1 55,68
40 6 3,68
1105 3,68
6 438,67
509 3,67
1105 6,66
11 6 303 3,66
314 6,66
295 3,66
749,66
801 6,66
4 6 294,66
3 205,65
3003 3,65
11 1 6 294 3,65
3001 3,65
4 218,65
487 3,65
11 6 916,65
55 73,65
1059 3,65
146 3,65
499,64
11 6 18 3,64
2009 3,64
640 6,64
622 3,64
11 6 152 3,64
3 667,64
55 294 3,64
1 3 446,64
749 3,64
622 6,64
11 6 438,64
378 3,63
2895 6,63
749 6,63
1 152,63
4 64,63
1581 3,63
11 1 6 64,63
4 490 3,63
55 7,62
11 6 152,62
4 490,62
1177 3,61
11 6 3 135,61
11 6 993 3,61
6 667,61
509 6,60
11 4 1 3,60
1779 3,60
490 55 3,60
799 6,60
11 1 6 294,60
1 218 6 3,60
1581 6,60
922 6,60
3589 6,59
295 6,59
3 86,59
3620 6,59
11 1 6 3 7,59
11 1 6 2 3,59
1489,59
438,59
4 3 73,59
535 6,58
3181 6 3,58
3003 6,58
11 1 6 77,58
11 1 218 6,58
6 662 136,58
217 6,58
3090 6,58
2 294,58
1779 6,58
275 3,58
644,58
617 6,57
3 677,57
27 55 3,57
617 3,57
1 3 77,57
11 6 90,57
4 6 3 7,56
1 3 316,56
4315 6,56
897,56
3826 6 3,56
2009 6,56
86,56
218 55 3,56
11 6 590 3,56
205,56
1855 6 3,56
616 6,56
3315 3,55
485 6,55
11 1 6 138 3,55
4 1 55,55
488 6,55
3315 6,55
11 490 1 6,55
4 490 6,55
6 135,55
616 3,55
290,55
4426 6,55
514,55
490 55,55
509 6 3,54
1777 6,54
11 4 6 2,54
612 6,54
1057 6 3,54
3317 3,54
3347 6,54
3090 6 3,54
2186 3,54
643 6,54
55 316,53
3 87,53
11 3 64,53
2344 6 3,53
11 6 3 662 136,53
145 11 6 3,53
1057 6,53
11 91,53
11 6 3 136,53
4 6 73,53
11 4 6 3 7,53
6 3 667,53
1490 6 3,53
603,52
6 55 316,52
4 6 3 64,52
633,52
1039 6,51
2 7,51
483 6,51
4 6 2 3,51
4 6 7,51
4 138,51
11 1 6 378,51
246 11 6 3,51
288 6 3,51
32,51
11 293 6 3,51
40 6,51
1599 6,51
11 5 6 3,51
4 3 64,51
490 7,51
3317 6,51
1535,51
1 3 278,50
11 6 512 3,50
1855 3,50
2247 6,50
1065 3,50
1 737,50
54 6 3,50
11 27 1 6,50
6 378 3,50
6 55 3 64,50
3001 6,50
211,50
4 91 3,50
