ID,Count
3,41645
6,36261
6 3,27151
11 6,18686
1,16772
11 6 3,15084
3734 3,12754
1 3,11930
11 6 19489 3459,11900
11,11586
1 6,10935
4,10343
1057 40636,10178
11 3,9782
490 6 55 3,9618
1 6 3,9330
55,9265
880 6 3 1104 265 7 1579,9202
4 3,9054
4 28053 27 6 3 897,8794
337 14023 218 294,8771
1 6 77,8745
4 55 8501 3,8721
6 18 499,8718
3357 6 351 1643 3395 504 273 243 4645 3818 422 458 8482 5130,8705
11 6 296 512 522 1044 1069 3612 5731 64 5487 8580 3404 670 7201 10252 5428 2379 610 9268 7 8828,8702
11 6 3 20112,8639
11 6 230 3607 3 316,8593
91 30313,8453
4974 1 6 294 3,8445
55 3,8333
11 1 6,8285
27 55 3 64 3553,8278
3235,8269
11 1802 27 40 6 1906 1770 1168 555 138 3945 2044 368 90 777 4563 3666 672 3741 3 3805 709 130 1036 64 847 7 11094 4428 6189 1956 49 205 9901 10716 3910 1507 667 916 4981 836 3416 793,8206
4 5 3 9969,8199
27 1 218 6 55 138 1549 889 632 1851 901 361 5668 255 910 1690 3517 83 3 278 1138 7 5337 85 86 207 3447 12798 419 606 7876 209 18216 3565 210 8737 4528 87 3616 214 148,8187
146 218 4163,8176
4 6,8170
11 6 993 15335,8163
11 6 247 4500 762 45 523 64 2387 5178,8124
6 23381 3,8077
11 6 26746 55,8047
1 6 1644 3,7916
11 1 6 3,7915
69 5092 5093 4831 5094 4376 4832 5095 5096 5097 5098 5099 5100 4833 4834 4835 4836 4840 4841 5101 324 325 338 339 1214 1225 1236 1247 1257 1260 1271 1282 1287 1288 1289 1290 1291 1292 1294 1295 1296 1297 1298 1299 1300 1301 1305 1351 1362 1373 1384 1395 1406 1417 1428 1436 1437 3894 2019 817 11 7792 1996 1997 160 27 218 6 1906 56 946 1116 350 5102 4442 356 863 1461 20 3717 357 1765 3337 845 3871 1646 604 1121 1536 254 361 255 1985 1806 364 1692 25 230 155 825 768 2040 4060 1807 259 233 1863 3120 2270 235 1464 236 237 3880 1808 5688 516 884 2276 1030 774 371 775 46 159 1710 7072 278 3508 3638 135 866 148 630 434 435,7914
2327 1162 11 218 6 510 2363 138 578 686 354 4696 1644 2258 2070 2260 3870 1839 4444 901 540 4714 360 1983 1123 1647 1125 4721 910 5545 2035 7465 256 1692 582 4980 824 230 583 764 765 2037 3499 2872 155 1825 1650 258 3143 512 797 231 769 1807 688 232 2267 2043 930 1602 259 157 4728 3140 513 1605 1863 2269 1463 1865 235 1464 10486 1034 882 1808 4737 3736 2278 90 521 379 380 5442 294 135 77 136 148 452 494 266 316,7906
6 398 1007,7867
11 4 515 3 77,7853
635 6 8757 3,7846
11 6 993 273,7812
11 6 1748 737,7811
3 205 7358,7809
8088 138,7790
27 6 2 138 1765 6109 3 1149 7 2808 738,7785
19156 4527,7778
7430 11 1 218 6 6406 2977 10461 7896 148 667 438 3354 4612,7767
4 6 3,7767
11 40 6 18400 3,7766
804 11 146 6 28154,7758
6 19117 737 7844,7748
487 6 5606 137,7731
6 3387 299 248 2136 306 23187 312,7727
11 27 218 6 215 1801 278 7 1495 4387 1496 12411 5344 4389 1500 205 3925 77 136,7725
1056 1 2 3,7713
11 4 6 2 7 17798 17234 3709 2243 74 1529 321 446 316,7712
275 1 4721,7670
27 1 6 347 3,7664
294,7664
3 31477,7660
11 922 6634,7658
11 6 3 2243 14565,7655
6 4369,7653
11 218 6 3384 139 303 357 372 90 784,7640
11 6 303 273,7614
82 55 8075 77 73,7610
799 6 15634 3,7607
6 55,7604
6 590 6726 568 3059,7591
11 4 6 888 12 10697,7576
11 3317 27 1 6 857 860 1603 12865 1128 598 12 5051 9949 10242 3 278 7 2858,7567
1439 987 218 6 1644 1646,7563
303 1024 1830 2159 3603 21005 3,7555
6 2866,7552
11 4 1 6 4160 294,7551
1 6 378,7521
490 1495 2143,7507
2,7504
4841 6 2398,7501
11 1 6 271 3 2168 6566 13892 6749 135 866 448,7497
1 218 148,7491
27 1 2024 314 1182 6 3 1481 7 15259 2849 11689 2395 7902 8937 1956 8938 10141 14692 14693 14694 11109 5912 11096 3691 205 1501 1576 1507 6256 2234 2230,7490
6 3 7049,7479
11 27 314 6 83 3 7 3859 2231,7464
11 1808 3 1080,7453
11 1997 27 6 22414,7453
6 15543 2304 4614,7453
1177 543 148 73,7451
11 13288,7450
4117 215,7447
6 2164 3,7438
11 617 1 3 446,7420
294 3,7414
4 72 11758 294 3 4792 6912,7412
22540 1144 6278 6592,7400
2 5239,7400
278 7 5636,7386
11 6 3 278 7 5473 26635,7380
11 490 2081 640 6 56 138 357 2038 2041 307 378 64 3403,7379
32300 73,7367
6 380 3 73,7366
152,7365
11 6 989 1564 446,7364
4 1 3 1138 28 7621 7627 7632 6144 8713 19614 7634 5799 13956 398 7645 10979 2845 1060 9085 2222 7 7669 7676 5131 6147 8714 7681 7683 6980 16562 1764 399 7694 10981 600 1834 6150 400 2846 5577 9089 2223 32 10276 8061 1153 22507 1934 37 14205 8778 10408 15275 87 214 12442 17548,7358
11 6 55 77 290 737,7355
6 7 1794,7350
69 11 1 6 138 83 14 3787 109 2409 64 448 449,7349
1524 11 2186 987 1 218 6 303 356 154 3337 747 3 8284 109 3398 64 3758 724 3700 552 5976 726 670 7901 77 148 446 585 573 916 245 144 4915 316,7342
328 5944 6,7335
2 5368 5874 33301 3,7334
6 26968 3 1768 5772,7332
6 55 3,7326
1 6 303 5535 2047 273 64,7308
6 152 3 677,7307
2 3,7296
11 1 6 378 1570 1014,7295
11 6 23577 3170,7289
4 1 6 3607 2853,7287
506 5804 11 622 218 6 345 3797 3387 5102 2993 1044 3391 240 2400 3762 5340 2133 6811 9384 2134 242 2135 2136 376 2181 306 783 261 3520 262 263 3 17894 148 3383,7275
11 4 218 6 41 256 363 3516 229 364 230 769 688 232 158 6728 781 46 423 148 1141 244,7274
6 2 3,7272
1569,7269
11 6 89 1144 1146 3338 3 13725 71 999 77 9126 4603,7267
1 6 2 91 3,7266
145 11 6 4179 17355,7262
11 6 6406 3,7261
1581 504 3,7257
4 2 3 832,7249
11 1 6 866 1141,7226
11 3347 6 20891 3374 558 3376 4966 438,7224
11 218 6 993 7 897 77 148,7212
11 6 1035 10125,7211
11 52 6 1748,7207
11 3347 1 5797 3 4588 7404,7206
11 6 55 3,7202
11 987 218 6 55 3262 64 148 573 916,7201
4 6 14368,7200
638 1 38608,7199
6 90 3 51,7195
273 3 5603 7,7194
4416 11 6 7938 3692 368 827 1019 90 3473 970 260 1025 1471 3 5113 7 13211 8112 3351 897 5608 87 2357 434 1003 482 916 468 3959 677 1486 316 1817 5085 4942,7192
11 17693 4136 603 6,7192
246 4 1850 3,7185
4 17499 3,7181
246 11 6 58 5846 573,7180
11 3181 1 218 6 2 56 215 775 90 1025 1146 205 77 531 446 455,7179
1539 3 12801 916 36290,7178
