ID,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3561
1 6 3,3510
4 3,3000
55 3,2377
11 1 6,2375
4 6,2339
4 6 3,1757
11 1 6 3,1753
6 55,1750
294,1653
2,1601
6 55 3,1374
490,1226
27,1169
294 3,1162
2 3,1152
7,1100
218,1057
64,908
6 294,889
6 2,882
11 1,878
73,851
91,839
11 4 6 3,809
490 3,801
11 6 55,761
4 1,755
6 294 3,745
218 3,734
3 7,734
218 6,682
6 2 3,673
138,668
77,648
3 73,643
11 6 55 3,620
27 6,616
11 1 3,588
1 55,577
3 64,556
6 3 7,537
218 6 3,487
4 1 3,486
6 73,483
6 64,465
3 316,465
446,456
148,424
145,422
11 6 2,422
3 77,414
648,411
993,411
6 91,411
269,400
4 1 6,396
11 4,391
11 6 294,391
6 77,390
6 3 64,390
5,387
138 3,385
278,385
152,384
1 55 3,381
91 3,380
6 138,372
6 3 73,370
1751,369
11 6 77,362
11 6 7,361
11 6 2 3,345
590,338
18,331
1 6 55,330
11 6 294 3,329
6 316,314
6 138 3,310
11 55,309
6 3 77,308
11 6 3 7,299
11 4 3,295
11 490 6,282
3 446,281
4 1 6 3,278
1 2,272
11 6 3 77,270
6 3 316,265
11 490 6 3,261
3 278,261
215,260
11 27 6,258
303,252
1 294,249
11 55 3,247
69 11 6,243
6 446,240
4 55,239
69,235
11 218 6 3,234
145 3,232
1 6 55 3,229
993 3,228
246 6,221
6 91 3,217
6 278,216
273,216
11 27 6 3,214
11 6 3 64,214
504,212
246 3,212
83,208
215 3,207
1 7,207
6 148,205
648 3,204
1751 3,203
152 3,202
145 6,202
490 1,202
5 3,201
6 1751,201
1 294 3,200
11 6 138 3,196
303 3,192
590 3,192
5 6,188
6 993,188
11 6 73,187
1 2 3,184
737,183
11 4 1 6,182
27 1,181
6 18,179
269 6,178
11 218 6 148,173
11 6 3 73,172
69 11 6 3,165
6 152,163
1 138,160
6 590,160
11 6 737,159
6 215,158
11 2,157
3 737,157
69 6,157
1 218,157
69 3,156
4 294,156
1 3 7,154
1 64,154
1 73,154
4 6 55,151
1 6 294,149
504 3,148
11 6 91,148
987,148
1 218 3,147
246 6 3,147
11 1 6 55,146
11 6 215,146
11 6 83,143
6 504,140
6 3 278,137
69 6 3,135
1 91,133
269 6 3,131
273 3,128
4 6 55 3,127
11 294,127
136,125
11 490,124
6 303,124
11 6 446,124
314,124
40,123
6 737,123
483,123
1017,122
54,121
1164,121
1 218 6,120
6 3 737,119
2081,117
82,117
11 7,116
2186,116
1779,115
11 27,114
640,114
27 1 3,114
275,114
11 2 3,113
1 6 138,113
72,112
4315,112
3620,112
6 83 3,111
1078,110
616,110
922,110
6 83,109
3347,109
11 1 6 55 3,109
1177,108
11 294 3,108
2895,108
1 6 7,107
749,107
3589,107
3181,106
1180,106
217,106
6 378,104
502,103
11 6 278,103
1581,103
635,103
3090,103
3001,102
1637,102
490 1 6,102
643,102
1057,101
11 6 273,101
11 490 3,101
1059,100
4 294 3,100
291,100
293,100
11 40 6,100
6 993 3,99
269 11 6,99
1039 3,98
218 6 148,98
11 218,98
1056,98
799,97
801,97
1490,97
11 6 91 3,96
217 3,96
11 6 215 3,96
145 1,95
6 152 3,95
40 3,95
11 3 7,94
52,94
40 6,94
532,93
11 6 378 3,93
605 3,93
11 6 3 446,93
2 55,92
622 3,92
1596,92
928 3,92
11 218 3,92
11 648 6,92
1 3 64,91
880,90
1 6 64,90
2009,90
2324,90
1 218 6 3,90
1 6 77,90
4035,90
1 278,90
323,89
11 6 378,89
2081 3,89
490 1 6 3,88
14,88
4426 3,88
251 3,88
648 6 3,88
638 3,88
1180 3,88
928,87
3181 3,87
11 314 6,87
11 6 438,87
622,86
4426,86
11 27 3,86
11 3 73,86
535,85
922 3,85
11 6 993,85
11 6 916,85
1 3 77,85
1637 3,85
11 77,85
1 648,84
11 6 3 278,84
11 1 6 138,84
3003,83
880 3,83
5 1,83
1 148,83
3090 3,83
612,82
52 3,82
4 490 3,82
4 73,81
487 3,81
3347 3,81
11 1 218 6,80
3 667,80
1 446,80
1581 6,80
145 6 3,80
2985 3,79
11 6 3 135,79
1 77,79
6 378 3,79
1779 6,79
27 55,79
4 7,79
4 6 7,78
801 3,78
11 316,78
11 6 3 316,78
11 1 6 2,78
2324 6 3,78
11 6 3 136,78
4426 6,78
72 3,77
483 3,77
11 6 993 3,77
1960,77
3 438,77
4 218 3,77
1 6 3 77,77
11 1 218 6 3,77
4 27,76
1637 6 3,76
11 845,76
3 662,76
83 3,76
69 11 6 55,76
4 6 316,76
6 3 667,76
4 6 294,76
11 64,75
11 6 55 3 64,75
1056 6 3,75
6 55 3 73,75
11 1850 6948 6 77 633,75
11 1 314 6 215 491 3,75
11921 11 6 2301 77,75
1030 3,75
11 490 295 1 6 3 77,75
246 1 218 6,75
6 15835 3,75
7771,75
11 218 314 6 255 248 148,75
2019 11 4 535 1 6 3 397 102 77 737,75
11 1 6 10874,75
324 331 338 339 11 6 993 1118 824 155 825 278 7 3209 1140 136,75
33878 19391,75
6 14526 3 41170 36085 713 644,75
11 6 2 294 3,75
6 3483 3 567 2310 290 312,75
11 1 218 6 41 504 46 379 3 148,75
1305 1346 1357 1373 1380 1384 1436 1437 11 4 6 15045 242 2007 5079 699 14 8810,75
507 2939 11 1 6 3680 510 5432 3483 19 1018 6214 4961 1838 762 901 1981 3367 9283 1034 995 3577 516 884 2821 521 522 598 7894 2199 2217 159 2048 1181 3632 2439 2013 807 7015 2058 1612 2221 885 455 4969 2251 1038 2147 473 10206 316,75
69 11 314 6 3 852 312 4046,75
11 801 6 33509 303 3 2364 5749 5750 64,75
11 6 4248 3 135,75
1 7054 265 7 10423,75
11 6 8797 3 446 1731 467,75
291 6 3 73,75
55 3 11682,75
1 8840 3570 446,75
972 3,75
11 6 2 3 22474 430 461 499,75
3370,75
5092 5093 4831 5094 4376 4832 5095 5096 5097 5098 5099 5100 4833 4834 4835 4836 4837 4838 4839 4840 4841 5101 324 338 339 6662 6892 5945 6711 2206 4055 1451 3419 1063 5804 340 269 11 82 3558 4145 603 1569 270 987 1 218 6 2 34837 89 5510 5619 861 42 2104 6064 3693 4686 548 303 55 247 1837 1839 687 845 5673 3501 4737 771 2281 1035 3084 90 782 6172 239 504 46 379 691 5700 4040 2217 2105 4989 2160 3804 2013 5537 4566 2077 3123 5961 10219 2192 810 3 5562 1612 136 148 2303 916 3255 3988 5934 6974 144 473 5721,75
21640 993 7132,75
11 987 6 3384 303 2282 3951 3 3374 148,75
3975 6 3,75
11 218 6 2433 4692 1754 1838 1644 2211 2070 3870 2262 3605 153 357 845 762 21 604 3333 800 358 2029 1536 229 25 582 1515 1516 258 512 231 4060 2952 3500 1463 235 1464 2434 237 4733 1858 260 4001 281 104 629 148 1656,75
11 2081 27 6 3 4619,75
2019 4037 1569 1 55 83 737,75
1453 6,75
3 6949,75
70 1 11692,75
324 331 338 339 11 27 1 218 6 21 579 540 1121 358 3 101 278 7 1528 2243 14565 321 148,75
490 749 3,75
6 32,75
303 77 662 136,75
11 6 2942 4616 3 601 573,75
612 6 142,75
679 11 6 56 25 90 3 1854 2419 1037 292,75
