ID,Count
3,36133
6,30225
6 3,21139
11 6,12769
1,9766
11 6 3,9083
1 3,6002
11,5374
1 6,5046
4,4290
11 3,3756
55,3561
1 6 3,3510
4 3,3000
55 3,2377
11 1 6,2375
4 6,2340
4 6 3,1758
11 1 6 3,1753
6 55,1749
294,1653
2,1601
6 55 3,1374
490,1225
27,1167
294 3,1161
2 3,1152
7,1100
218,1055
11 4 6,954
64,907
6 294,890
6 2,882
11 1,880
73,849
91,838
11 4 6 3,809
490 3,799
11 6 55,761
4 1,754
218 3,743
6 294 3,743
3 7,734
27 3,730
218 6,680
6 2 3,673
6 7,667
138,666
77,648
490 6,643
3 73,641
316,628
11 6 55 3,619
27 6,616
11 1 3,588
1 55,584
3 64,556
6 3 7,538
490 6 3,489
218 6 3,487
4 1 3,486
6 73,480
6 64,480
27 6 3,473
3 316,463
446,461
148,427
145,425
11 6 2,422
246,416
6 91,411
648,410
3 77,410
993,409
269,399
4 1 6,394
6 77,392
138 3,391
11 6 294,390
278,388
11 4,387
5,387
6 3 64,386
1 55 3,381
1751,380
91 3,378
152,376
6 3 73,371
590,371
6 138,370
11 6 77,361
11 6 7,359
11 6 2 3,344
18,335
1 6 55,332
11 6 294 3,326
6 316,318
6 3 77,311
11 55,310
6 138 3,307
11 218 6,301
11 6 138,298
11 6 3 7,297
11 4 3,292
3 446,288
4 1 6 3,281
11 490 6,269
1 2,268
11 6 3 77,265
269 3,265
6 3 316,263
215,260
3 278,259
11 490 6 3,256
11 27 6,252
303,251
1 294,249
11 55 3,247
11 6 64,247
4 55,237
69 11 6,237
3 148,235
11 218 6 3,234
6 446,230
6 91 3,228
145 3,228
1 6 55 3,226
246 6,219
993 3,219
6 278,216
11 27 6 3,215
273,215
490 1,214
11 6 3 64,212
1 7,209
6 148,208
504,207
648 3,207
83,206
1 294 3,206
215 3,204
246 3,204
1751 3,200
152 3,199
6 1751,199
11 6 73,199
4 55 3,199
145 6,197
6 3 446,197
590 3,195
18 3,194
6 993,193
11 218 6 148,191
303 3,191
5 6,189
69,188
5 3,187
6 18,187
648 6,186
11 4 1 6,185
11 6 138 3,184
1 218,184
1 2 3,181
136,178
269 6,177
6 215,176
737,175
11 6 316,174
11 6 3 73,173
69 6,172
27 1,170
6 152,168
69 11 6 3,166
6 3 148,160
6 590,157
1 138,156
11 6 737,154
3 737,153
69 3,152
1 3 7,151
1 73,151
6 3 278,150
269 6 3,150
11 6 215,150
504 3,145
11 6 91,145
1 6 2,145
1 64,143
987,143
1 6 294,143
11 1 6 55,142
4 6 55,142
11 6 83,140
1 218 3,139
17,139
11 294,137
246 6 3,136
11 6 3 316,135
6 504,135
1 91,135
4 294,134
6 737,134
490 1 3,133
11 490,132
11 6 446,132
509,129
6 215 3,129
635,128
4 6 55 3,127
6 303,126
314,124
1 6 294 3,123
11 218 6 3 148,122
3589,122
54,121
40,121
4 2,119
83 3,119
6 273,119
6 83,118
4426,117
3317,116
11 2,116
5 6 3,116
1164,116
2186,116
40 6,115
6 3 737,114
3 136,113
1 218 6,113
1 6 2 3,112
1017,112
11 27,112
11 2 3,111
2081,111
11 7,111
622,110
4315,110
11 6 667,110
643,110
4 490,110
27 1 6,110
11 1 6 55 3,110
616,109
11 6 3 737,109
14,108
69 6 3,108
288,108
6 1751 3,108
617,107
269 11 6 3,107
11 6 3 446,107
1105,107
484,107
621,106
801,105
11 294 3,105
1850,105
40 3,105
3347,105
1 6 138,105
1059,104
217,104
2009,104
82,104
11 6 215 3,104
273 3,103
607,103
1490,103
11 6 148,102
11 6 136,102
218 6 148,102
640,102
656,101
17 3,101
4035,101
4 294 3,100
72,100
55 294,100
922,100
1855,99
3764,99
3315,99
1078,98
1177,98
490 1 6,98
2309,98
293,98
269 11 6,98
11 3 7,97
799,97
3001,97
1599,97
11 6 278,96
2247,96
1 3 73,96
11 40 6,96
2985,96
11 4 1 6 3,96
1777,96
532,95
485,95
6 378,95
1 6 3 7,95
488,94
291,94
314 3,94
1180,93
605,93
11 490 3,93
11 64,92
246 11 6,92
3826,92
6 993 3,92
11 27 3,92
1596,91
1057,91
11 6 273,91
4 2 3,91
638,91
6 303 3,91
275,91
849,90
2324,90
605 3,90
6 83 3,90
1039,90
323,89
1 6 64,89
1 138 3,89
52,89
2247 3,89
2 55,88
2895,88
27 1 3,88
3181,87
6 152 3,87
1164 3,87
612 3,87
295,87
145 1,86
622 3,86
987 6,86
11 6 91 3,86
90,86
621 3,86
3356,86
11 648 6,86
1056,86
6 273 3,85
1 316,85
11 6 1751,85
4426 3,85
11 218 3,85
251,85
11 6 438,85
6 590 3,84
11 6 303,84
40 6 3,84
11 5 6,84
11 6 378,84
288 3,83
3620 3,83
11 218,83
612,82
3181 3,82
2309 3,82
1 77,82
483 3,82
6 3 136,81
1637,81
1 18,81
2344 3,81
11 1 6 2,81
11 6 590,81
3620,81
146,81
2895 3,81
1 6 91,80
275 3,80
490 1 6 3,79
11 73,79
11 6 662 136,79
1017 3,79
638 3,79
1180 3,79
1078 3,78
11 6 83 3,78
3347 3,78
11 6 916,78
3317 3,78
205,78
635 3,78
3764 3,78
1 278,78
987 3,77
11 6 993,77
4 27,77
1581,77
1 6 77,77
11 6 3 667,76
11 6 378 3,76
656 3,76
849 6,76
1 446,76
11 40 6 3,76
2 55 3,75
314 6,75
72 3,75
1855 3,75
295 3,75
670,75
1059 3,75
2344 6,75
11 6 3 438,75
11 6 3 135,74
11 314 6,74
11 77,74
4 6 294 3,73
2324 3,73
928 3,73
11 1 6 138,73
1 3 77,73
488 3,73
6 504 3,73
11 6 303 3,72
616 3,72
2344,71
4 218,71
484 3,71
11 91,71
11 6 3 148,71
1 91 3,71
11 1 6 7,71
4 64,71
1581 3,71
135,71
1 590,71
3003 3,70
1596 3,70
638 6,70
4 6 2,70
1 3 64,70
799 3,70
849 3,69
54 3,69
291 3,69
6 136,69
485 3,69
6 14,69
3090 3,69
490 55,69
2081 3,69
499,68
502,68
2895 6,68
1177 6,68
487 3,68
6 667,68
607 3,68
584,68
3 205,67
11 1 55,67
11 6 3 278,67
4 3 73,67
378,67
11 3 73,67
677,66
1850 3,66
11 6 504,66
70,66
378 3,66
749 6,66
4035 3,66
1 6 73,66
1 1751,66
509 6,65
1057 3,65
11 4 1,65
1 152,65
246 1,65
622 6,65
922 3,64
11 6 18 3,64
487,64
55 294 3,64
635 6,64
3589 6,63
295 6,63
55 7,63
1177 3,63
2009 3,63
2 294,63
643 6,63
11 1 6 64,63
1105 3,63
27 1 6 3,63
11 4 1 3,62
11 1 6 3 7,62
1 218 6 3,62
293 3,62
922 6,62
4 490 3,62
218 55,61
3315 6,61
1057 6,61
1599 3,61
3317 6,61
4 6 294,61
3181 6,61
6 18 3,61
52 6,61
1144,60
4 6 7,60
11 1 6 294 3,60
4 6 3 7,60
54 6 3,60
6 438,60
3356 3,60
217 3,60
146 6,60
3315 3,59
1596 6,59
928,59
217 6,59
799 6,59
3 677,59
290,59
1855 6 3,59
55 73,59
4426 6,59
4315 3,59
4 7,59
4 27 3,59
6 3 14,59
11 6 56,59
617 6,58
621 6 3,58
4 1 55,58
1 6 7,58
3003,58
617 3,58
2324 6 3,58
4 3 64,58
1 6 3 73,58
27 55,58
1855 6,58
616 6,58
11 6 90,58
622 6 3,57
605 6,57
880,57
11 3 64,57
11 1 6 2 3,57
801 3,57
218 148,57
4 77,57
11 3 316,57
72 6,57
17 6 3,56
987 6 3,56
1490 6,56
3 86,56
69 1,56
2247 6,56
11 1 218 6,56
1637 6,56
640 3,56
4 91,56
218 6 3 148,56
1850 6 3,56
749,56
880 6,55
11 6 18,55
621 6,55
1777 6,55
656 6,55
488 6,55
487 6,55
1637 3,55
644,55
1850 6,55
4 27 6,55
4 3 7,55
146 3,55
514,55
46 3,54
55 316,54
251 6,54
2081 6 3,54
1 648 3,54
17 6,54
3826 3,54
32,54
1 3 446,54
11 648 6 3,54
1 83,54
799 6 3,54
1059 6 3,53
11 6 90 3,53
4 6 2 3,53
291 6,53
4035 6 3,53
1039 3,53
269 1,53
6 3 205,53
5 1 6,53
4 218 3,53
1 6 91 3,53
269 4 3,52
1 303,52
6 205,52
1777 6 3,52
3181 6 3,52
506 11 6,52
1 3 148,52
19449,52
3090 6,52
11 1 6 3 77,52
1 152 3,52
11 1 6 294,52
4 6 73,52
246 1 3,52
928 1 6 3,52
502 6,52
294 3 64,52
11 1057 6,52
1 6 3 77,52
1 504,52
6 87,51
535 6 3,51
379,51
640 6 3,51
