Element,Count
b'\xd2\x1d9\xfa',"[168915, 0]"
b'\xc6X\xda\x88',"[122440, 0]"
b'\xb7\xf6h\xd0',"[106044, 30]"
b'E.\x1c)',"[103233, 0]"
"b'c\x9e,\xb5'","[93998, 0]"
b'V+x\xe8',"[85947, 0]"
b'\x01l|\xff',"[82713, 0]"
b'\x01l$\xce',"[79924, 0]"
b'\xd8\x1eL\xf0',"[78857, 23]"
b'\x01l$\x98',"[70613, 1805]"
"b'\xc6X\xdd,'","[66989, 0]"
b'\x01l|\xec',"[61469, 0]"
"b'c\x9e,b'","[60445, 0]"
b'\x90\xbcT\x17',"[55433, 469]"
"b'c\x9e,{'","[55335, 0]"
b'E\x0c\xd5\xf5',"[51736, 13]"
"b'c\x9e,z'","[49337, 0]"
b'\xc9W\xf7#',"[46222, 2123]"
b'\x05\x06\x1b\xd0',"[46031, 0]"
b'e\x86\xc2d',"[42023, 0]"
b'c\x9e.\xa7',"[39440, 0]"
b'\x1d\xb9\x7f\xd3',"[39310, 280]"
b'+?\x82\xd6',"[38645, 255]"
b'E\x0c\xd5\xf7',"[38013, 1]"
b'c\x9e.\xb5',"[37752, 0]"
b'c\x9e.\xb4',"[37523, 2]"
b'z\xdd\xc7\x86',"[36536, 7083]"
b'\x8e\xa1\x17L',"[35470, 0]"
b'c\x9e.\xa6',"[35330, 0]"
b'I\x95\xba\xfb',"[34607, 0]"
b'\x91\xdc\xd6\x91',"[34260, 0]"
b'\xd0\xfd=\x0e',"[33002, 3]"
b'p\xe01\xdd',"[32893, 0]"
b'\x05?\xc10',"[32472, 0]"
b'E\x0c\xd5\xed',"[31831, 2370]"
b'OZ\x0e\xae',"[31707, 0]"
b'\xc7\xe8~#',"[31171, 224]"
b'\x9b\xbc<\xeb',"[30965, 15]"
b'B\xf2A\x84',"[30663, 1750]"
b'\x86\x82d8',"[30318, 2]"
b'\xce\x93D[',"[30223, 2239]"
b'\x8e\xa1\x17M',"[29996, 0]"
b'\xdc\x1bP\xe1',"[29798, 28]"
b'\r\x01W\xaa',"[29315, 0]"
b'<\xf2\xdc\xd0',"[29158, 0]"
b'\xdd\x01b\xdf',"[28763, 0]"
b'\xb8e\xb7\x0c',"[28663, 0]"
b'uT\x80\xd8',"[28558, 151]"
b'\xc9&\xf8\x83',"[28279, 0]"
b'\xdd\x01b\xdd',"[28196, 1]"
b'p\x97\xa1\xa9',"[27999, 0]"
b'\x05\x11}\x9e',"[27759, 0]"
b'c\x0f\xb2\xd4',"[27753, 50]"
b'\x0c$\x02\x95',"[27680, 0]"
b'\xab\xa5\xc3\xd5',"[27362, 4435]"
b'\xc6X\xdc\xed',"[27347, 0]"
b'\x82\x19\x1e\xc0',"[27314, 0]"
b'\xdc\x1bP\xc6',"[27126, 31]"
b'\xc6X\xdc\xfc',"[26870, 0]"
b'\xdc\x90\xcd\x9d',"[26246, 160]"
b'\xc6X\xdd-',"[25919, 0]"
b'z\x0c\x8c)',"[25630, 9]"
b'\xc7\xe8~\x1c',"[25617, 3222]"
b'\xb7\x96U\xe9',"[25388, 0]"
b'\x80\xaf\x0b\xbd',"[25317, 11]"
b'E\x0c\xd5\xf4',"[25188, 121]"
b'P\xc81\xaa',"[25114, 1813]"
b'\xb7\xe8L\xb1',"[25003, 11]"
b'Ae\x8a}',"[24742, 6]"
b'A\xad4S',"[24447, 435]"
b'c9\xbbZ',"[24218, 0]"
b'\xcd\xac3.',"[24066, 3409]"
b'c9\xbbF',"[23572, 0]"
b'c9\xbb]',"[23544, 0]"
b'\xd7\xba\xc9\xac',"[23455, 0]"
b'\xc7\xe8~!',"[23414, 8033]"
b'c9\xbb\\',"[23250, 0]"
b'o&\x05\x7f',"[23156, 4300]"
b'\xb7\x9ac\x0c',"[23150, 0]"
b'c9\xbbP',"[23011, 0]"
b'r\x01\xb8p',"[22762, 1]"
b'h8\xc7i',"[22756, 0]"
b'p\x97\xa1\xa3',"[22693, 0]"
b'\xdc\x1bP\xe6',"[22593, 1149]"
b'sY\xa4\xdf',"[22507, 3045]"
b'A\xad4`',"[22329, 69]"
b'c9\xbbX',"[22320, 0]"
"b""'&\xec\xc2""","[22300, 0]"
b'c9\xbbt',"[22296, 0]"
b'\xcf\x95\xbfM',"[22232, 1529]"
b'c9\xbb[',"[22168, 0]"
b'\xce\x92\xa0\x80',"[22145, 4]"
b'\xb7\xd4|4',"[22142, 10918]"
b'K@>o',"[22060, 7894]"
b'\x0c+\x188',"[21863, 5143]"
b'c9\xbby',"[21767, 0]"
b'\xd8\x1en\xff',"[21467, 378]"
b'c9\xbbS',"[21237, 0]"
b'l*\xf2{',"[21236, 0]"
b'f\x06\x9c\xc0',"[21218, 1]"
b'c9\xbbB',"[21199, 0]"
b'\xca\xe0p\x04',"[21183, 51]"
b'\x7f\xd31+',"[21169, 0]"
b'c9\xbbY',"[21119, 0]"
b'\xd1?.\x9a',"[21030, 251]"
b'l\x0e\x92\xf8',"[20971, 7689]"
b'l\x10\xae\xe1',"[20921, 4691]"
b'{\xecL\x9b',"[20866, 0]"
b'\xb7\xbcBz',"[20687, 0]"
b'c9\xbbr',"[20627, 0]"
b'c9\xbbp',"[20583, 2]"
b'c9\xbbH',"[20483, 0]"
b'c9\xbbU',"[20300, 0]"
b'uu3\xef',"[20205, 1648]"
b'c9\xbbv',"[20047, 2]"
b'\xc9@{N',"[19987, 1183]"
b'c9\xbbV',"[19969, 0]"
b'c9\xbbE',"[19968, 0]"
b'\xb7\xa6\x11{',"[19927, 0]"
b'\xdc\x1bP\xef',"[19913, 145]"
b'\xd2\x1e\xbek',"[19909, 5458]"
b'\xca\xc4\x0c\x9b',"[19872, 93]"
b'c9\xbbu',"[19862, 0]"
b'c9\xbbW',"[19858, 0]"
b'A\xad4b',"[19855, 0]"
b'\x7f\x8b\xef\xbd',"[19824, 1]"
b'w\xea\xef\x0b',"[19790, 2478]"
b'c9\xbb^',"[19750, 2]"
b'\xd2\x1e\xbeh',"[19736, 2626]"
b'\x82\x0cF\xff',"[19716, 9]"
b'c9\xbbw',"[19713, 0]"
b'c9\xbbD',"[19708, 0]"
b'c9\xbbs',"[19646, 0]"
b'c9\xbbR',"[19564, 0]"
b'c9\xbb@',"[19508, 0]"
b'c9\xbbQ',"[19468, 1]"
b'uV\x85L',"[19368, 6352]"
b'\x89\xa0\x02\xb7',"[19322, 5222]"
b'\xdc\x1bP\xe4',"[18971, 37]"
b'\xd2\x1e\xbeu',"[18958, 929]"
b'\xd4\xe6\xef\x83',"[18957, 709]"
b'\x80-!\x1e',"[18956, 4951]"
b'uY\x0f9',"[18948, 0]"
b'p\x97\xa1\xb6',"[18924, 0]"
"b'\x82,X\xab'","[18751, 8]"
b'uFe ',"[18734, 1943]"
"b'\x93b""\x08'","[18591, 7276]"
b'\xd2\x1d?\xb5',"[18569, 1]"
b'c9\xbbb',"[18564, 0]"
b'c9\xbb_',"[18376, 0]"
b'c9\xbbq',"[18349, 0]"
b'p\x7f\xe1\x05',"[18287, 1616]"
"b'\'\xb7""\x83'","[18257, 1629]"
b'\xd3\x19*~',"[18249, 8016]"
b'c9\xbbC',"[18055, 1]"
b'\xd2\x94\xc5\xfa',"[18041, 1298]"
b'\xb7\xc8\r\xce',"[18009, 0]"
b'\x01`[1',"[17893, 155]"
b'y\x83\xcc\x8d',"[17884, 6110]"
b'c9\xbbo',"[17856, 0]"
b'sY\xa4\x84',"[17812, 1775]"
b'\x89\xe3\xc5+',"[17729, 57]"
b'9\x08\xd0\xf1',"[17707, 5]"
b'c9\xbbG',"[17671, 0]"
b'{\xdb\xae\xbd',"[17605, 6497]"
b'\x84h\xb1\x11',"[17573, 0]"
b'\x99\xc1\r\xe0',"[17493, 6775]"
b'\x92\x0f8t',"[17425, 9440]"
b'\x92\xc1\x17\xca',"[17420, 98]"
b'\x99\xc1\x8f\x14',"[17358, 200]"
b'\x827\xb8u',"[17347, 20]"
b'c9\xbbd',"[17344, 1]"
b'c9\xbbi',"[17312, 0]"
b'p\x7f\xe9\x17',"[17309, 6679]"
b'c9\xbba',"[17259, 0]"
b'\x99\xc1\x86\x02',"[17178, 185]"
b'c9\xbbj',"[17166, 0]"
b'\x1c^\xc2\xd5',"[17141, 3]"
b'c9\xbbz',"[17141, 0]"
b'c9\xbbT',"[17128, 2]"
b'p\x97\xa1\xa2',"[17119, 1]"
b'c9\xbbI',"[17056, 0]"
b'\x82.\xc0\xc3',"[17046, 25]"
b'l\xa8\xf3\xa2',"[16965, 11195]"
b'l\x15\xe4\xa6',"[16946, 7586]"
b'w\xea\x85\x04',"[16915, 8751]"
b'\xb7\xa7\x05\x8b',"[16761, 1443]"
b'c9\xbb~',"[16757, 0]"
b'\xb7\x9d*\xf5',"[16748, 35]"
b'c9\xbbf',"[16712, 0]"
b'\nbP\x88',"[16655, 1025]"
b'\x99\xc1\r\xe2',"[16650, 5421]"
b'~b0\x96',"[16554, 678]"
b'\xb7\xa7Rp',"[16549, 10102]"
b'\xca\xd3V\x1c',"[16536, 7831]"
b'\x92\x91\xa1\xfb',"[16472, 10295]"
b'c9\xbbc',"[16471, 0]"
